time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:59:36,860 - 25,589.71,1161.26,10017.59,11770.00, I grew up on a steady diet of science fiction in high school., Jeg voksede op på en fast science fiction-diæt i high school.
2025-06-14 18:59:41,750 - 50,657.07,1351.56,4889.71,11476.37, I took a bus to school an hour each way every day and I was always..., Jeg tog en bus til skole en time hver vej hver dag og jeg var altid...
2025-06-14 18:59:48,890 - 76,623.99,1551.15,7139.42,13205.79, I was absorbed in a book science fiction book which took my mind to other worlds., jeg blev optaget i en bog science fiction bog som tog mit sind til andre verdener.
2025-06-14 18:59:52,356 - 101,516.07,1253.98,3465.64,11509.20, And satisfied this in a narrative form this., og tilfreds dette i en fortælling form dette.
2025-06-14 18:59:56,281 - 128,615.64,1231.10,3925.01,9886.94, Insatiable sense of curiosity that I had. And you know that..., umættelig følelse af nysgerrighed som jeg havde. og du ved at...
2025-06-14 19:00:01,023 - 154,625.34,1694.06,4741.19,9248.69, curiosity also manifested itself in the fact that whenever I wasn't in school..., nysgerrighed manifesterede sig også i det faktum at når jeg ikke var i skole...
2025-06-14 19:00:04,300 - 179,529.35,1255.50,3276.09,7374.28, I was out in the woods hiking and taking samples., jeg var ude i skoven vandreture og tage prøver.
2025-06-14 19:00:08,367 - 204,604.67,1180.93,4066.57,6259.97, Frogs and snakes and bugs and pond water and bringing it back looking at it under the, frøer og slanger og bugs og dam vand og bringe det tilbage ser på det under
2025-06-14 19:00:21,061 - 232,668.18,1652.55,10863.09,13184.21, microscope I was you know I was a real science geek but it was all about trying to understand understand the..., mikroskop jeg var du ved jeg var en rigtig videnskab nørd men det hele handlede om at forsøge at forstå forstå...
2025-06-14 19:00:24,340 - 258,501.91,1473.79,3278.57,11071.21, the world understand the limits of possibility and my..., verden forstå grænserne for muligheden og min...
2025-06-14 19:00:28,716 - 283,614.09,1142.89,4375.32,10280.51, you know love of science fiction actually seemed to be mirrored in the world., du ved kærlighed til science fiction faktisk syntes at blive spejlet i verden.
2025-06-14 19:00:33,454 - 308,642.24,1365.71,4737.59,9877.65, Around me because what was happening this was in the late sixties you know we were., omkring mig fordi det der skete det var i slutningen af 60'erne du ved vi var.
2025-06-14 19:00:39,670 - 334,699.37,1735.11,6214.23,10750.85, We were going to the moon. We were exploring the deep oceans. Jacques Cousteau was coming into our-, vi var på vej til månen. vi var ved at udforske de dybe oceaner. jacques cousteau kom ind i vores
2025-06-14 19:00:43,894 - 359,592.17,1665.09,4224.30,9807.61, living rooms with his amazing specials that showed us animals and places and-, stuer med hans fantastiske tilbud der viste os dyr og steder og
2025-06-14 19:00:50,122 - 384,723.56,1437.15,6227.30,10916.83, you know a wondrous world that we could never really have previously imagined. So that seemed to resonate., du ved en vidunderlig verden som vi aldrig rigtig kunne have forestillet sig. så det syntes at genlyd.
2025-06-14 19:00:54,316 - 409,559.87,1539.29,4193.97,9954.96, With the whole science fiction part of it. And I was an artist., med hele science fiction del af det. og jeg var en kunstner.
2025-06-14 19:00:58,269 - 435,622.84,1352.52,3952.33,8537.35, I could draw I could paint and I found that because there were..., jeg kunne tegne jeg kunne male og jeg fandt at fordi der var...
2025-06-14 19:01:03,284 - 462,607.25,1427.96,5014.38,7978.43, you know video games and the saturation of CG movies and all of this imagery in..., du ved videospil og mætning af cg film og alle disse billeder i...
2025-06-14 19:01:09,024 - 487,630.56,1589.41,5738.78,8592.61, in the media landscape I had to create these images in my head. You know we all did..., i medielandskabet jeg var nødt til at oprette disse billeder i mit hoved. du ved vi alle gjorde...
2025-06-14 19:01:13,908 - 512,562.31,1532.23,4883.63,8287.07, as kids having to read a book and through the office description put something..., som børn skal læse en bog og gennem kontoret beskrivelse sætte noget...
2025-06-14 19:01:17,624 - 537,593.26,1342.31,3715.80,6885.90, on the screen the movie screen in our heads and so my response..., på skærmen filmskærmen i vores hoveder og så mit svar...
2025-06-14 19:01:24,519 - 563,594.16,1596.62,6223.38,8414.63, to this was to paint to draw alien creatures alien worlds robots spaceships all that..., til dette var at male at tegne fremmede skabninger fremmede verdener robotter rumskibe alt det...
2025-06-14 19:01:29,022 - 588,567.14,1854.03,4500.26,7755.96, I was endlessly getting busted in math class you know doodling behind the..., jeg var uendeligt at blive knaldet i matematik klasse du ved doiling bag...
