time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:31:21,386 - 25,618.74,972.25,15117.63,26798.16, But for some time I have been interested in the placebo effect which might seem to be, Men i nogen tid har jeg været interesseret i placeboeffekten som måske synes at være
2025-06-14 18:31:29,180 - 48,604.96,1493.98,7794.26,29906.65, like an odd thing for a magician to be interested in unless you think of it in the terms..., ligesom en mærkelig ting for en tryllekunstner at være interesseret i medmindre du tænker på det i de...
2025-06-14 18:31:31,904 - 74,556.76,1421.23,2723.30,27342.62, that I do which is something fake is believed in...,  at jeg gør som er noget falsk menes i...
2025-06-14 18:31:35,886 - 97,602.46,1242.70,3981.45,26610.88, enough by somebody that it becomes something real. In other words sugar pill..., nok af nogen at det bliver noget virkeligt. med andre ord sukker pille...
2025-06-14 18:31:39,480 - 120,531.09,1135.30,3593.00,25505.33, ...have a measurable effect in certain kinds of studies., ... har en målbar effekt i visse former for undersøgelser.
2025-06-14 18:31:43,317 - 143,559.70,1044.39,3836.54,24639.75, A placebo effect just because the person thinks that what's happening to them., en placebo effekt bare fordi personen mener at hvad der sker med dem.
2025-06-14 18:31:46,270 - 165,531.71,1103.79,2952.05,23107.20, Is a pharmaceutical or a some sort of a., er en farmaceutisk eller en slags a.
2025-06-14 18:31:51,673 - 188,662.37,1287.52,5402.23,23826.86, Pain management for example if they believe it enough there's a measurable effect in the body called., smertebehandling for eksempel hvis de tror det nok er der en målbar effekt i kroppen kaldet.
2025-06-14 18:31:54,035 - 213,506.74,1067.77,2360.75,21101.12, Something fake becomes something real., noget falsk bliver noget virkeligt.
2025-06-14 18:31:57,490 - 236,582.40,882.17,3455.37,19862.96, Because of someone's perception of it. In order for us to understand., på grund af nogens opfattelse af det. for at vi kan forstå.
2025-06-14 18:32:05,504 - 263,701.02,1514.70,8013.06,22369.75, Each other I want to start by showing you a rudimentary very simple magic trick. And I'm going to show you how to., hinanden jeg ønsker at starte med at vise dig en rudimentær meget enkel magi trick. og jeg vil vise dig hvordan man.
2025-06-14 18:32:11,104 - 285,692.65,1822.57,5599.01,23470.88, How it works. This is a trick that's been in every children's magic books since at least the 1950s., hvordan det virker. dette er et trick der har været i alle børns magiske bøger siden mindst 1950'erne.
2025-06-14 18:32:15,322 - 313,669.81,1367.46,4216.68,22001.40, I learned it myself from Cub Scout magic in the 1970s., jeg lærte det selv fra unge spejder magi i 1970'erne.
2025-06-14 18:32:19,883 - 340,620.85,1350.13,4561.05,21076.30, And then I'll explain it and then I'll explain why I explained it. Okay so., og så vil jeg forklare det og så vil jeg forklare hvorfor jeg forklarede det. okay så.
2025-06-14 18:32:25,717 - 363,716.43,1710.66,5832.81,22208.62, Here's what happens. A knife which you could examine my hand which you could examine. I'm just going to hold the knife., her er hvad der sker. en kniv som du kan undersøge min hånd som du kan undersøge. Jeg vil bare holde kniven.
2025-06-14 18:32:30,738 - 386,583.70,1667.08,5019.25,22533.99, And my fists like this. I'll get my sleeve back. And to make sure nothing goes., og mine næver som denne. Jeg får mit ærme tilbage. og for at sikre at intet går.
2025-06-14 18:32:36,048 - 408,675.86,1650.23,5309.95,23380.11, It goes up or down my sleeve I'm just going to squeeze my wrist right here. That way you can., det går op eller ned i mit ærme Jeg vil bare trykke mit håndled lige her. på den måde kan du.
2025-06-14 18:32:40,841 - 431,628.40,1621.17,4792.50,23496.72, See that at no time can anything travel as long as I'm squeezing there. Nothing can go up., se at på intet tidspunkt kan noget rejse så længe jeg klemmer der. intet kan gå op.
2025-06-14 18:32:45,157 - 454,642.75,1494.87,4316.18,23146.42, Down my sleeve and the object of this is quite simple. I'm going to., ned i mit ærme og objektet af dette er ganske simpelt. jeg kommer til.
2025-06-14 18:32:49,236 - 478,547.31,1200.75,4077.80,22337.69, Open my hand and hopefully if all is well my pure., åbne min hånd og forhåbentlig hvis alt er godt min rene.
2025-06-14 18:32:53,920 - 501,587.36,1288.61,4683.77,22342.90, Animal magnetism will hold the knife. In fact it's held so tightly in place., dyremagnetisme vil holde kniven. Faktisk er den holdt så stramt på plads.
2025-06-14 18:32:56,175 - 527,566.71,1208.41,2254.96,19320.65, I can shake it and the knife does not come off., jeg kan ryste den og kniven kommer ikke af.
2025-06-14 18:32:59,883 - 551,554.91,1182.20,3707.70,18158.69, Go down my sleeve no trickery and you can examine everything., gå ned i mit ærme ingen tricks og du kan undersøge alt.
2025-06-14 18:33:04,171 - 574,635.83,1489.03,4287.75,17766.05, Ta-da! So this is a trick that I often teach to young children that are interested in., ta-da! så dette er et trick som jeg ofte undervise til små børn der er interesseret i.
