time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:36:06,697 - 23,557.87,1166.19,9994.98,12792.82, I grew up on steady diet of science fiction in high school., Jeg voksede op på en fast science fiction-diæt i high school.
2025-06-14 18:36:10,351 - 47,531.88,1174.48,3653.89,11539.90, I took a bus to school an hour each way every day., Jeg tog en bus til skole en time hver vej hver dag.
2025-06-14 18:36:16,572 - 70,617.00,1312.00,6220.02,13062.42, I was always absorbed in a book science fiction book which took my mind to..., jeg var altid optaget i en bog science fiction bog som tog mit sind til...
2025-06-14 18:36:19,691 - 93,508.71,1260.28,3119.19,11480.91, to other worlds and satisfied this in..., til andre verdener og tilfreds dette i...
2025-06-14 18:36:24,031 - 115,567.74,1227.53,4339.48,11351.88, in a narrative form this insatiable sense of curiosity that I had., i en narrativ form denne umættelige følelse af nysgerrighed som jeg havde.
2025-06-14 18:36:27,558 - 138,539.83,1423.13,3526.67,10177.75, And you know that curiosity also manifested itself in..., og du ved at nysgerrighed også manifesterede sig i...
2025-06-14 18:36:30,870 - 161,564.13,1354.11,3310.44,8802.66, In the fact that whenever I wasn't in school I was out in the woods., i det faktum at når jeg ikke var i skole jeg var ude i skoven.
2025-06-14 18:36:33,630 - 184,530.44,1110.52,2760.60,6877.43, Hiking and taking samples of frogs., vandreture og tage prøver af frøer.
2025-06-14 18:36:39,985 - 206,594.13,1152.98,6354.21,8751.42, And snakes and bugs and pond water and bringing it back looking at it under the microscope., og slanger og bugs og dam vand og bringe det tilbage ser på det under mikroskopet.
2025-06-14 18:36:52,636 - 232,693.29,1800.92,12650.16,16104.71, I was you know I was a real science geek but it was all about trying to understand understand the way it is., jeg var du ved jeg var en rigtig videnskab nørd men det hele handlede om at forsøge at forstå forstå den måde det er.
2025-06-14 18:36:56,210 - 255,574.75,1416.33,3572.75,14987.25, I understand the world understand the limits of possibility., jeg forstår verden forstår grænserne for muligheden.
2025-06-14 18:37:01,166 - 278,591.84,1091.45,4956.50,15269.30, I you know love of science fiction actually seemed to be mirrored., i du ved kærlighed til science fiction faktisk syntes at blive spejlet.
2025-06-14 18:37:05,808 - 301,605.06,1408.84,4641.11,15208.72, In the world around me because what was happening this was in the late sixties., i verden omkring mig fordi hvad der skete dette var i slutningen af tresserne.
2025-06-14 18:37:10,112 - 323,563.01,1331.71,4302.87,15031.63, We were going to the moon. We were exploring the deep oceans., vi var på vej til månen. vi var på udforskning de dybe oceaner.
2025-06-14 18:37:15,182 - 346,606.85,1434.41,5069.75,15437.41, Jacques Cousteau was coming into our living rooms with his amazing specials that sh-, jacques cousteau kom ind i vores stuer med hans fantastiske tilbud der sh
2025-06-14 18:37:19,850 - 369,611.49,1454.19,4667.50,15437.04, showed us animals and places and you know a wondrous world that we could., viste os dyr og steder og du ved en vidunderlig verden som vi kunne.
2025-06-14 18:37:24,601 - 391,574.97,1295.37,4750.56,15723.10, We never really have previously imagined so that seemed to resonate with the whole..., vi aldrig rigtig har forestillet os så det syntes at give genlyd med hele...
2025-06-14 18:37:27,453 - 414,558.75,1249.02,2851.06,13890.15, science fiction part of it. And I was an artist., science fiction del af det. og jeg var en kunstner.
2025-06-14 18:37:31,093 - 437,644.44,1269.32,3639.87,12854.98, I could draw I could paint and I found that because they're where it..., jeg kunne tegne jeg kunne male og jeg fandt det fordi de er hvor det...
2025-06-14 18:37:34,783 - 461,625.92,1346.68,3690.41,11644.36, you know video games and the saturation of CG movies and all of this imagery..., du ved videospil og mætning af cg film og alle disse billeder...
2025-06-14 18:37:39,895 - 484,570.49,1308.87,5110.76,12068.07, in the media landscape I had to create these images in my head you know..., i medielandskabet jeg var nødt til at oprette disse billeder i mit hoved du ved...
2025-06-14 18:37:44,907 - 507,600.73,1403.21,5012.08,12422.95, What we all did is kids having to read a book and through the author's description., hvad vi alle gjorde er at børn skal læse en bog og gennem forfatterens beskrivelse.
2025-06-14 18:37:49,701 - 531,579.09,1406.21,4792.84,12339.53, And put something on the screen the movie screen in our heads. And so my..., og sætte noget på skærmen filmskærmen i vores hoveder. og så min...
2025-06-14 18:37:54,201 - 554,595.16,1522.00,4499.12,12146.55, response to this was to paint to draw alien creatures alien worlds..., svar på dette var at male at tegne fremmede skabninger fremmede verdener...
2025-06-14 18:37:58,835 - 577,636.65,1648.98,4634.24,12093.07, robots spaceships all that stuff. I was endlessly getting busted in math class..., robotter rumskibe alt det der. Jeg var uendeligt at blive anholdt i matematik klasse...
