time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 22:38:57,199 - 25,361.07,541.53,7428.54,38358.16, jeg voksede op med en fast kost af science, I grew up with a solid diet of science
2025-06-14 22:39:01,748 - 40,263.29,880.37,4547.66,39787.38, asensfiction i gymnasiet jeg tog bussen til, asensfiction in high school I took the bus to
2025-06-14 22:39:04,118 - 57,275.46,809.10,2370.16,38648.36, skolen en timer vej hver dag og jeg, school one hour way every day and I
2025-06-14 22:39:06,933 - 72,111.64,756.67,2814.00,38372.71, var altid optaget af en sans fiction bog der, was always busy with a sans fiction book there
2025-06-14 22:39:09,085 - 89,275.60,770.46,2151.53,36992.86, de førte mine tanker til andre verdener, they led my thoughts to other worlds
2025-06-14 22:39:13,801 - 104,95.44,785.95,4715.71,38608.91, og tilfredsstillede min umettelige nyskærighed i en, and satisfied my inalienable curiosity in a
2025-06-14 22:39:16,863 - 119,144.37,835.45,3061.65,38573.39, fortællende form den nyskærighed kommer også til, narrative form the curiosity also comes to
2025-06-14 22:39:23,787 - 135,135.46,937.79,6924.19,42174.42, kom også til udtryk i at når jeg ikke var i skole var jeg ude i, was also expressed in that when I was not in school I was out in
2025-06-14 22:39:26,704 - 151,103.80,1027.28,2916.20,41759.93, skoven hvor jeg vandrede og tog prøver af, the forest where I wandered and took samples of
2025-06-14 22:39:30,656 - 170,237.19,1007.49,3951.70,41765.55, frøer og slanger og insekter og vand fra damme som jeg tog, frogs and snakes and insects and water from ponds that I took
2025-06-14 22:39:32,882 - 187,248.09,993.16,2225.59,40449.59, med hjem og kiggede på under mikroskoper, and looked at under microscopes
2025-06-14 22:39:34,387 - 203,275.45,683.73,1504.71,38612.03, jeg var du ved en, I was you by a
2025-06-14 22:39:37,014 - 218,208.72,672.43,2626.49,38152.39, rigtig videnskab snart men det handler om at forsøge, real science soon but it's about trying
2025-06-14 22:39:39,505 - 233,173.12,728.19,2491.19,37561.53, at forstå verden og forstå, to understand the world and understand
2025-06-14 22:39:41,815 - 248,158.43,669.37,2309.50,36778.34, grænserne for mulighederne og min kærlighed til, the limits of opportunities and my love for
2025-06-14 22:39:44,304 - 263,208.27,710.41,2488.20,36176.82, science fiction synes faktisk at, science fiction actually seems to
2025-06-14 22:39:46,449 - 282,264.16,649.39,2144.58,34392.86, afspejle sig i verden omkring mig for, reflect in the world around me for
2025-06-14 22:39:48,740 - 302,251.17,689.63,2291.21,32574.84, det der skete var i slutningen af, what happened was at the end of
2025-06-14 22:39:50,768 - 317,152.05,783.47,2027.55,31516.12, du ved vi var på vej til månen, you know we were headed for the moon
2025-06-14 22:39:52,923 - 335,259.23,785.36,2154.51,29952.22, ved udforskede de dybe oceaner jack, by exploring the deep oceans jack
2025-06-14 22:39:54,455 - 351,158.82,581.75,1532.05,28158.21, koster kom ind i, costs came into
2025-06-14 22:39:56,254 - 366,131.32,595.11,1798.46,26845.52, vores stue med sine fantastiske, our living room with its amazing
2025-06-14 22:40:00,182 - 381,145.75,712.80,3927.95,27692.96, specialprogrammer der viste også dyr og, special programs that also showed animals and
2025-06-14 22:40:02,384 - 396,174.62,751.44,2201.64,26796.78, steder og en hvid underlig verden som i, places and a white weird world as in
2025-06-14 22:40:04,602 - 411,141.14,799.92,2217.81,25908.39, vi aldrig før havde kunne forestille os så det, we never could have imagined so it
2025-06-14 22:40:07,372 - 427,152.47,753.62,2769.45,25362.44, synes at stemme overens med hele sience fiction, seems to match with the whole sience fiction
2025-06-14 22:40:09,371 - 446,327.26,812.02,1998.70,23429.59, delen af det og jeg var kunstner jeg, part of it and I was an artist I
2025-06-14 22:40:11,527 - 461,172.75,761.15,2155.67,22483.26, kunne tegne jeg kunne male og jeg, could draw I could paint and I
2025-06-14 22:40:14,280 - 476,135.32,642.50,2752.87,22128.50, opdagede at fordi der ikke var, discovered that because there was no
2025-06-14 22:40:18,276 - 491,146.96,693.25,3995.22,23046.82, videospil og denne mætning af computeranimerede, video games and this saturation of computer animated
2025-06-14 22:40:21,854 - 506,135.70,830.83,3577.50,23544.81, film og alle disse billeder i medielandskabet, movies and all these images in the media landscape
2025-06-14 22:40:23,808 - 522,176.10,703.76,1954.31,22181.74, var nødt til at skabe disse billeder i, had to create these images in
2025-06-14 22:40:25,923 - 537,165.88,623.92,2114.18,21211.30, mit hoved det gjorde vi alle som, my head we all did as
2025-06-14 22:40:28,427 - 552,165.26,731.15,2504.69,20633.39, børn når vi skulle læse en bog og gennem, children when reading a book and through
2025-06-14 22:40:30,795 - 571,272.88,752.57,2366.98,19099.37, forfatterens beskrivelse ser det, the author's description sees it
2025-06-14 22:40:33,095 - 586,175.79,727.33,2299.73,18280.89, sætte noget på skærmen film skærmen i vores, put something on the screen movie screen in our
2025-06-14 22:40:35,256 - 601,179.12,725.47,2160.55,17362.15, hoveder og så var min reaktion på, heads and then my reaction to
2025-06-14 22:40:37,596 - 616,142.20,585.94,2340.16,16613.55, dette at male at tegne fremmed, this painting to draw stranger
2025-06-14 22:40:39,968 - 631,162.51,572.23,2371.89,15872.45, fremmede væsner fremmede verdener, alien beings alien worlds
2025-06-14 22:40:41,562 - 647,255.38,622.76,1593.32,14164.40, robotter rumskibe alt det der, robots spaceships all that
2025-06-14 22:40:43,269 - 662,305.99,583.16,1707.03,12800.14, blev uendelig meget smidt ud af, was infinitely thrown out of
2025-06-14 22:40:46,057 - 678,141.78,703.68,2787.57,12284.09, matematikundervisningen fordi jeg sad og tegnede, mathematics teaching because I was drawing
