time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:48:09,314 - 25,524.38,786.07,9489.35,11401.16, i'm going to talk today about energy and climate. And that might seem, Jeg vil tale i dag om energi og klima. Og det kan synes
2025-06-14 18:48:18,349 - 50,587.09,1182.08,9034.88,15233.79, a bit surprising because my full-time work at the foundation is mostly about that., en smule overraskende fordi mit fuldtidsarbejde på fundamentet er mest om det.
2025-06-14 18:48:22,849 - 78,595.60,1339.96,4498.81,13933.37, Vaccines and seeds about the things that we need to invent and deliver to help the., vacciner og frø om de ting vi har brug for at opfinde og levere for at hjælpe.
2025-06-14 18:48:25,907 - 103,583.62,1074.02,3057.77,11833.29, The poorest two billion live better lives., de fattigste to milliarder lever bedre liv.
2025-06-14 18:48:28,758 - 129,647.57,793.13,2851.04,9287.83, Climate are extremely important to these people., klimaet er ekstremt vigtigt for disse mennesker.
2025-06-14 18:48:32,345 - 156,539.53,916.93,3587.25,7263.06, Then to anyone else on the planet the climate getting worse., så til alle andre på planeten klimaet bliver værre.
2025-06-14 18:48:37,136 - 182,665.43,1325.08,4705.20,6696.94, Means that many years their crops won't grow. There'll be too much rain not a..., betyder at mange år deres afgrøder ikke vil vokse. Der vil være for meget regn ikke en...
2025-06-14 18:48:41,910 - 210,562.04,1401.67,3715.11,5679.16, enough rain. Things will change in ways that their fragile environment simply can't..., nok regn. tingene vil ændre sig på måder at deres skrøbelige miljø...
2025-06-14 18:48:47,651 - 235,584.13,1334.75,4331.33,6251.20, support. And that leads to starvation. It leads to uncertainty. It leads to unrest., støtte. og det fører til sult. det fører til usikkerhed. det fører til uro.
2025-06-14 18:48:52,036 - 261,532.06,1138.18,3588.53,5259.53, And so the climate changes will be terrible for them. Also., og så klimaændringerne vil være forfærdelige for dem. også.
2025-06-14 18:48:59,853 - 287,636.39,1167.65,5889.16,7694.26, The price of energy is very important to them. In fact if you could pick just one thing to lower the., prisen på energi er meget vigtigt for dem. faktisk hvis du kunne vælge bare én ting at sænke.
2025-06-14 18:49:03,779 - 313,541.82,1162.27,3925.74,6237.47, The price of to reduce poverty by far you would pick energy., prisen for at reducere fattigdom langt du ville vælge energi.
2025-06-14 18:49:07,263 - 338,541.37,942.66,3050.18,4535.01, Now the price of energy has come down over time. Really advanced., nu prisen på energi er faldet over tid. virkelig avanceret.
2025-06-14 18:49:12,802 - 365,493.91,939.82,3057.70,4492.19, Civilization is based on advances in energy. The coal., civilisationen er baseret på fremskridt i energi. kul.
2025-06-14 18:49:22,493 - 391,578.59,1131.28,7100.88,8812.12, Revolution fueled the Industrial Revolution and even in the 1900s we've seen., revolutionen forsynede den industrielle revolution og selv i 1900-tallet vi har set.
2025-06-14 18:49:27,341 - 416,594.23,1184.12,4847.13,8513.38, A very rapid decline in the price of electricity and that's why we have., en meget hurtig nedgang i prisen på elektricitet og det er derfor vi har.
2025-06-14 18:49:32,559 - 441,591.66,1325.68,5217.79,8565.86, Ridge raiders air conditioning we can make modern materials and do so many things., ridge raiders aircondition vi kan lave moderne materialer og gøre så mange ting.
2025-06-14 18:49:36,270 - 467,547.51,1202.81,3710.06,6914.15, And so we're in a wonderful situation with electricity., og så vi er i en vidunderlig situation med elektricitet.
2025-06-14 18:49:42,827 - 492,1959.70,1274.71,5085.46,8322.62, We're going to be in the rich world. But as we make it cheaper and let's say let's..., vi kommer til at være i den rige verden. men som vi gør det billigere og lad os sige lad os...
2025-06-14 18:49:47,031 - 517,543.53,1524.88,4204.13,7345.45, go for making it twice as cheap. We need to meet a new..., gå til at gøre det dobbelt så billigt. vi har brug for at møde en ny...
2025-06-14 18:49:50,376 - 542,580.53,1156.73,3344.41,5560.78, Constraint and that constraint has to do with CO2., begrænsning og at begrænsning har at gøre med co2.
2025-06-14 18:49:54,099 - 568,534.56,890.13,2477.00,3902.76, CO2 is warming the planet. And the equation on..., co2 varmer planeten...
2025-06-14 18:50:02,253 - 597,567.61,1252.89,4253.16,6086.09, CO2 is actually a very straightforward one. If you sum up the CO2..., co2 er faktisk meget ligetil. Hvis du opsummerer co2...
