time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:24:36,159 - 25,578.09,832.80,9490.84,11804.80, i'm going to talk today about energy and climate. And that might seem, Jeg vil tale i dag om energi og klima. Og det kan synes
2025-06-14 18:24:43,044 - 48,567.12,1087.86,6884.02,13920.71, a bit surprising because my full-time work at the foundation is mostly-, lidt overraskende fordi mit fuldtidsarbejde på fundamentet er for det meste
2025-06-14 18:24:47,018 - 70,594.13,1198.82,3974.49,13312.76, about vaccines and seeds about the things that we need to invent and to-, om vacciner og frø om de ting vi har brug for at opfinde og til
2025-06-14 18:24:51,136 - 96,521.93,1151.99,4116.24,12070.26, deliver to help the poorest 2 billion live better lives., levere for at hjælpe de fattigste 2 milliarder lever bedre liv.
2025-06-14 18:24:55,084 - 119,536.51,952.55,3947.69,11261.51, But energy and climate are extremely important to these people., men energi og klima er ekstremt vigtigt for disse mennesker.
2025-06-14 18:24:57,885 - 142,548.81,930.39,2801.18,9361.82, In fact more important than to anyone else on the planet., faktisk vigtigere end for nogen anden på planeten.
2025-06-14 18:25:00,901 - 165,488.83,957.14,3015.77,7656.74, The climate getting worse means that many years..., klimaet bliver værre betyder at mange år...
2025-06-14 18:25:09,376 - 190,630.06,1360.03,8473.84,11018.59, ...their crops won't grow. There'll be too much rain not enough rain. Things will change..., ...deres afgrøder vil ikke vokse. Der vil være for meget regn ikke nok regn. tingene vil ændre sig...
2025-06-14 18:25:12,877 - 213,569.87,1491.43,3501.16,9771.20, ...and ways that their fragile environment simply can't support..., ...og måder at deres skrøbelige miljø simpelthen ikke kan støtte...
2025-06-14 18:25:16,493 - 236,612.99,1300.07,3615.75,8624.82, ...and that leads to starvation it leads to uncertainty it leads to unrest., ...og det fører til sult det fører til usikkerhed det fører til uro.
2025-06-14 18:25:19,715 - 261,604.42,1051.33,3221.44,6688.93, The climate changes will be terrible for them., klimaændringer vil være forfærdeligt for dem.
2025-06-14 18:25:24,429 - 284,589.33,1156.35,4713.43,6696.74, The price of energy is very important to them. In fact if you could pick just one thing..., prisen på energi er meget vigtigt for dem. Faktisk hvis du kunne vælge bare én ting...
2025-06-14 18:25:29,026 - 307,582.43,1392.51,4596.77,6584.03, to lower the price up to reduce poverty by far you would pick energy..., at sænke prisen op for at reducere fattigdommen langt du ville vælge energi...
2025-06-14 18:25:32,107 - 332,527.07,1118.18,2865.41,4511.11, Now the price of energy has come down over time. Really..., nu prisen på energi er faldet over tid. virkelig...
2025-06-14 18:25:36,917 - 355,493.23,980.89,3120.36,4595.42, ...advanced civilization is based on advances..., ...avanceret civilisation er baseret på forskud...
2025-06-14 18:25:43,400 - 379,486.68,1139.26,4501.35,6128.44, ...in energy. The coal revolution fueled the industrial revolution..., ...i energi. Kulrevolutionen gav næring til den industrielle revolution...
2025-06-14 18:25:47,489 - 401,604.09,1316.70,3753.58,5675.59, ...and even in the 1900s we've seen a very rapid decline in the..., ... og selv i 1900-tallet har vi set et meget hurtigt fald i...
2025-06-14 18:25:53,204 - 424,666.97,1397.48,4583.29,6648.74, price of electricity and that's why we have refrigerators air conditioning..., pris på elektricitet og det er derfor vi har køleskabe aircondition...
2025-06-14 18:25:57,806 - 448,570.52,1347.91,4396.12,6314.94, we can make modern materials and do so many things. And so we're in a..., vi kan lave moderne materialer og gøre så mange ting. og så vi er i en...
2025-06-14 18:26:02,883 - 475,506.26,1123.38,4165.01,5795.78, a wonderful situation with electricity in the rich world., en vidunderlig situation med elektricitet i den rige verden.
2025-06-14 18:26:07,220 - 497,645.35,1230.11,3698.09,5574.85, But as we make it cheaper and let's say let's go for making a..., men som vi gør det billigere og lad os sige lad os gå til at gøre en...
2025-06-14 18:26:11,475 - 520,551.94,1245.71,3271.03,5069.79, at twice as cheap we need to meet a new constraint., på dobbelt så billig vi har brug for at opfylde en ny begrænsning.
2025-06-14 18:26:14,967 - 543,522.16,958.80,2349.55,3831.67, And that constraint has to do with CO2., og denne begrænsning har at gøre med co2.
2025-06-14 18:26:19,457 - 566,496.05,748.07,2330.83,3576.98, CO2 is warming the planet., co2 varmer planeten.
2025-06-14 18:26:26,809 - 590,562.40,1037.65,4383.31,5984.57, The equation on CO2 is actually a very straight forward one. If you sum..., ligningen på co2 er faktisk en meget ligetil én. Hvis du opsummerer...
