time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 19:30:33,463 - 27,629.92,1818.70,17752.25,20201.76, One day Los Angeles Times columnist Steve Lopez was walking along the streets of downtown Los Angeles., En dag gik Los Angeles som var klummeskribent Steve Lopez langs gaderne i Los Angeles.
2025-06-14 19:30:38,769 - 59,601.03,1706.87,5305.00,18881.75, When he heard beautiful music and the source was a man an African-American., da han hørte smuk musik og kilden var en mand en afrikan-american.
2025-06-14 19:30:41,946 - 86,543.68,1235.33,3175.99,16463.97, Charming rugged homeless playing a violin., charmerende robust hjemløs spille en violin.
2025-06-14 19:30:45,660 - 114,3079.69,1165.54,3714.23,14374.36, I'm telling a story that many of you know because..., Jeg fortæller en historie som mange af jer kender fordi...
2025-06-14 19:30:50,763 - 142,669.69,1459.06,5102.19,13715.06, Steve's columns became the basis for a book which was turned into a movie with Robert Downey Jr., steve kolonner blev grundlaget for en bog der blev forvandlet til en film med Robert downey jr.
2025-06-14 19:30:56,220 - 169,583.32,1819.95,5457.46,13634.28, acting as Steve Lopez and Jamie Foxx as Nathaniel Anthony Ayers. The Juilliard, fungerer som steve lopez og jamie foxx som Nathaniel anthony ayers. juilliard
2025-06-14 19:31:01,954 - 197,618.88,1735.01,5733.09,13629.44, double-basist whose promising career was cut short by a tragic affliction with paranoid schizophrenia., dobbeltbasist hvis lovende karriere blev afbrudt af en tragisk lidelse med paranoid skizofreni.
2025-06-14 19:31:06,939 - 225,624.70,1625.31,4984.20,12862.27, Nathaniel dropped out of Juilliard he suffered a complete breakdown and 30 years later..., Nathaniel faldt ud af juilliard han led et komplet sammenbrud og 30 år senere...
2025-06-14 19:31:11,182 - 252,740.05,1642.19,4242.28,11547.74, he was living homeless on the streets of Skid Row in downtown Los Angeles., han levede hjemløs på gaderne i skid række i downtown los angeles.
2025-06-14 19:31:17,449 - 280,704.66,1752.79,6266.44,12014.09, All of you to read Steve's book or to watch the movie to understand not only the beautiful bond that form a-, alle af jer til at læse Steve bog eller til at se filmen at forstå ikke kun den smukke bånd der danner en
2025-06-14 19:31:22,549 - 308,579.99,1659.94,5099.69,11319.97, between these two men but how music helped shape that bond and ultimately was-, mellem disse to mænd men hvordan musik hjalp forme denne binding og i sidste ende var
2025-06-14 19:31:27,690 - 336,576.64,1642.50,5140.76,10671.04, instrumental if you'll pardon the pun in helping Nathaniel get off the streets., instrumental hvis du vil benåde ordspillet i at hjælpe Nathaniel komme væk fra gaderne.
2025-06-14 19:31:33,593 - 364,713.68,1829.78,5902.33,10796.90, I met Mr. Ayers in 2008 two years ago at Walt Disney Concert Hall. He had just heard a performance-, jeg mødte mr. ayers i 2008 to år siden på walt disney koncertsal. han havde lige hørt en forestilling
2025-06-14 19:31:44,705 - 392,677.59,2042.69,11111.41,16127.49, of Beethoven's first and fourth symphonies and came backstage and introduced himself when speaking in a very jovial-, af beethovens første og fjerde symfonier og kom backstage og introducerede sig selv når han talte i en meget jovial
2025-06-14 19:31:50,805 - 420,691.82,2035.38,6099.44,16470.53, and gregarious way about Yo-Yo Ma and Hillary Clinton and how the Dodgers were never going to make the world series., og grådigt måde om yo-yo ma og kuppel clinton og hvordan dodgers aldrig ville gøre verden serien.
2025-06-14 19:31:57,353 - 447,690.59,1732.82,6547.09,17465.86, All because of the treacherous first violent passage work in the last movement of Beethoven's fourths., alle på grund af den forræderiske første voldelige passage arbejde i den sidste bevægelse af beethovens fjerde.
2025-06-14 19:32:01,580 - 475,632.25,1468.88,4227.33,15897.55, And we got talking about music and I got an email from Steve a few days., og vi fik taler om musik og jeg fik en e-mail fra steve et par dage.
2025-06-14 19:32:07,482 - 503,648.21,1565.29,5899.36,16010.52, It's later saying that Nathaniel was interested in a violin lesson with me. Now I should mention..., det er senere at sige at Nathaniel var interesseret i en violin lektion med mig. nu bør jeg nævne...
2025-06-14 19:32:13,816 - 533,654.73,1617.08,6327.70,16123.36, that Nathaniel refuses treatment. Because when he was treated it was with shock therapy and Thoris..., at Nathaniel nægter behandling. fordi da han blev behandlet var det med chokterapi og thoris...
2025-06-14 19:32:17,013 - 560,642.94,1426.44,3196.35,13748.31, and handcuffs and that scar has stayed with him for his entire life. But as a..., og håndjern og arret har været hos ham hele livet.
2025-06-14 19:32:23,560 - 588,770.55,1812.95,6547.07,14526.64, As a result now he is prone to these schizophrenic episodes the worst of which can manifest him..., som et resultat nu er han tilbøjelige til disse skizofrene episoder hvoraf det værste kan manifestere ham...
