time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 17:15:31,018 - 15,558.40,727.62,6386.00,11092.16, So I've known a lot of fish in my life., Så jeg har kendt en masse fisk i mit liv.
2025-06-14 17:15:32,823 - 32,519.07,772.61,1804.25,9421.43, I've loved only two., Jeg har kun elsket to.
2025-06-14 17:15:34,739 - 47,514.12,678.11,1916.13,8268.52, That first one was..., at den første var...
2025-06-14 17:15:39,904 - 64,538.12,1033.21,5164.65,9959.53, It was more like a passionate affair. It was a beautiful..., det var mere som en lidenskabelig affære. det var en smuk...
2025-06-14 17:15:42,435 - 80,490.56,1126.50,2530.59,9233.58, fish. Flavorful textured., fisk. smagfuld tekstureret.
2025-06-14 17:15:44,934 - 96,497.08,895.94,2498.33,8484.33, Meaty the best salad on the menu., kødfuld den bedste salat på menuen.
2025-06-14 17:15:47,035 - 114,515.21,831.77,2101.52,6912.29, What a fish. Even better., hvad en fisk. endnu bedre.
2025-06-14 17:15:49,934 - 129,510.91,778.78,2897.80,6770.74, It was farm raised to the supposed highest and., det var gård rejst til den formodede højeste og.
2025-06-14 17:15:55,297 - 144,498.32,944.12,5362.76,9086.31, Standards of sustainability so you can feel good about some., standarder for bæredygtighed så du kan føle sig godt om nogle.
2025-06-14 17:15:58,107 - 160,542.02,916.37,2808.29,8644.34, I was in a relationship with this beauty., jeg var i et forhold til denne skønhed.
2025-06-14 17:16:01,286 - 175,558.96,809.27,3179.56,8766.84, For several months one day the head of the company, i flere måneder en dag lederen af virksomheden
2025-06-14 17:16:05,181 - 191,566.43,968.21,3894.26,9402.60, called and asked if I'd speak at an event about the farm's, ringede og spurgte om jeg ville tale ved en begivenhed om gårdens
2025-06-14 17:16:09,675 - 206,573.46,1048.87,4493.92,10840.37, sustainability. Absolutely I said. Here's the company trying to-, bæredygtighed. absolut sagde jeg. her er virksomheden forsøger at
2025-06-14 17:16:12,499 - 221,519.64,911.31,2823.29,10618.41, What's become this unimaginable problem?, hvad er blevet til dette ufattelige problem?
2025-06-14 17:16:15,239 - 239,661.16,863.04,2738.98,9685.66, How do we keep fish on our menus?, hvordan holder vi fisk på vores menuer?
2025-06-14 17:16:17,496 - 254,1272.17,804.87,2257.12,8891.72, Over the years we've been fishing the-, gennem årene har vi fisket
2025-06-14 17:16:20,071 - 273,578.01,861.42,2574.40,7593.29, seas like we clear-cut forests. It's hard to-, have som vi ryddede skove. det er svært at
2025-06-14 17:16:22,302 - 288,517.27,757.16,2230.74,6766.27, to over-strate the destruction., at overvurdere ødelæggelsen.
2025-06-14 17:16:25,646 - 303,522.43,861.79,3343.19,7061.16, Ninety percent of large fish. The one..., halvfems procent af store fisk. den ene...
2025-06-14 17:16:28,865 - 321,653.95,946.17,3218.82,6614.26, We love the tunas the halibits the salmon swordfish., vi elsker tun halibitter laks sværdfisk.
2025-06-14 17:16:31,393 - 336,532.19,939.31,2527.24,6094.28, It collapsed. That was nothing., det kollapsede. Det var ingenting.
2025-06-14 17:16:34,362 - 354,572.53,724.73,2969.12,5391.97, Left. So for better for worse aquaculture., venstre. så til bedre til værre akvakultur.
2025-06-14 17:16:39,224 - 371,608.87,1044.07,4862.09,6791.37, Fish farming it's going to be part of our future. A lot of argument., fiskeopdræt det vil være en del af vores fremtid. en masse argument.
2025-06-14 17:16:43,877 - 390,577.16,1215.44,4651.83,7572.81, arguments against it. Fish farms pollute. Most of them do it., argumenter imod det. fiskeopdræt forurener. de fleste af dem gør det.
2025-06-14 17:16:47,387 - 405,566.86,895.37,3509.32,8030.10, Anyway and they're inefficient. Take tuna. A major drop.,  og de er ineffektive. tage tun. en stor dråbe.
2025-06-14 17:16:50,051 - 424,560.46,957.34,2663.31,6830.33, It's got a feed conversion ratio of 15., det har et foder konverteringsforhold på 15.
2025-06-14 17:16:53,913 - 439,576.12,997.02,3860.92,7640.09, to one. That means it takes 15 pounds of wild fish to get., til en. det betyder at det tager 15 pounds af vilde fisk at få.
2025-06-14 17:16:56,234 - 455,507.84,811.09,2321.00,6704.97, You one pound of farm tuna., dig et pund af farm tun.
2025-06-14 17:16:59,787 - 470,541.90,785.68,3552.72,7208.22, Not very sustainable. It doesn't taste very good either., ikke særlig bæredygtig. det smager heller ikke meget godt.
2025-06-14 17:17:02,461 - 485,532.67,808.74,2673.89,6827.33, So here finally was it coming?, så her endelig var det kommer?
2025-06-14 17:17:06,764 - 505,688.40,946.50,4302.49,7064.24, I'm not going to try to do it right. I wanted to support him., Jeg vil ikke forsøge at gøre det rigtigt. Jeg ønskede at støtte ham.
2025-06-14 17:17:08,682 - 520,540.86,994.96,1917.69,5926.08, The event I called the head of PR., begivenheden jeg kaldte hovedet af pr.
2025-06-14 17:17:11,861 - 535,523.30,780.86,3178.79,6051.90, for the company. Let's call him Don., for virksomheden. Lad os kalde ham don.
2025-06-14 17:17:14,656 - 550,490.21,861.37,2794.12,5797.65, Don I said just to get the., don sagde jeg bare for at få den.
2025-06-14 17:17:17,812 - 565,568.73,1019.30,3156.04,5893.59, Back straight you guys are famous for farming so far out., tilbage straight I er kendt for landbrug så langt ude.
2025-06-14 17:17:21,290 - 584,653.00,1186.33,3477.70,5502.81, You have to see you don't pollute. That's right he said., du er nødt til at se du ikke forurener. det er rigtigt sagde han.
