time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 13:36:05,628 - 32,449.28,972.18,9354.99,43375.34, en dag gik los angeles times kolonisten steve, One day the hour of the Angeles colonized steve.
2025-06-15 13:36:17,588 - 58,298.86,1222.40,11956.75,50025.95, lopes gennem gaderne i centrum af los angeles da han hørte smuk musik, lopes through the streets in the center of los angeles when he heard beautiful music
2025-06-15 13:36:23,352 - 87,370.32,1239.91,5761.49,49863.85, kilden var en charmerende ro afrikansk amerikansk hjemløs mand der spillede på, the source was a charming calm African American homeless man playing at
2025-06-15 13:36:29,265 - 112,331.59,1228.38,5910.90,50681.65, de spillede på en violin der kun havde strenge jeg fortæller en historie som mange, they played on a violin that only had strings I tell a story like many
2025-06-15 13:36:35,433 - 137,167.75,1299.84,6167.77,51742.64, så mange af kender fordi steves kolonner blev grundlaget for en bog der blev, so many of know because steve's columns became the basis of a book that was
2025-06-15 13:36:40,606 - 162,167.43,1245.16,5168.58,51808.32, med robert downey junior i rollen som steve lopes og james, with robert downey junior in the role of steve loopes and james
2025-06-15 13:36:44,448 - 188,167.56,1140.35,3841.24,50349.11, fox som nathaniel anthony os var en, fox as nathaniel anthony us was a
2025-06-15 13:36:54,286 - 213,204.54,1261.71,9836.44,55091.94, kontrabassist uddannet på julliard hvis lovende karriere blev afbrudt af en tragisk, kontrabassist trained on julliard whose promising career was interrupted by a tragic
2025-06-15 13:36:59,483 - 238,532.92,1250.20,5195.31,55181.41, ledelse med paranoid skitrofonina sanel droppede ud af, management with paranoid skitrophonina sanel dropped out of
2025-06-15 13:37:03,920 - 263,1132.84,1133.98,4435.64,54518.95, julia han led et totalt sammenbrud og 30 år senere levede han, July he suffered a total breakdown and 30 years later he lived
2025-06-15 13:37:09,234 - 290,864.35,1323.09,5313.61,54317.30, som hjemløs på gaderne i skid row i centrum af los angeles, as homeless on the streets of the shitrow in the center of los angeles
2025-06-15 13:37:14,321 - 316,1060.70,1545.44,5086.28,54102.99, jeg opfordrer jeg alle til at læse stifs bog eller se filmen for at forstå, I urge everyone to read the stifs book or watch the movie to understand
2025-06-15 13:37:20,893 - 342,1060.33,1501.14,6570.48,55363.19, ikke kun det smukke bånd der blev dannet mellem disse to mænd men også hvordan musikken var, not only the beautiful bond that was formed between these two men but also how the music was
2025-06-15 13:37:25,921 - 367,946.10,1360.22,5027.67,55301.63, med til at forme det bånd og i sidste ende var afgørende hvis de vil, helping to shape the tape and ultimately was crucial if they want to
2025-06-15 13:37:30,138 - 394,994.13,1165.01,4216.04,54023.50, undskylde ordspillet for at hjælpe nathaniel væk fra gaden, excuse the word game to help nathaniel off the street
2025-06-15 13:37:33,001 - 422,1041.69,1087.56,2861.96,51192.52, mødte mester ses i 2008 for år siden, meet master seen in 2008 years ago
2025-06-15 13:37:35,598 - 447,832.45,789.79,2596.09,48701.44, i wall disney concert hall, i wall disney concert hall
2025-06-15 13:37:38,635 - 473,830.39,779.35,3036.87,46446.32, han havde lige hørt en opførelse af, he had just heard a performance of
2025-06-15 13:37:43,028 - 498,786.92,1055.87,4392.07,45757.89, betons første og fire symfonier og kom bag scenen og, beton's first and four symphonies and came behind the stage and
2025-06-15 13:37:48,575 - 523,930.50,1288.87,5539.92,46216.69, præsenterede sig selv han talte på en meget munter og omgængelig måde om, presented himself he spoke in a very cheerful and sociable way about
2025-06-15 13:37:51,709 - 549,408.80,1140.45,3133.47,44069.97, yoyo mar og hillary clinton og om hvordan, yo mar and hillary clinton and how
2025-06-15 13:37:57,177 - 574,973.97,1277.20,5466.87,44460.94, aldrig ville nå world series alt sammen på grund af den forræderiske første, never would reach the world series all because of the treacherous first
2025-06-15 13:38:02,911 - 599,582.34,1361.15,5731.87,45103.11, violinstemme i sidste sats i betons fjerde symfoni og vi kom, violin voice in the last movement in the fourth symphony of concrete and we came
2025-06-15 13:38:07,967 - 626,812.00,1485.25,5055.05,44659.27, til at tale om musik og jeg fik en emal fra steve et par dage senere hvor han, to talk about music and I got an emal from steve a few days later where he
2025-06-15 13:38:12,826 - 651,881.75,1488.11,4859.04,44426.44, skrev nathanial var interesseret i at tage violintimer hos mig, wrote the nathanial was interested in taking violin lessons with me
2025-06-15 13:38:37,627 - 677,845.57,1210.41,24798.84,63950.40, nu skal jeg nævne at nataniel nægter behandling fordi han tidligere blev behandlet med, now I should mention that nataniel denies treatment because he was previously treated with
2025-06-15 13:38:41,590 - 707,402.71,1199.84,3962.18,61828.70, elektrochok toraen og håndjern og det har, electroshock tora and handcuffs and it has
2025-06-15 13:38:46,144 - 732,918.08,1161.57,4554.23,61286.63, han båret med sig hele livet men som følge heraf er han nu til, he carried with him throughout his life but as a result he is now
2025-06-15 13:38:50,747 - 757,884.48,1152.92,4601.83,60800.62, bøjle til disse skizofrene episoder hvor af de værste kan, hangers for these schizophrenic episodes where of the worst can
