time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 19:25:23,655 - 27,656.83,1529.95,15073.05,17261.49, I'm Jane McGonigal I'm a game designer. I've been making games online now for 10 years and, Jeg er Jane mcgonigal jeg er en spil designer. Jeg har været at gøre spil online nu i 10 år og
2025-06-14 19:25:28,245 - 55,610.19,1496.04,4590.51,16024.30, my goal for the next decade is to try to make it as easy to save., mit mål for det næste årti er at forsøge at gøre det så nemt at gemme.
2025-06-14 19:25:32,622 - 85,663.50,1297.11,4376.70,14170.23, the world in real life as it is to save the world in online games. Now I have a., verden i det virkelige liv som det er at redde verden i online spil. nu har jeg en.
2025-06-14 19:25:37,816 - 113,566.77,1307.13,5193.20,13548.93, Plan for this and it entails convincing more people including all of you., plan for dette og det indebærer overbevisende flere mennesker herunder alle jer.
2025-06-14 19:25:42,227 - 141,640.78,1236.06,4410.00,12168.77, To spend more time playing bigger and better games. Right now we spend three b-, at bruge mere tid på at spille større og bedre spil. lige nu vi bruger tre b
2025-06-14 19:25:47,115 - 168,604.66,1372.21,4887.27,11472.38, billion hours a week playing online games. Some of you might be thinking that's a lot of, milliarder timer om ugen spille online spil. nogle af jer måske tænker at er en masse
2025-06-14 19:25:59,670 - 196,681.96,1616.44,12555.12,18245.20, time to spend playing games maybe too much time considering how many urgent problems we have to solve in the real world., tid til at bruge på at spille spil måske for meget tid overvejer hvor mange presserende problemer vi har at løse i den virkelige verden.
2025-06-14 19:26:04,484 - 225,616.52,1579.49,4812.02,17051.34, But actually according to my research at the Institute for the Future it's actually the..., men faktisk ifølge min forskning på instituttet for fremtiden er det faktisk...
2025-06-14 19:26:09,555 - 253,579.78,1468.84,5070.92,16348.57, The opposite is true. Three billion hours a week is not nearly enough gameplay to solve..., det modsatte er sandt. tre milliarder timer om ugen er ikke nær nok gameplay til at løse...
2025-06-14 19:26:15,794 - 281,674.63,1644.04,6238.31,16766.93, the world's most urgent problems. In fact I believe that if we want to survive the next century on..., verdens mest presserende problemer. i virkeligheden tror jeg at hvis vi ønsker at overleve det næste århundrede på...
2025-06-14 19:26:21,702 - 308,602.02,1501.29,5908.45,17080.12, this planet we need to increase that total dramatically. I've calculated the total we need at..., denne planet vi har brug for at øge det samlede dramatisk. Jeg har beregnet det samlede vi har brug for på...
2025-06-14 19:26:27,270 - 336,631.08,1718.07,5567.15,16885.03, 71 billion hours of gameplay every week. So that's probably a bit of a counter into..., 71 milliarder timers gameplay hver uge. så det er nok lidt af en tæller til...
2025-06-14 19:26:32,082 - 364,639.04,1604.09,4810.84,15940.27, I'll just say it again let it sink in. If we want to solve problems like hunger..., jeg vil bare sige det igen lad det synke ind. hvis vi ønsker at løse problemer som sult...
2025-06-14 19:26:37,061 - 391,613.20,1500.06,4978.81,15320.44, poverty climate change global conflict obesity I believe that we need to aspire., fattigdom klimaændringer global konflikt fedme jeg mener at vi skal stræbe.
2025-06-14 19:26:43,125 - 419,603.96,1400.35,6063.79,15613.86, To play games online for at least 21 billion hours a week by the end of the next decade., at spille spil online i mindst 21 milliarder timer om ugen ved udgangen af det næste årti.
2025-06-14 19:26:48,329 - 447,695.06,1359.62,5202.86,15048.31, No I'm serious. I am. Here's why this picture pretty much sums up, nej jeg er seriøs. jeg er. her er hvorfor dette billede temmelig meget opsummerer
2025-06-14 19:26:54,601 - 474,607.02,1324.14,6271.86,15788.98, why I think games are so essential to the future survival of the human species. Truly., hvorfor jeg tror spil er så afgørende for den fremtidige overlevelse af den menneskelige art. virkelig.
2025-06-14 19:27:01,272 - 502,644.65,1579.99,6670.26,16671.43, This is a portrait by a photographer named Phil Toldano. He wanted to capture the emotion of gaming., dette er et portræt af en fotograf ved navn phil toldano. han ønskede at fange følelsen af gaming.
2025-06-14 19:27:06,493 - 530,640.99,1704.30,5220.69,16140.02, So we set up a camera in front of gamers while they were playing. And this is a classic gaming., så vi oprette et kamera foran spillere mens de spillede. og dette er en klassisk gaming.
2025-06-14 19:27:12,137 - 557,692.04,1764.35,5644.02,16231.23, Now if you're not a gamer you might miss some of the nuance in this photo. You probably see., nu hvis du ikke er en gamer kan du gå glip af nogle af nuancerne i dette billede. du sandsynligvis se.
