time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 22:07:54,554 - 18,333.98,377.26,2273.13,33917.18, jeg hedder jane, I'm Jane.
2025-06-14 22:07:56,923 - 33,277.06,554.98,2369.14,33170.48, og spildesigner, and game designer
2025-06-14 22:08:03,763 - 45,231.61,744.13,6839.11,37505.25, jeg har lavet onlinespil i 10 år og mit, I have been making online games for 10 years and mine
2025-06-14 22:08:06,043 - 58,87.87,782.35,2280.17,37085.14, mål for det næste årti er at, goal for the next decade is to
2025-06-14 22:08:09,333 - 71,84.66,803.85,3290.01,37680.89, gøre det lige så lidt at rede verden i det virkelige, do just as little to save the world in real terms
2025-06-14 22:08:11,740 - 83,99.65,790.40,2406.16,37594.08, liv som det er at redde verden i, life as it is to save the world in
2025-06-14 22:08:13,955 - 96,108.55,712.90,2215.12,37100.45, online spil jeg har en plan for, online game I have a plan for
2025-06-14 22:08:15,804 - 108,111.74,613.94,1847.25,36457.09, dette og det indebærer at, this and it implies that
2025-06-14 22:08:18,735 - 126,284.09,625.00,2930.60,35659.27, overbevise flere mennesker herunder alle om at, convince more people including everyone to
2025-06-14 22:08:21,058 - 139,85.45,641.83,2323.36,35296.13, bruge mere tid på at spille større og bedre, spend more time playing bigger and better
2025-06-14 22:08:22,817 - 151,113.29,632.71,1757.95,34561.92, spil lige nu bruger vi, games right now we use
2025-06-14 22:08:24,804 - 164,96.45,590.36,1986.92,33853.05, millarder timer om ugen på at spille, billions hours a week playing
2025-06-14 22:08:26,583 - 176,88.03,559.30,1778.52,33138.07, online spil nogen af, online games any of
2025-06-14 22:08:28,204 - 191,246.34,531.96,1621.21,31646.08, jer tænker måske at det, you might think that it
2025-06-14 22:08:30,215 - 204,240.65,657.88,2010.08,30954.00, er meget tid at bruge på at, is a lot of time to spend on that
2025-06-14 22:08:31,191 - 217,182.27,627.32,975.73,29238.29, øøhhm, uhhm
2025-06-14 22:08:35,893 - 229,298.87,727.75,4701.67,31446.08, spille spil måske for meget tid i betragtning af hvor mange presserende, play games maybe too much time considering how many urgent
2025-06-14 22:08:38,110 - 244,264.55,781.55,2216.05,30559.35, problemer vi har at løse i den, problems we have to solve in it
2025-06-14 22:08:40,083 - 257,133.86,649.33,1972.62,29863.36, virkelige verden men ifølge min, real world but according to my
2025-06-14 22:08:42,474 - 269,133.39,591.93,2390.97,29786.69, forskning ved institute of the, research by institute of the
2025-06-14 22:08:45,124 - 282,152.51,642.87,2649.40,29758.88, future er det faktiske modsatte der er, future is the actual opposite is
2025-06-14 22:08:47,042 - 295,142.65,638.55,1917.79,28987.79, tilfældet milliarder timer om, case billion hours a year
2025-06-14 22:08:49,784 - 307,162.54,712.51,2740.88,29257.18, ugen er slet ikke nok spilletid til at, the week is not at all enough playing time to
2025-06-14 22:08:52,661 - 321,234.89,836.65,2877.08,29230.46, tid til at løse verdens mest presserende problemer, time to solve the world's most pressing problems
2025-06-14 22:08:53,089 - 334,268.72,680.45,427.43,26972.46, øøhhm, uhhm
2025-06-14 22:08:59,564 - 347,272.46,856.03,6474.80,30746.00, faktisk tror jeg at hvis vi vil overleve det næste århundrede på denne, actually I think that if we want to survive the next century on this
2025-06-14 22:09:02,109 - 359,177.21,940.62,2544.73,30790.73, planet er vi nød til at øge det samlede, planet we need to increase the overall
2025-06-14 22:09:04,114 - 376,305.15,621.99,2004.54,29288.05, det samlet antal timer, the total number of hours
2025-06-14 22:09:07,028 - 388,137.86,657.65,2913.86,29736.18, jeg har beregnet at vi har brug for 21, I have calculated that we need 21
2025-06-14 22:09:09,272 - 406,281.59,722.74,2243.79,28269.66, milliarder timers spil om ugen så, billion hours of game per week so
2025-06-14 22:09:11,411 - 420,139.62,676.29,2138.43,27529.04, det der er nok en lidt, that's probably a little bit
2025-06-14 22:09:13,540 - 435,138.33,629.43,2128.66,26602.50, kontraintuitiv idé, counterintuitive idea.
2025-06-14 22:09:15,480 - 451,288.11,702.89,1939.72,25242.03, så jeg siger det igen så det kan, so I say it again so it can
2025-06-14 22:09:17,398 - 465,290.24,671.60,1918.11,24265.70, synke ind hvis vi vil, sink in if we want
2025-06-14 22:09:19,637 - 478,117.66,596.52,2238.53,23815.49, løse problemer som sult, solve problems like hunger
2025-06-14 22:09:21,656 - 491,310.48,486.04,2018.24,23143.04, klimaforandringer globale, global climate change
2025-06-14 22:09:23,809 - 506,145.77,507.46,2152.27,22187.47, konflikter og fedme tror jeg, conflicts and obesity I think
2025-06-14 22:09:25,163 - 519,145.74,525.19,1353.60,20876.30, at vi skal stræbe efter at spille, that we should strive to play
2025-06-14 22:09:27,281 - 531,175.66,645.13,2117.54,20503.83, ånlandspil i mindst 21 milliarder, Danland games for at least 21 billion
2025-06-14 22:09:30,172 - 544,160.98,655.09,2890.27,20725.42, timer om ugen inden udgangen af det, hours per week before the end of the
2025-06-14 22:09:32,120 - 559,297.28,627.57,1948.15,19578.96, næste årti nej jeg mener, next decade no I mean
2025-06-14 22:09:33,359 - 572,130.81,561.31,1238.75,18145.12, det alvorligt her er, it's serious here is
2025-06-14 22:09:35,579 - 584,137.74,613.30,2219.70,17900.52, hvorfor dette billede opsumerer ret, why this image sums up right
2025-06-14 22:09:37,884 - 597,175.84,671.32,2304.28,17510.96, godt hvorfor jeg mener at spil er så, well why I think that games are so
2025-06-14 22:09:39,262 - 610,173.84,556.47,1377.81,16197.12, vigtige for menneskehedens, important for humanity
2025-06-14 22:09:40,474 - 622,150.76,454.36,1211.41,14947.40, fremtidige overlevelse, 
2025-06-14 22:09:44,005 - 635,130.11,628.36,3530.92,15784.86, er et portræt taget af fotografen ved navn, is a portrait taken by the photographer by name
2025-06-14 22:09:45,846 - 649,266.24,704.33,1841.10,14752.87, fil toledano, file toledano
2025-06-14 22:09:46,963 - 661,128.66,480.83,1116.34,13404.99, han ønskede at fange, he wanted to capture
2025-06-14 22:09:49,983 - 674,171.21,580.16,3020.36,13746.91, følelsen ved at spille så han satte et, feeling by playing so he put a
2025-06-14 22:09:52,171 - 690,368.95,745.04,2187.20,12633.68, kamera og for spillerne mens de spillede og dette, camera and for the players while playing and this
2025-06-14 22:09:53,911 - 704,133.25,657.42,1739.86,11510.67, er en klassisk følelse ved at spille, is a classic feeling of playing
2025-06-14 22:09:55,804 - 718,291.50,562.28,1892.59,10506.59, hvis du ikke er en, if you are not a
2025-06-14 22:09:57,477 - 730,147.94,507.15,1672.64,9710.56, spiller går du måske glip, player you may miss
2025-06-14 22:09:59,930 - 746,292.39,629.20,2453.03,8877.34, af nogen af nuancerne i dette billede, of any of the nuances of this image
2025-06-14 22:10:00,938 - 760,309.20,604.31,1006.97,7000.66, er sandsynligvis en, is probably a
2025-06-14 22:10:02,044 - 775,152.14,493.85,1106.17,5012.34, smule af følelsen af, bit of feeling of
