time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 21:30:43,534 - 16,407.52,449.72,3543.77,35382.38, jeg voksede op med en, I grew up with one.
2025-06-14 21:30:46,226 - 27,254.18,572.81,2691.73,35800.54, fast kost af science, solid diet of science
2025-06-14 21:30:47,844 - 37,123.26,555.49,1617.28,35340.63, fiction i gymnasiet, fiction in high school
2025-06-14 21:30:51,552 - 47,81.20,667.60,3708.10,36960.92, jeg tog bussen til skolen en timber, I took the bus to school a Timber
2025-06-14 21:30:53,133 - 57,132.45,648.01,1579.76,36449.94, ej her da jeg, not here when I
2025-06-14 21:30:55,826 - 67,86.66,498.88,2692.92,37073.61, var altid optaget af en sens, was always occupied by a sense
2025-06-14 21:30:57,781 - 78,137.78,678.30,1955.02,36729.88, fiktion og førte mine tanker til, fiction and led my thoughts to
2025-06-14 21:30:59,073 - 88,105.86,586.62,1291.16,35946.49, andre verdener og, other worlds and
2025-06-14 21:31:01,182 - 98,79.14,578.86,2108.68,35989.69, tilfredsstillede min umettelige, satisfied my inalienable
2025-06-14 21:31:03,392 - 110,237.47,646.56,2209.83,35707.01, nyskærighed i en fortællende form, curiosity in a narrative form
2025-06-14 21:31:05,402 - 121,226.63,643.40,2009.56,35433.42, den nyskærighed kom også til udtryk, the news was also expressed;
2025-06-14 21:31:07,672 - 131,75.46,713.19,2269.74,35629.32, i at når jeg ikke var i, in that when I was not in
2025-06-14 21:31:10,541 - 142,116.73,855.01,2869.18,36206.17, med skole var jeg ude i skoven hvor jeg, with school I was out in the woods where I
2025-06-14 21:31:13,058 - 153,86.84,915.25,2516.74,36439.35, vandrede og tog prøver af frøer, wandered and took samples of frogs
2025-06-14 21:31:15,592 - 165,240.39,813.46,2533.62,36492.66, og slanger og insekter og vand fra, and snakes and insects and water from
2025-06-14 21:31:16,680 - 177,256.93,618.53,1087.73,35084.07, dame jeg tog med hjem, lady I brought home
2025-06-14 21:31:18,470 - 188,256.36,624.15,1789.22,34586.27, og kigget på under mikroskoper, and looked at under microscopes
2025-06-14 21:31:19,840 - 203,276.61,621.82,1370.50,32849.28, jeg var du ved en, I was you by a
2025-06-14 21:31:21,814 - 213,123.04,602.27,1973.69,32768.65, et rigtig videnskabsnørder handlede, a real science geek acted
2025-06-14 21:31:26,537 - 228,249.21,720.30,4722.74,34374.56, det handlede om at forsøge at forstå verden og, it was about trying to understand the world and
2025-06-14 21:31:28,822 - 238,122.01,686.20,2284.72,34608.14, at forstå grænserne for, to understand the limits of
2025-06-14 21:31:30,187 - 249,266.85,550.10,1364.49,33716.67, og min kærlighed til, and my love for
2025-06-14 21:31:32,005 - 261,283.54,530.91,1817.57,33036.75, sience fiction synes, sience fiction seems
2025-06-14 21:31:33,757 - 273,275.84,608.71,1751.04,32306.67, faktisk at afspejle sig i verden, to actually reflect in the world
2025-06-14 21:31:35,554 - 286,252.40,609.08,1797.05,31411.64, omkring mig for det der, around me for that
2025-06-14 21:31:36,730 - 296,136.20,579.61,1175.53,30504.19, skete var i slutningen af, was at the end of
2025-06-14 21:31:38,105 - 309,301.79,576.68,1374.43,29199.62, tresserne, the sixties
