time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 17:51:19,818 - 17,625.89,1320.99,14643.97,18618.06, I'm Jamie Dannigal. I'm a game designer. I've been making games online now., Jeg er jamie dannigal. Jeg er en spil designer. Jeg har været at gøre spil online nu.
2025-06-14 17:51:23,269 - 35,561.08,1173.14,3450.48,18318.23, For 10 years and my goal for the next decade., for 10 år og mit mål for det næste årti.
2025-06-14 17:51:25,984 - 53,549.14,783.67,2714.23,17278.97, Is to try to make it as easy to, er at forsøge at gøre det så nemt at
2025-06-14 17:51:29,387 - 71,7208.41,1219.24,3402.44,16942.33, save the world in real life as it is to save the world?, redde verden i det virkelige liv som det er at redde verden?
2025-06-14 17:51:31,623 - 89,617.34,880.29,2236.41,15419.92, Now I have a plan for this., nu jeg har en plan for dette.
2025-06-14 17:51:34,469 - 107,511.20,706.80,2845.08,14493.26, And it entails convincing more people., og det indebærer overbevisende flere mennesker.
2025-06-14 17:51:37,953 - 125,486.33,804.69,3484.33,14271.07, including all of you to spend more time playing bigger., herunder alle jer til at bruge mere tid på at spille større.
2025-06-14 17:51:41,137 - 143,517.12,935.88,3183.30,13723.00, And better games right now we spend 3 billion out., og bedre spil lige nu bruger vi 3 milliarder ud.
2025-06-14 17:51:45,009 - 160,555.80,964.88,3872.01,14081.81, hours a week playing online games. Some of you might be thinking., timer om ugen spiller online spil. nogle af jer tænker måske.
2025-06-14 17:51:48,796 - 178,532.69,1103.37,3786.50,14162.57, That's a lot of time to spend playing games. Maybe too much-, det er en masse tid at bruge på at spille spil. måske for meget
2025-06-14 17:51:54,605 - 196,542.20,1224.23,5808.27,16240.55, time considering how many urgent problems we have to solve in the real world., tid overvejer hvor mange presserende problemer vi er nødt til at løse i den virkelige verden.
2025-06-14 17:51:58,493 - 214,584.79,1064.34,3886.21,16388.48, But actually according to my research at the Institute for Health.,  men faktisk ifølge min forskning på instituttet for sundhed.
2025-06-14 17:52:02,161 - 231,560.56,915.18,3667.91,16531.31, For the future it's actually the opposite. It's true., for fremtiden det er faktisk det modsatte. det er sandt.
2025-06-14 17:52:06,027 - 249,545.81,1011.02,3865.65,16667.36, Three billion hours a week is not nearly enough gameplay., tre milliarder timer om ugen er ikke nær nok gameplay.
2025-06-14 17:52:09,537 - 267,541.83,1157.76,3509.25,16445.87, To solve the world's most urgent problems. In fact..., for at løse verdens mest presserende problemer...
2025-06-14 17:52:14,298 - 285,599.44,1113.22,4760.78,17514.84, I believe that if we want to survive the next century on this planet..., jeg mener at hvis vi ønsker at overleve det næste århundrede på denne planet...
2025-06-14 17:52:18,647 - 303,546.44,1301.30,4348.51,18193.47, ...we need to increase that total dramatically. I've calculated the total..., ... vi har brug for at øge det samlede dramatisk. Jeg har beregnet det samlede...
2025-06-14 17:52:22,792 - 322,523.97,1211.36,4144.71,18457.78, we need at 21 billion hours of gameplay every week., vi har brug for 21 milliarder timers gameplay hver uge.
2025-06-14 17:52:26,268 - 339,547.52,1048.59,3475.56,18482.27, So that's probably a bit of a counterintuitive idea., så det er nok lidt af en kontraintuitiv idé.
2025-06-14 17:52:31,717 - 357,680.80,1223.30,5448.26,20257.54, So I'll just I'll say it again let it sink in. If we want to solve problems., så jeg vil bare jeg vil sige det igen lad det synke ind. hvis vi ønsker at løse problemer.
2025-06-14 17:52:35,727 - 375,534.68,1173.39,4010.40,20611.76, Problems like hunger poverty climate change global conflict., problemer som sult fattigdom klimaændringer global konflikt.
2025-06-14 17:52:38,985 - 393,514.67,909.81,3256.84,20200.45, Obesity I believe that we need to aspire to., fedme mener jeg at vi skal stræbe efter.
2025-06-14 17:52:43,405 - 411,537.09,1113.11,4419.51,20965.06, We need to play games online for at least 21 billion hours of..., vi nødt til at spille spil online i mindst 21 milliarder timer...
2025-06-14 17:52:46,796 - 428,565.53,1097.40,3390.38,20908.48, a week by the end of the next decade. No I'm serious., en uge ved udgangen af det næste årti. nej jeg er alvorlig.
2025-06-14 17:52:50,313 - 446,540.36,1099.95,3517.23,20769.21, I am. Here's why. This picture pretty much sums up..., jeg er. her er hvorfor. dette billede temmelig meget opsummerer...
2025-06-14 17:52:55,034 - 464,557.32,1151.13,4720.16,21825.80, ...why I think games are so essential to the future survival of the..., ... hvorfor jeg tror spil er så afgørende for den fremtidige overlevelse af...
2025-06-14 17:52:58,590 - 482,538.80,1122.86,3556.00,21720.78, human species. Truly this is a portrait..., menneskelige arter. virkelig dette er et portræt...
2025-06-14 17:53:04,140 - 499,562.46,1129.32,5549.28,23809.78, by a photographer named Phil Toldano. He wanted to capture the emotional..., af en fotograf ved navn phil toldano. han ønskede at fange den følelsesmæssige...
2025-06-14 17:53:07,652 - 517,584.23,1342.87,3511.64,23666.70, of gaming so he set up a camera in front of gamers while they were playing., af gaming så han satte et kamera op foran spillere mens de spillede.
2025-06-14 17:53:10,488 - 535,509.80,1069.36,2835.38,22851.69, And this is a classic gaming emotion., og dette er en klassisk gaming følelse.
2025-06-14 17:53:13,980 - 553,579.07,1185.71,3491.58,22691.00, If you're not a gamer you might miss some of the nuance in this photo., Hvis du ikke er en gamer kan du gå glip af nogle af nuancerne i dette billede.
2025-06-14 17:53:17,973 - 570,543.91,1314.26,3993.24,23222.76, You probably see the sense of urgency a little bit., du sandsynligvis se følelsen af presserende en lille smule.
