time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 23:08:54,964 - 22,340.11,502.92,6147.68,37394.21, hvis jeg kan give jeg en vigtig tanke med på, If I can give an important thought to
2025-06-14 23:08:56,962 - 40,267.20,771.29,1997.35,35642.72, vejen i dag så er det er den samlet, road today then it's the total
2025-06-14 23:09:00,120 - 58,161.42,603.13,3158.29,35050.61, samlede mængde data vi forbruger er, total amount of data we consume is
2025-06-14 23:09:02,557 - 76,125.62,677.27,2436.23,33760.23, større end summen af delene i stedet, greater than the sum of the parts instead
2025-06-14 23:09:06,926 - 93,115.42,682.01,4368.87,34605.37, for at tænke på informations overload vil jeg gerne have, to think about information overload I would like
2025-06-14 23:09:12,248 - 114,252.83,738.70,5321.91,35562.45, til at tænke over hvordan vi kan bruge information som, to think about how we can use information as
2025-06-14 23:09:15,259 - 131,126.92,704.48,3009.93,35054.87, mønstre træder frem og vi kan se tendenser de, patterns appear and we can see trends the
2025-06-14 23:09:18,063 - 149,124.22,705.95,2804.29,34119.42, der ellers vil være usynlig det vi, that otherwise will be invisible what we
2025-06-14 23:09:20,453 - 170,245.33,682.45,2389.31,32173.73, ser her er et typisk dødelighedskort, see here is a typical mortality card
2025-06-14 23:09:22,007 - 188,162.26,562.60,1554.44,29973.65, det falder jeg bruger, it drops I use
2025-06-14 23:09:24,464 - 207,260.21,633.69,2455.92,28462.94, her er et lille eksperiment der hedder pivet, here is a little experiment called the quilt
2025-06-14 23:09:25,555 - 227,195.80,602.55,1090.97,25455.97, det er, it is
2025-06-14 23:09:29,738 - 248,269.63,678.43,4182.85,25307.67, jeg vælge at filtrere efter en bestemt dødsårsag for, I choose to filter according to a particular cause of death for
2025-06-14 23:09:33,235 - 266,161.96,813.85,3496.65,25063.07, eksempel ulykker og straks ser er at der, example accidents and immediately see that there is
2025-06-14 23:09:34,978 - 284,162.45,650.93,1742.31,23066.15, tegner sig et andet mønster det skyldes, another pattern that is due to
2025-06-14 23:09:37,717 - 303,244.73,700.81,2739.24,21899.44, af folk i midten her er mest aktiv, of people in the middle here are most active
2025-06-14 23:09:39,825 - 321,174.09,679.86,2107.82,20309.43, herover er det mest skrøbelige, above is the most fragile
2025-06-14 23:09:41,998 - 339,289.75,684.56,2172.17,18761.13, vi kan træde et skridt tilbage og derefter om, we can step back and then re-enter
2025-06-14 23:09:45,498 - 360,261.42,844.20,3499.53,17922.85, omorganiserer dataen efter dødsårsag og, reorganises the data after cause of death; and
2025-06-14 23:09:49,208 - 379,292.55,855.70,3710.23,17724.09, at se at kredsløbssygdomme og kræft er det, to see that circulatory diseases and cancer are
2025-06-14 23:09:52,616 - 402,299.97,833.37,3407.52,16424.49, er de sædvanlige mistænkte men ikke for alle hvis vi går, are the usual suspects but not for everyone if we leave
2025-06-14 23:09:54,667 - 419,167.85,831.91,2050.36,14971.54, videre og filtrerer efter alder fx, further and filter by age e.g.
2025-06-14 23:09:57,541 - 442,595.96,758.05,2873.42,13122.08, eksempel 40 år eller den ser vi at ulykker, example 40 years or we see that accidents
2025-06-14 23:10:00,934 - 459,131.20,846.11,3393.44,13000.17, faktisk er den største årsag som folk skal bekymre sig, are actually the biggest cause that people need to worry about
2025-06-14 23:10:03,668 - 477,173.63,942.57,2733.22,12012.64, om og hvis man går i dybden med det er det i, about and if you go into depth with it it is in
2025-06-14 23:10:07,190 - 495,143.17,840.26,3522.00,11807.84, er det især tilfældet for mænd som man får en fornemmelse, this is especially the case for men as you get a feeling
2025-06-14 23:10:08,695 - 513,255.15,651.01,1504.28,9598.05, af at det er at, that it is that
2025-06-14 23:10:11,002 - 531,139.88,556.78,2307.30,8205.03, se information og data på denne, see information and data on it
2025-06-14 23:10:13,176 - 549,150.94,646.95,2173.65,6669.35, måde er meget ligesom at svømme i en, way is much like swimming in a
