time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 21:37:04,222 - 19,434.56,464.14,4550.12,36543.69, lad os forestille os at vi, Let's imagine that we
2025-06-14 21:37:06,881 - 31,270.83,548.23,2655.68,36713.65, her har en maskine en, Here a machine has one
2025-06-14 21:37:09,558 - 44,252.25,580.18,2676.45,36710.27, stor maskine en sej tæt, large machine a cool close
2025-06-14 21:37:11,176 - 55,264.16,574.50,1618.05,36046.41, agtig maskine og de, like machine and the
2025-06-14 21:37:16,866 - 65,84.93,613.76,5690.07,39647.56, det er en tidsmaskine og, it is a time machine and
2025-06-14 21:37:18,439 - 78,238.32,674.08,1572.06,38504.91, alle i dette rum skal ind i den, all in this room must enter it;
2025-06-14 21:37:34,702 - 93,273.01,771.86,16262.79,51647.59, og man kan rejse tilbage i tiden man kan, and you can travel back in time you can
2025-06-14 21:37:36,643 - 107,240.44,685.83,1940.14,50678.15, rejse fra med i tiden man, travel from time one
2025-06-14 21:37:38,283 - 117,70.72,550.03,1639.30,50245.54, kan ikke blive hvor man, cannot stay where one
2025-06-14 21:37:39,853 - 127,73.93,606.45,1570.37,49734.34, er og jeg spekulerer på, are and I wonder
2025-06-14 21:37:41,787 - 138,254.23,614.01,1933.81,49392.26, ligger på hvad i ville vælge, lies on what you would choose
2025-06-14 21:37:43,358 - 148,254.50,591.22,1570.73,48878.93, for jeg har stillet mine, for I have set mine
2025-06-14 21:37:46,137 - 158,110.20,609.84,2778.39,49582.60, venner dette spørgsmål mange gange på, friends this question many times on
2025-06-14 21:37:48,104 - 168,135.44,605.38,1967.00,49505.00, det seneste og de, the latest and the
2025-06-14 21:37:49,819 - 180,277.09,552.19,1714.03,48732.76, vil alle sammen rejse tilbage, will all travel back
2025-06-14 21:37:50,912 - 192,299.39,607.43,1092.85,47315.35, jeg ved ikke om de, I don't know if the
2025-06-14 21:37:53,919 - 206,277.00,674.32,3007.31,47423.57, vil rejse tilbage til før der var, will travel back to before there was
2025-06-14 21:37:56,181 - 217,138.58,689.65,2261.20,47412.75, biler eller twitter eller, cars or twitter; or
2025-06-14 21:37:58,168 - 229,135.24,638.92,1987.70,46926.83, american idol jeg ved det, American idol I know
2025-06-14 21:38:00,000 - 239,124.79,619.08,1831.14,46702.73, ikke jeg blev, not I was
2025-06-14 21:38:01,443 - 249,157.32,565.55,1442.80,46083.30, øøhhm, uhhm
2025-06-14 21:38:02,751 - 264,313.08,582.46,1307.88,44282.74, om at der er en eller anden form for, that there is some kind of
2025-06-14 21:38:05,069 - 278,278.60,639.03,2317.77,43700.33, til nostalgi og, for nostalgia; and
2025-06-14 21:38:06,409 - 288,122.72,566.28,1340.11,42996.07, ønsketænkning og jeg, wishful thinking and I
2025-06-14 21:38:08,831 - 300,128.82,617.89,2420.75,42933.86, forstår at jeg ikke er en, understand that I am not a
2025-06-14 21:38:10,406 - 314,161.12,657.62,1574.99,41626.00, del af den gruppe jeg må, part of the group I may
2025-06-14 21:38:12,112 - 324,129.54,552.23,1705.82,41252.94, sige at jeg ikke vil, say I won't
2025-06-14 21:38:13,990 - 334,139.53,572.44,1877.76,41052.58, tilbage og det er, back and it is
2025-06-14 21:38:15,810 - 344,785.17,614.12,1819.40,40815.99, ikke fordi jeg er, not because I am
2025-06-14 21:38:16,962 - 357,164.97,558.98,1151.99,39284.88, øøhhm, uhhm
2025-06-14 21:38:18,048 - 368,342.53,482.59,1086.37,38093.30, det det er fordi, it's because
2025-06-14 21:38:19,312 - 379,278.22,508.55,1262.90,37093.36, på denne planet ikke, on this planet not
2025-06-14 21:38:20,798 - 394,181.54,437.42,1486.47,35484.17, tage fra, take from
2025-06-14 21:38:23,858 - 406,205.43,595.66,3058.74,36064.83, så jeg vil ind i maskinen og jeg vil, so I will enter the machine and I will
