time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 22:45:14,699 - 20,352.92,391.08,4155.04,35889.05, lad os forestille os at vi, Let's imagine that we
2025-06-14 22:45:19,292 - 39,248.16,701.14,4592.54,36522.32, her har en maskine en stor maskine en, here a machine has a large machine a
2025-06-14 22:45:21,418 - 55,242.54,674.41,2125.91,35331.98, sej tæt agtig maskine og det, cool dense machine and the
2025-06-14 22:45:23,621 - 70,101.79,670.67,2202.28,34424.60, er en tidsmaskine og alle i dette rum, is a time machine and all in this room
2025-06-14 22:45:25,901 - 85,115.02,758.57,2279.96,33592.24, skal ind i den og man kan rejse tilbage, must enter it and you can travel back
2025-06-14 22:45:27,868 - 101,256.95,692.46,1967.09,32230.82, i tiden man kan rejse fremad i tiden, in time to travel forward in time
2025-06-14 22:45:29,491 - 117,231.68,701.95,1622.27,30526.38, man kan ikke blive hvor man, one cannot stay where one is
2025-06-14 22:45:31,419 - 133,252.88,659.22,1927.69,29120.74, er og jeg spekulerer på hvad i, are and I wonder what in
2025-06-14 22:45:33,254 - 148,86.17,675.89,1835.29,27835.42, ville vælge for jeg har stillet mine, would choose for i have set mine
2025-06-14 22:45:37,325 - 168,277.96,723.30,4070.29,27722.61, venner dette spørgsmål mange gange på det seneste og de, friends this question many times lately and the
2025-06-14 22:45:39,138 - 183,111.51,695.74,1812.79,26429.15, vil alle samme rejse tilbage, will all same journey back
2025-06-14 22:45:40,647 - 198,212.20,759.49,1508.04,24812.88, jeg ved ikke om de vil rejse tilbage, I don't know if they will go back
2025-06-14 22:45:43,390 - 217,314.15,942.79,2742.49,23632.29, til før der var biler eller twitter eller, to before there were cars or twitter or
2025-06-14 22:45:45,454 - 236,294.84,714.49,2064.33,21785.49, american idol det ikke, American idol it did not
2025-06-14 22:45:47,933 - 251,150.01,718.33,2478.57,21162.41, jeg er blev overbevist om at der er én eller, I am convinced that there is one or
2025-06-14 22:45:50,125 - 270,303.38,690.54,2191.87,19438.25, anden form for tiltrækning til, other form of attraction to
2025-06-14 22:45:54,848 - 287,268.55,737.82,4722.51,20661.74, nør stategi og ønsketænkning og jeg, neighbor stategi and wishful thinking and I
2025-06-14 22:45:57,331 - 302,156.90,826.85,2482.55,20056.17, forstår at jeg ikke er en del af den, understands that I am not part of the
2025-06-14 22:45:59,219 - 321,181.82,715.79,1886.97,18018.53, gruppe jeg må sige at jeg, group I must say that I
2025-06-14 22:46:01,451 - 336,182.43,720.61,2231.75,17153.00, ikke vil tilbage og det er, do not want to go back and it is
2025-06-14 22:46:03,108 - 356,178.00,795.22,1657.01,14663.89, ikke fordi jeg er eventyrslysten, not because I'm adventurous
2025-06-14 22:46:05,635 - 371,159.11,740.77,2526.75,14106.83, det er fordi mulighederne på denne, that's because the possibilities on this
2025-06-14 22:46:07,076 - 387,283.48,742.52,1440.30,12231.54, planet ikke går tilbage de går, planet don't go back they go
2025-06-14 22:46:09,803 - 406,350.95,914.01,2727.47,11030.95, frem af så jeg vil ind i maskinen og jeg vil, forward so I'll get into the machine and I'll
2025-06-14 22:46:11,261 - 421,200.50,824.83,1456.82,9408.29, frem det er den, forward that's it
2025-06-14 22:46:12,963 - 441,162.20,609.98,1701.84,6999.21, bedste tid der nogensinde har været på denne planet, best time ever on this planet
