time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:15:06,402 - 20,634.77,970.83,11096.85,14025.99, I'm Jane McGonigal. I'm a game designer. I've been making games online now for 10, Jeg er en spil designer. Jeg har været at gøre spil online nu for 10
2025-06-14 18:15:08,990 - 42,547.77,1240.33,2587.57,12097.89, years and my goal for the next decade is to, år og mit mål for det næste årti er at
2025-06-14 18:15:12,258 - 62,559.98,841.23,3267.84,11273.93, try to make it as easy to save the world in., forsøge at gøre det så nemt at redde verden i.
2025-06-14 18:15:15,800 - 82,570.71,958.92,3541.50,10736.21, Real life as it is to save the world in online games., virkelige liv som det er at redde verden i online spil.
2025-06-14 18:15:19,462 - 102,582.46,1202.15,3661.54,10316.42, Now I have a plan for this and it entails convincing., nu jeg har en plan for dette og det indebærer overbevisende.
2025-06-14 18:15:24,714 - 124,584.55,1100.07,5248.49,11097.29, More people including all of you to spend more time playing bigger., flere mennesker herunder jer alle til at bruge mere tid på at spille større.
2025-06-14 18:15:28,424 - 144,534.02,1134.64,3709.54,10742.43, And better games. Right now we spend three billion hours., og bedre spil. lige nu bruger vi tre milliarder timer.
2025-06-14 18:15:32,900 - 167,671.94,1283.26,4475.52,10541.61, In the week playing online games. Some of you might be thinking that's a lot of..., i ugen spille online spil. nogle af jer tænker måske det er en masse af...
2025-06-14 18:15:37,720 - 187,604.96,1481.62,4819.67,11284.15, time to spend playing games. Maybe too much time considering how many urge..., tid til at bruge på at spille spil. Måske for meget tid overvejer hvor mange trang...
2025-06-14 18:15:44,785 - 207,574.38,1509.27,7063.55,14264.47, problems we have to solve in the real world. But actually according to my reading..., problemer vi er nødt til at løse i den virkelige verden. men faktisk ifølge min læsning...
2025-06-14 18:15:48,811 - 227,583.39,1246.24,4024.91,14216.71, research at the Institute for the Future it's actually the opposite., forskning på instituttet for fremtiden det er faktisk det modsatte.
2025-06-14 18:15:52,749 - 248,545.05,1050.53,3934.70,13882.98, It's true 3 billion hours a week is not nearly enough game., det er sandt 3 milliarder timer om ugen er ikke nær nok spil.
2025-06-14 18:15:56,651 - 268,575.47,1288.98,3899.35,13721.60, Play to solve the world's most urgent problems. In fact..., spil for at løse verdens mest presserende problemer. faktisk...
2025-06-14 18:16:02,224 - 288,653.89,1380.58,5571.72,15225.39, I believe that if we want to survive the next century on this planet we need to encourage..., jeg mener at hvis vi ønsker at overleve det næste århundrede på denne planet vi har brug for at...
2025-06-14 18:16:05,930 - 308,546.56,1541.08,3706.32,14874.61, increase that total dramatically. I've calculated the total we need at..., øge det samlede dramatisk. Jeg har beregnet det samlede vi har brug for på...
2025-06-14 18:16:09,822 - 330,530.96,1218.01,3891.17,14285.87, 21 billion hours of gameplay every week. So that's..., 21 milliarder timers gameplay hver uge. Så det er...
2025-06-14 18:16:16,985 - 350,646.22,1410.51,7161.33,17382.16, Probably a bit of a counterintuitive idea so I'll just say it again let it sink in., sandsynligvis lidt af en kontraintuitiv idé så jeg vil bare sige det igen lad det synke ind.
2025-06-14 18:16:21,570 - 370,562.77,1248.50,4584.95,17893.46, If we want to solve problems like hunger poverty climate change..., hvis vi ønsker at løse problemer som sult fattigdom klimaændringer...
2025-06-14 18:16:24,975 - 390,558.24,1111.36,3404.15,17223.03, global conflict obesity I believe that we need to aspire., global konflikt fedme mener jeg at vi skal stræbe.
2025-06-14 18:16:29,297 - 411,547.50,1158.01,4321.21,17268.83, To play games online for at least 21 billion hours of..., at spille spil online i mindst 21 milliarder timer af...
2025-06-14 18:16:33,688 - 431,629.05,1115.64,4390.97,17592.75, be by the end of the next decade. No I'm serious. I am., være ved udgangen af det næste årti. nej jeg er seriøs. jeg er.
2025-06-14 18:16:39,013 - 451,561.47,1201.91,5324.38,18842.81, Here's why. This picture pretty much sums up why I think game., her er hvorfor. dette billede temmelig meget opsummerer hvorfor jeg tror spillet.
2025-06-14 18:16:44,475 - 475,594.74,1130.01,5461.34,19422.61, Dreams are so essential to the future survival of the human species. Truly., drømme er så afgørende for den fremtidige overlevelse af den menneskelige art. virkelig.
2025-06-14 18:16:49,207 - 495,621.56,1323.89,4731.20,20100.61, This is a portrait by a photographer named Phil Toldano. He wanted to..., dette er et portræt af en fotograf ved navn phil toldano. han ønskede at...
2025-06-14 18:16:53,250 - 516,679.84,1577.90,4042.79,19863.87, sure the emotion of gaming. So he set up a camera in front of gamers while they were playing., sikker følelsen af spil. så han satte et kamera op foran spillere mens de spillede.
2025-06-14 18:16:56,019 - 536,495.48,1161.79,2768.93,18553.29, And this is a classic gaming emotion., og dette er en klassisk gaming følelse.
2025-06-14 18:17:00,482 - 556,647.27,1298.96,4462.80,18947.84, If you're not a gamer you might miss some of the nuance in this photo., Hvis du ikke er en gamer kan du gå glip af nogle af nuancerne i dette billede.
