time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 17:49:02,998 - 22,582.66,1139.88,10233.81,13403.68, I grew up on steady diet of science fiction in high school., Jeg voksede op på en fast science fiction-diæt i high school.
2025-06-14 17:49:06,353 - 41,574.57,1091.23,3354.00,12794.16, I took a bus to school an hour each way every day., Jeg tog en bus til skole en time hver vej hver dag.
2025-06-14 17:49:09,630 - 59,556.63,1034.15,3276.55,12306.59, And I was always absorbed in a book science fiction., og jeg var altid optaget i en bog science fiction.
2025-06-14 17:49:11,964 - 77,524.78,928.65,2334.26,10920.47, Which took my mind to other worlds., som tog mit sind til andre verdener.
2025-06-14 17:49:14,331 - 95,531.66,793.69,2366.65,9572.48, And satisfied this in a..., og tilfreds dette i en...
2025-06-14 17:49:18,248 - 112,547.52,1066.91,3916.53,9953.92, narrative form this insatiable sense of curiosity that..., fortællende form denne umættelige følelse af nysgerrighed der...
2025-06-14 17:49:20,944 - 130,533.45,1189.93,2695.46,8898.49, that I had and you know that triath..., at jeg havde og du ved at triath...
2025-06-14 17:49:24,405 - 148,510.94,1008.67,3461.29,8643.56, he also manifested itself in the fact that..., han også manifesterede sig i det faktum at...
2025-06-14 17:49:28,063 - 166,557.56,1083.25,3657.29,8577.55, whenever I wasn't in school I was out in the woods hiking., når jeg ikke var i skole jeg var ude i skoven vandreture.
2025-06-14 17:49:29,631 - 183,473.39,916.74,1567.29,6640.58, And taking samples of frogs., og tage prøver af frøer.
2025-06-14 17:49:33,252 - 201,532.68,894.01,3621.37,6557.05, And snakes and bugs and pond water and bring it back looking., og slanger og bugs og dam vand og bringe det tilbage leder.
2025-06-14 17:49:40,221 - 219,567.76,1332.75,6968.28,9848.33, We had it under the microscope. I was you know I was a real science geek., vi havde det under mikroskopet. Jeg var du ved jeg var en rigtig videnskab nørd.
2025-06-14 17:49:43,062 - 237,577.08,779.68,2841.05,8971.96, But it was all about trying to understand understand the world understand the world., men det handlede om at forstå verden.
2025-06-14 17:49:44,896 - 256,501.18,788.16,1833.69,6891.57, The limits of possibility., grænserne for muligheden.
2025-06-14 17:49:49,089 - 275,551.06,890.07,4192.71,7135.88, You know love of science fiction. I actually see., du kender kærlighed til science fiction. Jeg kan faktisk se.
2025-06-14 17:49:52,811 - 293,553.80,804.14,3721.14,7157.55, I need to be mirrored in the world around me because what was happening., Jeg skal spejles i verden omkring mig fordi hvad der skete.
2025-06-14 17:49:56,377 - 311,578.91,1243.18,3565.45,7032.01, This was in the late 60s. You know we were we were going., dette var i slutningen af 60'erne. du ved vi var på vej.
2025-06-14 17:50:00,571 - 328,548.13,1296.96,4194.28,7726.21, to the moon. We were exploring the deep oceans. Jacques Cousteau., til månen. Vi udforskede de dybe oceaner. jacques cousteau.
2025-06-14 17:50:04,686 - 346,583.16,1160.45,4114.12,8141.99, was coming into our living rooms with his amazing specials that sh-, kom ind i vores stuer med hans fantastiske tilbud der sh
2025-06-14 17:50:06,806 - 364,451.03,872.92,2118.96,6565.84, showed us animals and plac, viste os dyr og plac
2025-06-14 17:50:08,862 - 382,459.36,635.34,2055.87,4915.75, that we could never really, at vi aldrig rigtig kunne
2025-06-14 17:50:12,178 - 401,514.84,816.05,2976.81,4308.79, resonate with the whole science fiction part of it., resonere med hele science fiction delen af det.
2025-06-14 17:50:16,482 - 419,635.23,1055.63,3210.09,4902.16, And I was an artist. I could draw I could paint., og jeg var en kunstner. Jeg kunne tegne jeg kunne male.
2025-06-14 17:50:18,984 - 437,508.73,969.57,2218.97,3698.30, And I found that because they're where it ..., og jeg fandt at fordi de er hvor det ...
2025-06-14 17:50:24,140 - 455,577.88,1008.38,3547.11,5134.60, You know video games and the saturation of CG movies and all ..., du ved videospil og mætning af cg film og alle ...
2025-06-14 17:50:29,230 - 477,579.53,1082.69,4054.29,5717.53, of this imagery in the media landscape. I had to create ..., af dette billede i medielandskabet. Jeg var nødt til at oprette ...
2025-06-14 17:50:32,902 - 495,562.73,1133.85,3671.66,5670.61, these images in my head. You know we all did as kids having to ..., disse billeder i mit hoved. du ved vi alle gjorde som børn skal ...
2025-06-14 17:50:37,273 - 513,555.04,1094.39,4370.50,6299.10, read a book and through the author's description put something on ..., læse en bog og gennem forfatterens beskrivelse sætte noget på ...
2025-06-14 17:50:40,471 - 530,565.32,1111.67,3196.98,5984.92, on the screen the movie screen in our heads. And so much ..., på skærmen filmskærmen i vores hoveder. og så meget ...
2025-06-14 17:50:43,464 - 548,536.67,1106.39,2992.34,5234.64, My response to this was to paint to draw alien ..., mit svar på dette var at male for at tegne fremmede ...
2025-06-14 17:50:48,346 - 566,573.88,1188.36,4660.13,6422.75, creatures alien worlds robots spaceships all that stuff. I was ..., skabninger fremmede verdener robotter rumskibe alt det der. Jeg var ...
2025-06-14 17:50:52,644 - 584,579.10,1586.38,4297.26,7017.74, They'll see getting busted in math class you know doodling behind the ..., de vil se at blive knaldet i matematik klassen du ved kruseduller bag ...
