time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 12:04:13,217 - 28,401.77,751.26,26719.86,57621.97, alle taler om lykke i disse dage jeg fik, Everyone talks about happiness these days I got
2025-06-15 12:04:18,708 - 51,276.82,1005.49,5486.84,58434.32, nogen til at tælle antallet af bøger med lykke i titlen der er udgivet i, someone to count the number of books with happiness in the title published in
2025-06-15 12:04:22,816 - 75,194.43,1034.97,4106.21,57637.81, de sidste år og de gav op efter omkring 40 og der var, the last year and they gave up after about 40 and there was
2025-06-15 12:04:25,424 - 98,119.86,892.71,2608.04,55539.56, mange flere der er en enorm bølge af, many more there is a huge wave of
2025-06-15 12:04:31,357 - 125,299.18,871.78,5931.25,55945.84, interesse for lykke blandt forskere der er en masse lykke coating, interest in happiness among researchers there is a lot of happiness coating
2025-06-15 12:04:34,964 - 151,295.88,898.15,3606.48,54243.85, alle vil gerne gøre folk lykkeligere men på, everyone wants to make people happier but at
2025-06-15 12:04:38,506 - 174,135.01,848.45,3541.45,53096.90, trods af al denne strøm af arbejde er der flere kognitive, despite all this flow of work there are several cognitive
2025-06-15 12:04:43,884 - 197,299.93,973.08,5376.99,53784.66, fæller der gør det næsten umuligt at tænke klart om lykke, couples that make it almost impossible to think clearly about happiness
2025-06-15 12:04:49,327 - 222,312.28,1047.67,5442.58,54100.22, og i foredrag i dag vil hovedsageligt handle om disse kognetive fæller, and in lectures today will mainly be about these cognitive fellows
2025-06-15 12:04:52,803 - 245,270.69,958.29,3470.91,52859.01, dette gælder både for lægfolk der tænker over, this applies both to laymen who think about
2025-06-15 12:04:58,079 - 272,534.26,948.61,5275.98,52624.97, deres egen lykke og for forskere der tænker over lykke for de, their own happiness and to researchers who think about happiness for the
2025-06-15 12:05:02,121 - 295,177.77,1035.45,4040.47,51968.68, for det viser sig at vi er lige så forvirret som alle andre, for it turns out that we are just as confused as everyone else
2025-06-15 12:05:05,963 - 319,847.39,1038.34,3841.55,50907.27, den første af disse fæller er en modvilje mod at indrømme, the first of these comrades is a reluctance to admit
2025-06-15 12:05:09,915 - 345,877.17,1007.21,3951.45,49570.53, kompleksitet det viser sig at ordet lykke ikke, complexity it turns out that the word happiness does not
2025-06-15 12:05:13,786 - 368,378.11,1024.07,3870.26,48768.28, længere er et nyttigt ord fordi vi bruger det om alt for, longer is a useful word because we use it over too
2025-06-15 12:05:16,469 - 391,797.03,1148.55,2681.78,46777.91, mange forskellige ting jeg tror der er, many different things I think there are
2025-06-15 12:05:19,603 - 413,649.75,766.40,3133.79,45434.79, en bestemt betydning som vi kunne begrænse det til men i, a certain meaning that we could limit it to but in
2025-06-15 12:05:22,817 - 437,176.27,898.54,3213.64,43786.07, det store og hele er det noget vi må give op, the big and the whole thing is something we have to give up
2025-06-15 12:05:25,431 - 460,1182.04,861.75,2613.17,41712.58, og vi må vi anlægge en mere kompliceret, and we have to build a more complicated
2025-06-15 12:05:27,670 - 482,214.96,757.25,2238.99,39481.01, opfattelse af hvad lærer, view of what learns
2025-06-15 12:05:31,758 - 505,495.21,691.38,4087.70,38892.01, den anden fælde er en forveksling mellem oplevelse og, the second trap is a confusion between experience and
2025-06-15 12:05:34,777 - 528,995.46,870.91,3018.24,37242.93, erindring det handler grundlæggende om, remembrance it is basically about
2025-06-15 12:05:38,443 - 551,331.46,770.97,3665.79,36236.98, lund mellem at være lykkelig i sit liv og, lund between being happy in his life and
2025-06-15 12:05:40,459 - 575,161.23,957.52,2014.90,33355.96, at være lykkelig over sit liv eller tilfreds med sit liv, 
2025-06-15 12:05:44,655 - 598,236.95,939.79,4195.74,32863.17, og det er to meget forskellige begreber som begge er samlet under, and these are two very different concepts that are both collected under
2025-06-15 12:05:47,892 - 620,242.22,907.39,3235.81,31611.06, begrebet den tredje fælde er, the concept of the third trap is
2025-06-15 12:05:51,666 - 643,210.55,829.31,3773.62,30712.45, fokus situationen og det er den uheldige kendsgerning at vi, focus the situation and it is the unfortunate fact that we
2025-06-15 12:05:57,326 - 667,226.87,869.30,5659.68,31484.90, ikke kan tænke på nogle omstændigheder der påvirker vel være uden, cannot think of any circumstances that affect well be without
2025-06-15 12:05:59,836 - 692,339.92,879.25,2505.41,28903.34, at forvrænge deres betydning jeg mener der er, to distort their importance I think there is
2025-06-15 12:06:03,479 - 715,1029.17,764.64,3643.04,27860.76, en reel kognitiv fælde og der er ingen, a real cognitive trap and there is no
2025-06-15 12:06:07,365 - 737,194.97,955.29,3885.13,27256.76, måde at gøre det rigtigt på jeg vil gerne starte med et, way to do it right on I want to start with a
2025-06-15 12:06:12,837 - 760,220.61,996.42,5470.89,28041.18, eksempel på en person der havde en spørgerunde efter en af mine, example of someone who had a question round after one of mine
2025-06-15 12:06:16,400 - 784,850.16,1120.81,3562.21,26710.90, forelæsninger og fortalte en historie og det var historien om at han, lectures and told a story and that was the story of he
2025-06-15 12:06:19,618 - 808,925.95,1085.66,3217.06,25044.95, sagde han havde lyttet til symfoni, said he had listened to symphony
