time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-14 18:40:54,679 - 22,969.76,1250.30,14468.14,17774.52, Let's pretend right here we have a machine a big machine a cool tettish machine and, Lad os lade som om vi har en maskine en stor maskine en fed fin maskine.
2025-06-14 18:40:59,461 - 45,635.86,1529.55,4780.58,17739.69, a time machine. And everyone in this room has to get into it. And you can go backwards., en tidsmaskine. Og alle i dette rum skal ind i det. og du kan gå baglæns.
2025-06-14 18:41:06,524 - 68,665.45,1686.21,7063.31,20030.55, You can go forwards. You cannot stay where you are. And I wonder what you'd choose because I've been., du kan gå videre. du kan ikke bo hvor du er. og jeg spekulerer på hvad du ville vælge fordi jeg har været.
2025-06-14 18:41:19,429 - 91,732.54,1888.58,12902.02,28145.09, I'm asking my friends this question a lot lately. And they all want to go back. I don't know. They want to go back before., jeg spørger mine venner dette spørgsmål en masse sidst. og de alle ønsker at gå tilbage. jeg ved ikke. de ønsker at gå tilbage før.
2025-06-14 18:41:23,788 - 115,640.58,1637.68,4358.69,27570.99, There were automobiles or Twitter or American Idol. I don't know., der var biler eller twitter eller amerikansk idol. Jeg ved det ikke.
2025-06-14 18:41:28,713 - 140,652.89,1376.57,4924.45,27362.86, I'm unconvinced that there's some sort of pull to nostalgia to wishful things., jeg er ikke overbevist om at der er en slags træk til nostalgi til ønsketænkning.
2025-06-14 18:41:33,861 - 163,716.13,1640.31,5147.75,27761.02, And I understand that. I'm not part of that crowd I have to say. I don't want to go back., og jeg forstår at. Jeg er ikke en del af den crowd jeg har at sige. Jeg ønsker ikke at gå tilbage.
2025-06-14 18:41:39,240 - 186,637.54,1814.39,5378.12,28430.08, And it's not because I'm adventurous. It's because possibilities on this planet they don't go back., og det er ikke fordi jeg er eventyrlysten. det er fordi muligheder på denne planet de ikke går tilbage.
2025-06-14 18:41:45,417 - 209,689.92,1666.95,6177.22,29810.21, They go forward. So I want to get in the machine and I want to go forward. This is the greatest., de går fremad. så jeg ønsker at komme i maskinen og jeg ønsker at gå videre. dette er den største.
2025-06-14 18:41:51,960 - 232,626.79,1546.38,6542.51,31589.66, This time there's ever been on this planet. By any measure that you wish to choose., denne gang har der nogensinde været på denne planet. ved enhver foranstaltning som du ønsker at vælge.
2025-06-14 18:41:55,711 - 255,553.08,1255.99,3749.45,30572.91, It's health wealth mobility opportunity declining rates of..., det er sundhed rigdom mobilitet mulighed faldende...
2025-06-14 18:42:01,048 - 281,590.37,1340.97,5336.38,30530.70, disease. There's never been a time like this. My great grandparents died all the..., sygdom. Der har aldrig været en tid som denne. mine oldeforældre døde alle de...
2025-06-14 18:42:07,034 - 306,592.55,1526.18,5984.97,31336.98, them by the time they were 60. My grandparents pushed that number to 70. My parents are..., dem da de var 60. mine bedsteforældre skubbede dette nummer til 70. mine forældre er...
2025-06-14 18:42:11,036 - 329,639.96,1294.64,4001.95,30554.93, They're closing in on 80. So I... There better be a... There better be a nine., de nærmer sig 80. Så jeg... Der må hellere være en nier.
2025-06-14 18:42:16,031 - 355,770.12,1651.21,4994.65,30144.77, in the beginning of my death number. But it's not even about people like us because..., i begyndelsen af mit dødsnummer. men det handler ikke engang om folk som os fordi...
2025-06-14 18:42:21,079 - 377,600.86,1511.15,5047.39,30642.91, But this is a bigger deal than that. A kid born in New Delhi today can expect..., men dette er en større deal end det. et barn født i nye delhi i dag kan forvente...
2025-06-14 18:42:26,141 - 400,651.77,1511.49,5061.44,30943.67, to live as long as the richest man in the world did a hundred years ago. Think about it., at leve så længe den rigeste mand i verden gjorde for hundrede år siden. tænke over det.
2025-06-14 18:42:30,587 - 423,604.80,1395.17,4445.20,30638.76, It's an incredible fact. And why is it true? Smallpox. Smallpox., det er en utrolig kendsgerning. og hvorfor er det sandt? kopper. kopper.
2025-06-14 18:42:35,349 - 446,580.11,1414.18,4762.27,30646.68, It killed billions of people on this planet. It reshaped the demography of the globe., det dræbte milliarder af mennesker på denne planet. det omformede demografi af kloden.
2025-06-14 18:42:39,781 - 468,703.85,1532.67,4430.85,30533.38, In a way that no war ever has it's gone. It's vanished. We've vanquished., på en måde som ingen krig nogensinde har det er væk. det er forsvundet. vi har besejret.
2025-06-14 18:42:44,176 - 491,569.92,1384.80,4395.27,30198.68, Puff. In the rich world diseases that threaten millions of us in China., puff. i den rige verden sygdomme der truer millioner af os i porcelæn.
2025-06-14 18:42:48,429 - 514,564.28,1138.27,4253.27,29717.51, Just a generation ago no longer exists hardly. Diphtheria., bare en generation siden ikke længere eksisterer næppe. difteri.
2025-06-14 18:42:53,594 - 540,629.80,1253.27,5164.57,29520.63, Rubella polio does anyone even know what those things are? Vaccines modern medicine., rubella polio ved nogen overhovedet hvad disse ting er? vacciner moderne medicin.
2025-06-14 18:42:58,088 - 563,607.79,1386.59,4493.05,29267.09, Our ability to feed billions of people. Those are triumphs of the science-, vores evne til at fodre milliarder af mennesker. disse er triumfer af videnskaben
