time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 13:28:29,781 - 33,464.81,1041.42,8662.35,38372.32, jeg hedder jane mcgonigal og er spildesigner jeg har, My name is Jane McGonigal and I'm a game designer
2025-06-15 13:28:36,753 - 58,281.87,1108.73,6969.83,40247.04, lavet onlinespil i ti år og mit mål for det næste årti er at, made online games for ten years and my goal for the next decade is to
2025-06-15 13:28:41,761 - 83,147.58,1106.85,5007.63,40135.85, gøre det lige så lidt at rede verden i det virkelige liv som det er at redde verden i, do it as little as saving the world in real life as saving the world in
2025-06-15 13:28:45,208 - 108,181.13,1094.83,3446.25,38459.84, online spil jeg har en plan for dette og den indebærer at, online game I have a plan for this and it involves that
2025-06-15 13:28:48,867 - 134,139.67,891.43,3658.99,36789.88, overbevise flere mennesker herunder alle om at bruge mere tid på at spille, convince more people including all about spending more time playing
2025-06-15 13:29:02,729 - 163,338.59,902.18,13860.86,44704.56, og bedre spil lige nu bruger vi milliarder timer om ugen på at, and better games right now we spend billions of hours a week on
2025-06-15 13:29:05,948 - 188,195.34,917.50,3217.56,42826.12, spille online spil nogen af jer tænker måske at det, play online games any of you might think that it
2025-06-15 13:29:09,325 - 213,217.23,869.74,3376.52,41091.25, er meget tid at bruge på at spille spil måske for, is a lot of time to spend playing games maybe too
2025-06-15 13:29:13,522 - 238,183.51,820.02,4196.82,40191.47, meget tid i betragtning af hvor mange presserende problemer vi har at, very time considering how many urgent problems we have to
2025-06-15 13:29:18,841 - 267,361.46,1042.24,5317.41,39596.92, løse i den virkelige verden men ifølge min forskning ved institute of the, loose in the real world but according to my research at the institute of the
2025-06-15 13:29:21,628 - 292,258.89,837.09,2785.07,37279.52, future er det faktiske modsatte, future is the actual opposite
2025-06-15 13:29:27,295 - 317,205.00,938.89,5666.82,37854.29, milliarder timer om ugen er slet ikke nok spilletid til at løse verdens mest presserende, billions hours per week is not at all enough playing time to solve the world's most urgent
2025-06-15 13:29:31,459 - 342,272.60,1102.89,4163.82,36945.68, problemer faktisk tror jeg at hvis vi vil overleve det næste år, problems actually I think that if we want to survive the next year
2025-06-15 13:29:37,150 - 369,471.31,1051.57,5690.15,37114.75, næste århundrede på denne planet er vi nød til at øge det samlede antal timer dramatisk, next century on this planet we need to increase the total number of hours dramatically
2025-06-15 13:29:41,055 - 395,995.83,988.30,3877.33,35717.79, jeg har beregnet at vi har brug for 21 milliarder, I have calculated that we need 21 billion
2025-06-15 13:29:44,549 - 420,885.94,899.19,3493.89,34137.80, timers spil om ugen så det der er nok en, hours of game per week so that's probably one
2025-06-15 13:29:48,093 - 445,784.99,1004.89,3543.47,32592.45, lidt kontraintuitiv idé så jeg siger det lige, a little contraintuitive idea so I'll just say it
2025-06-15 13:29:52,297 - 471,997.00,1115.52,4204.19,31483.45, igen så det kan ske ind hvis vi vil løse problemer, again so it can happen in if we want to fix problems
2025-06-15 13:29:55,003 - 496,170.45,733.51,2704.90,29095.76, som sult fattigdom klimaforandringer globale, as hunger poverty globally
2025-06-15 13:29:58,886 - 525,815.76,859.99,3883.38,27072.63, og fedme tror jeg at vi skal stræbe efter at spille undlandspil i, and obesity I think we should strive to play evasively in
2025-06-15 13:30:03,532 - 551,988.98,1125.21,4644.85,26431.86, mindst 21 milliarder timer om ugen inden udgangen af det næste årti, at least 21 billion hours a week before the end of the next decade
2025-06-15 13:30:07,060 - 579,324.60,941.78,3527.73,24272.20, nej jeg mener det alvorligt her er hvor for dette, no I mean it seriously here is where for this
2025-06-15 13:30:11,580 - 608,338.46,944.00,4519.42,22876.52, billede opsummerer ret godt hvorfor jeg mener at spil er så vigtige for, picture sums up pretty well why I think games are so important for
2025-06-15 13:30:18,488 - 634,197.86,1107.54,6906.49,24491.72, hedens fremtidige overlevelse det er et portræt taget af fotografen ved, the future survival of the heathen it is a portrait taken by the photographer at
2025-06-15 13:30:21,975 - 659,212.95,995.62,3480.53,22893.73, navn vil toledano han ønskede at fange, name will toledano he wanted to capture
2025-06-15 13:30:25,517 - 684,313.14,893.16,3541.68,21360.46, følelsen ved at spille så han satte et kamera og for spillerne men, feeling by playing so he put a camera and for the players but
2025-06-15 13:30:28,575 - 711,382.83,957.88,3056.97,18918.46, mens de spillede og dette er en klassisk følelse ved at spille, while they played and this is a classic feeling of playing
2025-06-15 13:30:31,089 - 737,1055.91,950.24,2514.00,16148.11, hvis du ikke er en spiller går du måske glip af nogen af, if you are not a player you might miss any of
2025-06-15 13:30:35,560 - 762,1015.58,917.15,4470.74,15526.05, nuancerne i dette billede du ser sandsynligvis en smugle, nuances in this image you see probably a smuggler
