time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-16 18:49:03,368 - 20,528.39,573.65,6269.29,10638.79, Everybody talks about happiness these days. I had somebody count., Alle taler om lykke nu om dage.
2025-06-16 18:49:11,938 - 40,562.76,1035.54,8569.52,15080.97, The number of books with happiness in the title published in the last five years., antallet af bøger med glæde i titlen offentliggjort i de sidste fem år.
2025-06-16 18:49:15,879 - 60,578.33,1040.19,3940.49,14903.58, And they gave up after about 40 and there were many more., og de gav op efter omkring 40 og der var mange flere.
2025-06-16 18:49:19,386 - 80,480.45,940.62,3506.88,14297.45, There is a huge wave of interest in happiness., Der er en enorm bølge af interesse for lykke.
2025-06-16 18:49:23,644 - 101,582.42,1039.33,4258.07,14242.15, Among researchers there is a lot of happiness culture and everybody would like to know., blandt forskere der er en masse lykke kultur og alle vil gerne vide.
2025-06-16 18:49:33,590 - 126,650.13,1489.60,9944.91,19040.81, I'd like to make people happier but in spite of all this flood of work there are some..., jeg vil gerne gøre folk lykkeligere men på trods af al denne oversvømmelse af arbejde er der nogle...
2025-06-16 18:49:38,599 - 146,521.72,1432.14,5008.27,19944.25, several cognitive traps that sort of make it almost impossible to think straight., flere kognitive fælder der gør det næsten umuligt at tænke klart.
2025-06-16 18:49:44,023 - 166,537.40,1279.49,5423.44,21257.47, about happiness. And my talk today will be mostly about these cognitive traps., om lykke. og min tale i dag vil for det meste være om disse kognitive fælder.
2025-06-16 18:49:47,686 - 186,503.19,1223.94,3663.25,20797.76, This applies to lay people thinking about their own happiness., dette gælder for lægfolk tænker på deres egen lykke.
2025-06-16 18:49:52,525 - 206,577.54,1144.88,4838.29,21517.53, So it applies to scholars thinking about happiness because it turns out..., så det gælder for lærde tænker på lykke fordi det viser sig...
2025-06-16 18:49:57,137 - 226,615.12,1425.00,4612.07,22001.20, we're just as messed up as anybody else's. The first of these trap is..., vi er lige så rodet op som alle andres. den første af disse fælde er...
2025-06-16 18:50:01,476 - 247,495.77,1339.65,4338.53,22031.36, the reluctance to admit complexity. It turns out that..., modviljen mod at indrømme kompleksitet. det viser sig at...
2025-06-16 18:50:04,676 - 268,566.03,1137.32,3198.97,20882.55, the word happiness is just not a useful word anymore because..., ordet lykke er bare ikke et nyttigt ord længere fordi...
2025-06-16 18:50:08,912 - 288,548.33,1186.00,4235.36,21029.94, we apply it to too many different things. I think there is one..., vi anvender det til for mange forskellige ting. Jeg tror der er en...
2025-06-16 18:50:14,131 - 308,524.10,1249.84,5218.74,22153.42, particular meaning to which we might restrict it but by and large., særlig betydning som vi kan begrænse det men i det store og hele.
2025-06-16 18:50:17,109 - 328,550.16,960.73,2977.44,21031.04, This is something that we'll have to give up and we'll have to adopt., Det er noget vi må give op og vedtage.
2025-06-16 18:50:20,893 - 351,528.62,1157.92,3783.96,20085.31, The more complicated view of what well-being is., den mere komplicerede visning af hvad velvære er.
2025-06-16 18:50:26,101 - 372,545.02,1249.11,5207.63,20961.29, The other trap is a confusion between experience and memory. Basically it's between..., den anden fælde er en forvirring mellem erfaring og hukommelse. Grundlæggende er det mellem...
2025-06-16 18:50:29,657 - 392,471.44,1220.05,3555.54,20414.66, Being happy in your life and being happy about your life., at være lykkelig i dit liv og være glad for dit liv.
2025-06-16 18:50:33,860 - 412,536.61,1078.76,4202.54,20542.39, Happy with your life and those are two very different concepts., tilfreds med dit liv og det er to meget forskellige begreber.
2025-06-16 18:50:37,523 - 432,597.40,1189.35,3662.51,20083.21, And they're both lumped in the notion of happiness. And the third is..., og de er begge klumpet i begrebet lykke. og den tredje er...
2025-06-16 18:50:42,005 - 452,555.92,1410.85,4481.90,20462.98, It's the focusing illusion. And it's the unfortunate fact that we can't..., det er fokusering illusion. og det er det uheldige faktum at vi ikke kan...
2025-06-16 18:50:46,997 - 472,701.54,1334.65,4990.85,21322.27, think about any circumstance that effects will be without the story..., tænke over enhver omstændighed at effekter vil være uden historien...
2025-06-16 18:50:52,825 - 494,537.37,1316.62,5827.42,22608.48, supporting its importance. I mean this is a real cognitive trap. There's just no..., understøtter sin betydning. Jeg mener dette er en reel kognitiv fælde. der er bare ingen...
2025-06-16 18:50:57,279 - 516,552.44,1423.17,4453.58,22538.11, way of getting it right. Now I'd like to start with an example of..., måde at få det rigtigt. nu vil jeg gerne starte med et eksempel på...
2025-06-16 18:51:00,102 - 536,444.59,1057.20,2822.55,21246.55, Somebody what a question and answers., nogen hvad et spørgsmål og svar.
2025-06-16 18:51:03,942 - 556,615.59,1067.60,3839.48,20967.63, After one of my lectures reported a story and that was the story., efter en af mine foredrag rapporterede en historie og det var historien.
2025-06-16 18:51:07,044 - 0,542.23,1219.52,3102.65,20135.60, He said he had been listening to a symphony., sagde han at han havde lyttet til en symfoni.
