time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 17:33:12,698 - 17,371.36,643.16,6012.99,40782.43, jeg har kendt mange fisk i mit, I've known a lot of fish in mine
2025-06-15 17:33:14,998 - 30,262.26,697.36,2299.01,40422.38, liv men jeg har kun elsket, life but I have only loved
2025-06-15 17:33:18,646 - 43,258.25,637.91,3647.13,41414.50, første var mere som en videnskabelig, first was more like a scientific
2025-06-15 17:33:21,246 - 58,285.98,643.84,2599.74,40954.90, affære det var en smuk fisk med, affair it was a beautiful fish with
2025-06-15 17:33:23,766 - 72,244.13,663.74,2519.53,40617.73, smagfulde konsistens og kødfuld hed, tasteful consistency and meaty heat
2025-06-15 17:33:25,383 - 84,272.19,671.89,1616.90,39796.69, en bestseller på menyen, a bestseller on the meny
2025-06-15 17:33:26,350 - 98,272.08,618.70,967.00,37911.72, øøhhm, uhhm
2025-06-15 17:33:31,066 - 111,344.37,650.87,4715.39,39980.61, hvilken fisk endnu bedre var det at den var oprettet efter, which fish was even better it was created after
2025-06-15 17:33:35,128 - 127,261.77,695.27,4061.51,40798.48, de højeste standarder for bæredygtighed så man, the highest standards of sustainability so that
2025-06-15 17:33:37,536 - 141,253.65,673.59,2407.48,40356.77, kunne have god samvittighed ved at sælge den, could have a good conscience by selling it
2025-06-15 17:33:40,829 - 155,84.97,741.88,3292.85,40793.73, jeg havde et forhold til denne skønhed i flere, I had a relationship with this beauty in several
2025-06-15 17:33:43,159 - 167,95.12,626.71,2329.88,40676.72, hed i flere måneder indtil en dag, was for several months until one day
2025-06-15 17:33:45,912 - 183,300.25,681.11,2751.99,40176.76, direktøren for virksomheden ringet og spore, the director of the company called and track
2025-06-15 17:33:48,282 - 195,94.42,728.71,2370.28,40110.03, om jeg vil tale ved et arrangement om, whether I will speak at an event about
2025-06-15 17:33:51,133 - 208,142.47,677.09,2849.92,40314.64, virksomhedens bæredygtighed, the sustainability of the company
2025-06-15 17:33:53,207 - 223,197.94,503.82,2073.30,39346.44, absolut sager, absolute cases;
2025-06-15 17:33:56,717 - 239,259.73,601.89,3509.50,39602.79, her var et firma der forsøgte at løse det der er, here was a company that tried to solve what is
2025-06-15 17:33:59,682 - 254,267.02,817.73,2964.29,39518.93, blevet et ufatteligt problem for vores kokke, become an incredible problem for our chefs
