time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-16 20:56:31,438 - 32,649.81,2029.83,21264.17,24873.30, One day Los Angeles Times columnist Steve Lopez was walking along the streets of downtown Los Angeles when he heard, En dag gik Los Angeles som var klummeskribent Steve Lopez langs gaderne i Los Angeles da han hørte
2025-06-16 20:56:36,385 - 65,591.16,1838.12,4946.75,22978.35, beautiful music. And the source was a man an African-American man., smuk musik. og kilden var en mand en afrikansk-amerikansk mand.
2025-06-16 20:56:41,343 - 96,567.90,1348.62,4958.08,21475.47, Charming rugged homeless playing a violin that only had two strings., charmerende robust hjemløs spille en violin der kun havde to strenge.
2025-06-16 20:56:47,245 - 127,633.23,1516.38,5901.53,20967.72, I'm telling a story that many of you know because Steve's columns became the basis for a book., jeg fortæller en historie som mange af jer kender fordi Steves kolonner blev grundlaget for en bog.
2025-06-16 20:56:54,803 - 157,649.52,2001.43,7556.87,22337.37, Which was turned into a movie with Robert Downey Jr. acting as Steve Lopez and Jamie Foxx as Nathaniel.,  som blev forvandlet til en film med Robert downey jr. fungerer som steve lopez og jamie foxx som Nathaniel.
2025-06-16 20:57:00,436 - 189,579.93,1852.33,5632.48,21375.10, The Juilliard trained double bassist whose promising career was cut short by a tragic, juilliard uddannet kontra bassist hvis lovende karriere blev forkortet af en tragisk
2025-06-16 20:57:06,213 - 219,609.99,1650.02,5776.98,20982.89, affliction with paranoid schizophrenia. Nathaniel dropped out of Juilliard he suffered a complete breakdown., lidelse med paranoid skizofreni. Nathaniel droppet ud af juilliard han lidt en komplet sammenbrud.
2025-06-16 20:57:12,864 - 253,1057.66,1786.73,6650.04,20641.23, And 30 years later he was living homeless on the streets of Skid Row in downtown Los Angeles. I encourage all of you., og 30 år senere han levede hjemløs på gaderne i snebroen i downtown los angeles. Jeg opfordrer alle jer.
2025-06-16 20:57:21,228 - 283,691.63,1997.68,8363.56,22779.89, I'd love for you to read Steve's book or to watch the movie to understand not only the beautiful bond that formed between these two-, jeg ville elske for dig at læse Steve bog eller at se filmen at forstå ikke kun den smukke bånd der dannede mellem disse to
2025-06-16 20:57:28,142 - 316,615.94,1859.33,6913.96,22889.09, men but how music helped shape that bond. And ultimately was instrumental if you'll pardon the, mænd men hvordan musik hjalp med at forme dette bånd. og i sidste ende var instrumental hvis du vil benåde
2025-06-16 20:57:33,727 - 346,554.20,1634.89,5583.77,22260.78, pun in helping Nathaniel get off the streets. I met Mr. Ayers in 2008-, ordspil i at hjælpe Nathaniel komme væk fra gaderne. Jeg mødte mr. ayers i 2008
2025-06-16 20:57:46,082 - 378,716.03,1879.61,12355.11,28013.23, two years ago at Walt Disney Concert Hall. He had just heard a performance of Beethoven's first and fourth symphonies and came back..., to år siden på walt disney koncertsal. han havde netop hørt en opførelse af beethovens første og fjerde symfonier og kom tilbage...
2025-06-16 20:57:52,710 - 408,677.09,2391.67,6627.83,28468.81, and introduced himself when speaking in a very jovial and gregarious way about Yo-Yo Ma and Hillary Kl-, og introducerede sig selv når han talte på en meget jovial og grådig måde om yo-yo ma og shilary kl
2025-06-16 20:58:00,857 - 439,671.15,2071.79,8145.64,30211.96, Clinton and how the Dodgers were never going to make the World Series all because of the treacherous first violent passage work., clinton og hvordan dodgers aldrig ville gøre verden serie alle på grund af den forræderiske første voldelige passage arbejde.
2025-06-16 20:58:08,325 - 469,646.34,1826.31,7466.97,31508.98, In the last movement of Beethoven's 4th symphony. And we got talking about music and I got a..., i den sidste bevægelse af beethovens 4. symfoni. og vi fik taler om musik og jeg fik en...
2025-06-16 20:58:14,454 - 499,677.97,1699.83,6127.99,31431.08, an email from Steve a few days later saying that Nathaniel was interested in a violin lesson with me., en e-mail fra Steve et par dage senere siger at Nathaniel var interesseret i en violin lektion med mig.
2025-06-16 20:58:20,021 - 529,605.58,1545.00,5566.13,30779.05, I should mention that Nathaniel refuses treatment because when he was treated it was with shock therapy, jeg bør nævne at Nathaniel nægter behandling fordi da han blev behandlet det var med chokterapi
2025-06-16 20:58:26,306 - 562,680.35,1690.17,6284.51,30270.49, and Thorazine and handcuffs and that scar has stayed with him for his entire life. But as a result..., og thorazin og håndjern og at ar har opholdt sig med ham for hele hans liv. men som et resultat ...
2025-06-16 20:58:31,802 - 592,626.86,2046.36,5495.58,29604.30, now he is prone to these schizophrenic episodes the worst of which can manifest themselves as him..., nu er han tilbøjelige til disse skizofrene episoder hvoraf det værste kan manifestere sig som ham...
2025-06-16 20:58:34,321 - 0,469.73,1303.45,2518.52,30875.98, from exploding..., fra eksploderende...
