time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 19:01:38,120 - 23,439.06,584.74,6249.45,38958.92, lader forestilles at vi her har en, lets imagine that here we have one
2025-06-15 19:01:42,474 - 44,258.21,722.55,4351.74,39023.57, maskine en stor maskine en sej tæt, machine a large machine a cool close
2025-06-15 19:01:47,282 - 66,312.32,743.92,4807.83,39345.02, agtig maskine og det er en tidsmaskine og, like machine and it is a time machine and
2025-06-15 19:01:50,793 - 84,270.11,880.54,3510.57,39176.49, alle i dette rum skal ind i den og man kan rejse, everyone in this room must enter it and you can travel
2025-06-15 19:01:53,453 - 103,161.26,846.42,2659.71,37958.53, tilbage i tiden man kan rejse fremad i tiden, back in time to travel forward in time
2025-06-15 19:01:55,458 - 123,260.93,800.79,2004.89,35882.56, man kan ikke blive hvor man er og jeg, you can't stay where you are and I
2025-06-15 19:01:57,770 - 141,96.98,749.14,2311.08,34528.62, spekulerer på hvad i ville vælge for, wondering what you would choose for
2025-06-15 19:02:01,475 - 158,100.07,775.61,3705.14,34775.95, jeg har stillet mine venner dette spørgsmål mange gange på, I have asked my friends this question many times on
2025-06-15 19:02:03,663 - 176,94.96,787.93,2187.00,33311.18, det seneste og de vil alle sammen rejse, the latest and they will all travel
2025-06-15 19:02:05,600 - 194,140.13,731.34,1936.62,31571.99, tilbage ved ikke om de vil, don't know if they will
2025-06-15 19:02:08,287 - 212,147.24,708.34,2686.84,30586.50, rejse tilbage til før der var biler eller, travel back to before there were cars or
2025-06-15 19:02:10,637 - 229,156.59,780.56,2349.68,29495.13, twitter eller american idol jeg ved det, twitter or American idol I know
2025-06-15 19:02:12,774 - 247,149.17,785.88,2136.38,27975.12, ikke jeg blev overbevist om at, I was not convinced that
2025-06-15 19:02:15,373 - 270,324.08,634.39,2598.82,25912.25, der er en eller anden form for tiltrækning til, there is some form of attraction to
2025-06-15 19:02:18,159 - 287,161.36,773.55,2785.51,25239.13, østalegi og ønsketænkning og jeg, eastalalgia and wishful thinking and I
2025-06-15 19:02:20,533 - 307,300.61,859.21,2374.08,23536.96, forstår at jeg ikke er en del af den gruppe, understand that I am not part of the group
2025-06-15 19:02:22,385 - 325,287.98,777.21,1851.53,21726.60, jeg må sige at jeg ikke vil, I must say that I will not
2025-06-15 19:02:25,250 - 343,167.99,1031.55,2864.35,20943.87, ved tilbage og det er ikke fordi jeg er, I know back and it's not because I am
2025-06-15 19:02:26,964 - 361,180.49,720.28,1713.50,18994.76, eventyrlysten det, adventurous it
2025-06-15 19:02:31,924 - 379,157.18,684.25,4959.75,20292.59, er fordi mulighederne på denne planet ikke, is because the possibilities on this planet are not
2025-06-15 19:02:34,679 - 399,210.29,867.11,2754.26,18979.11, går tilbage de går frem af så jeg vil ind i, go back they go forward so I'll get into
2025-06-15 19:02:35,854 - 418,340.65,764.65,1175.16,16292.02, øøhhm, uhhm
2025-06-15 19:02:45,702 - 436,354.35,905.92,9847.11,22489.10, maskinen og jeg vil frem dette er den bedste tid der nogensinde har været på denne, the machine and I will forward this is the best time ever that has been on this
2025-06-15 19:02:48,367 - 457,352.50,949.33,2660.34,20875.29, planet uanset hvilke målestokke man vælger, planet no matter what standards you choose
2025-06-15 19:02:50,899 - 475,152.71,634.14,2531.46,19756.42, sundhed velstand mobilitet, health prosperity mobility
2025-06-15 19:02:54,072 - 492,150.36,582.08,3172.74,19491.32, muligheder faldende sygdomsrater der har aldrig, opportunities declining disease rates that have never
2025-06-15 19:02:57,482 - 510,168.96,840.28,3409.68,19233.63, været en tid som denne mine oldeforældre døde, been a time like this my great-grandparents died
2025-06-15 19:03:01,060 - 530,233.55,934.35,3577.73,18733.13, falder døde alle da de var 60 år mine, falls dead all when they were 60 years old mine
2025-06-15 19:03:04,178 - 550,946.41,802.62,3117.51,17772.80, bedste falder skubbede det tal op på 70, best fall pushed that number up to 70
2025-06-15 19:03:06,909 - 568,159.04,670.58,2730.64,16862.04, mine forældre nærmer sig 80, my parents approaching 80
2025-06-15 19:03:08,226 - 586,173.87,550.10,1316.96,14521.98, jeg bedre være der, I better be there
2025-06-15 19:03:10,006 - 604,323.59,543.63,1779.27,12643.86, bedre være et i i, better be in
2025-06-15 19:03:14,050 - 622,166.60,760.31,4044.54,13032.17, begyndelsen af mit dødsnummer men det handler ikke, the beginning of my death number but it does not act
2025-06-15 19:03:17,248 - 639,208.18,878.20,3196.67,12772.37, en gang om mennesker som os for dette er større, once about people like us for this is bigger
2025-06-15 19:03:19,849 - 657,158.13,663.32,2600.80,11714.38, end det et barn der fødes i, than the child born in
2025-06-15 19:03:24,084 - 675,189.77,730.46,4234.24,12288.86, dag kan man forvente at leve lige så længe, day one can expect to live as long as possible;
2025-06-15 19:03:28,623 - 693,305.59,1010.91,4537.58,13174.79, som den rigeste mand i verden gjorde for 100 år, as the richest man in the world did for 100 years
2025-06-15 19:03:31,357 - 711,1179.22,892.20,2733.75,12252.47, siden tænk over det det er en, since think about it is a
2025-06-15 19:03:33,671 - 730,318.89,766.09,2313.12,10701.85, utrolig kendsgerning og hvorfor er det sandt, incredible fact and why is it true
2025-06-15 19:03:36,230 - 748,290.10,723.84,2558.26,9618.78, kopper dræbte millarder af, smallpox killed billions of
2025-06-15 19:03:38,631 - 769,288.76,670.45,2400.38,7746.77, mennesker på denne planet det, people on this planet it
2025-06-15 19:03:41,730 - 789,1076.33,785.34,3099.52,6782.19, omformede verdens demografi på en måde som, transformed the world's demography in a way that
2025-06-15 19:03:44,210 - 812,260.09,773.00,2479.55,4579.36, ingen krig nogesinde, no war anything
2025-06-15 19:03:46,868 - 830,849.21,638.44,2092.84,3582.55, det er forsvundet vi besejrede den, it's disappeared we defeated it
2025-06-15 19:03:49,459 - 847,186.48,751.21,1784.09,2722.61, kuf i den rige verden findes det, kuf in the rich world exists it
2025-06-15 19:03:55,036 - 865,1020.03,710.25,2890.14,4623.89, sygdomme der får bare en generation siden, diseases that get just one generation ago
2025-06-15 19:03:57,938 - 884,163.97,692.67,2805.94,3662.98, troede millioner er også næsten ikke længere, thought millions are also almost no longer
2025-06-15 19:04:00,199 - 901,188.74,683.12,1615.80,2489.57, øøhhm, uhhm
2025-06-15 19:04:04,838 - 919,1018.82,632.46,1799.38,3453.38, difteri røde hunde polio, diphtheria rubella polio
2025-06-15 19:04:07,728 - 937,289.92,669.13,1725.37,2685.79, er der overhovedet nogen der ved hvad det er, anyone knows what it is
2025-06-15 19:04:10,893 - 955,207.91,594.46,1388.43,2196.49, øøhhm, uhhm
2025-06-15 19:04:19,950 - 973,483.11,768.82,6339.12,7592.78, vacciner moderne medicin vores evne til at brødføde milliarder af mennesker det er, vaccines modern medicine our ability to feed billions of people it is
2025-06-15 19:04:25,205 - 992,871.51,1022.91,5252.24,8970.94, triumfer for den videnskabelige metode og efter min mening er den, triumphs for the scientific method and in my opinion the
2025-06-15 19:04:27,629 - 0,1216.12,1014.17,2423.29,7927.02, videnskabelige metode at afprøve ting, scientific method is to test things
