time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-16 18:18:43,017 - 17,532.26,746.71,6795.99,12899.00, i'm going to talk today about energy and climate., Jeg vil tale om energi og klima i dag.
2025-06-16 18:18:48,108 - 37,522.71,985.11,5089.80,13843.09, And that might seem a bit surprising because my full-time..., og det kan virke lidt overraskende fordi min fuld tid...
2025-06-16 18:18:53,660 - 54,505.81,911.58,5551.90,15862.71, work at the foundation is mostly about vaccines and C., arbejde på fundamentet handler mest om vacciner og c.
2025-06-16 18:18:56,650 - 72,492.00,915.47,2989.80,15103.69, About the things that we need to invent and deliver, om de ting vi har brug for at opfinde og levere
2025-06-16 18:19:00,268 - 90,495.98,967.36,3617.43,15003.82, to help the poorest 2 billion live better life., for at hjælpe de fattigste 2 milliarder lever bedre liv.
2025-06-16 18:19:03,107 - 112,489.20,769.36,2838.83,13275.00, But energy and climate are extreme., men energi og klima er ekstrem.
2025-06-16 18:19:07,237 - 129,572.69,810.15,4129.76,13873.24, It's extremely important to these people. In fact more important., det er ekstremt vigtigt for disse mennesker. faktisk mere vigtigt.
2025-06-16 18:19:10,602 - 148,506.63,923.07,3364.99,13363.12, than to anyone else on the planet. The climate., end for nogen anden på planeten. klimaet.
2025-06-16 18:19:14,213 - 170,518.47,889.51,3610.45,12511.03, Getting worse means that many years their crops., bliver værre betyder at mange år deres afgrøder.
2025-06-16 18:19:23,220 - 190,639.59,1275.83,9005.86,17465.19, They won't grow. There'll be too much rain not enough rain. Things will change., de vil ikke vokse. der vil være for meget regn ikke nok regn. tingene vil ændre sig.
2025-06-16 18:19:27,449 - 210,519.35,1281.81,4228.98,17636.93, Change in ways that their fragile environment simply can't., ændre på måder som deres skrøbelige miljø simpelthen ikke kan.
2025-06-16 18:19:30,615 - 227,552.59,1029.06,3164.98,17347.31, Support and that leads to starvation leads done., støtte og det fører til sult fører gjort.
2025-06-16 18:19:35,017 - 245,548.01,921.83,4401.86,18088.89, It leads to uncertainty. It leads to unrest. So the climate change..., det fører til usikkerhed. det fører til uro. så klimaændringerne ...
2025-06-16 18:19:38,492 - 265,535.29,1130.21,3474.13,17472.79, changes will be terrible for them. Also the price of..., ændringer vil være forfærdeligt for dem. også prisen på...
2025-06-16 18:19:42,346 - 283,545.85,1196.99,3854.46,17659.25, the energy is very important to them. In fact if you could pick just one..., energien er meget vigtigt for dem. faktisk hvis du kunne vælge bare en...
2025-06-16 18:19:47,914 - 303,536.30,1213.70,5567.41,19156.52, this thing to lower the price up to reduce poverty by far..., denne ting at sænke prisen op for at reducere fattigdommen langt...
2025-06-16 18:19:52,299 - 321,535.75,1118.16,4384.33,19874.07, You would pick energy. Now the price of energy has come down..., du ville vælge energi. nu prisen på energi er kommet ned...
2025-06-16 18:19:55,564 - 339,514.10,956.09,3264.81,19468.88, over time. Really advanced civil..., over tid. virkelig avanceret civil...
2025-06-16 18:19:58,806 - 357,489.60,814.32,3240.96,19047.21, Realization is based on advances in..., realiseringen er baseret på fremskridt i...
2025-06-16 18:20:01,563 - 374,536.52,848.43,2756.21,18336.61, in energy the coal revolution fueled..., i energi kulrevolutionen...
2025-06-16 18:20:06,592 - 392,558.55,1049.29,5028.84,19714.92, the Industrial Revolution and even in the 1900s we've seen..., den industrielle revolution og selv i 1900-tallet vi har set...
2025-06-16 18:20:11,133 - 412,573.87,1249.74,4540.76,20200.58, a very rapid decline in the price of electricity. That's why we..., en meget hurtig nedgang i prisen på elektricitet. Det er derfor vi...
2025-06-16 18:20:14,634 - 430,546.58,1095.70,3500.22,20046.14, have refrigerators air conditioning we can make..., har køleskabe aircondition vi kan lave...
2025-06-16 18:20:19,041 - 448,575.96,1089.70,4406.67,20789.23, modern materials and do so many things. And so we're in a..., moderne materialer og gøre så mange ting. og så er vi i en...
2025-06-16 18:20:22,809 - 466,438.37,923.90,3767.95,20880.71, wonderful situation with electricity., vidunderlig situation med elektricitet.
2025-06-16 18:20:26,218 - 484,549.14,880.36,3407.81,20615.43, It's the in the rich world. But as we make..., det er den i den rige verden. men som vi gør...
2025-06-16 18:20:30,714 - 502,547.92,1112.75,4495.88,21451.31, Make it cheaper and let's say let's go for making it twice., gøre det billigere og lad os sige lad os gå til at gøre det to gange.
2025-06-16 18:20:34,400 - 519,546.48,1032.09,3685.75,21690.07, This is cheap. We need to meet a new construction., dette er billigt. vi har brug for at møde en ny konstruktion.
2025-06-16 18:20:36,526 - 537,483.19,827.77,2125.09,20155.45, And that constraint has to do with., og denne begrænsning har at gøre med.
2025-06-16 18:20:39,785 - 555,509.68,694.80,3259.58,19744.37, CO2. CO2 is warming., co2. co2 er opvarmning.
2025-06-16 18:20:42,108 - 576,506.63,716.07,2322.67,17803.27, And the equation on CO2 is actually., og ligningen på co2 er faktisk.
2025-06-16 18:20:45,787 - 597,541.84,866.49,3678.48,17211.52, A very straightforward one. If you sum up the CO2., en meget ligetil én. hvis du opsummerer co2.
2025-06-16 18:20:47,981 - 0,451.99,619.30,2193.18,18789.82, 2., 2.
