time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 19:45:50,816 - 28,393.95,778.60,9945.80,42523.32, i dag vil jeg tale om energi og klima og det kan, Today I will talk about energy and climate and it can
2025-06-15 19:45:57,710 - 51,273.06,1066.59,6892.24,44733.13, måske virke lidt overraskende fordi mit fuldtidsarbejde i fonden, may seem a little surprising because my full-time work in the fund
2025-06-15 19:46:02,141 - 73,119.56,1024.67,4430.25,44665.76, hovedsageligt handler om vacciner og frø om de ting vi skal, is mainly about vaccines and seeds about the things we need to do
2025-06-15 19:46:06,566 - 99,286.42,974.39,4424.42,43787.18, opfinde og lavere for at hjælpe de fattigste milliarder mennesker til et bedre liv, invent and lower to help the poorest billion people for a better life
2025-06-15 19:46:10,486 - 123,350.64,980.15,3919.97,42812.27, men energi og klima er ekstremt vigtigt for disse mennesker, but energy and climate are extremely important for these people
2025-06-15 19:46:16,536 - 146,164.54,950.53,6049.55,44172.44, faktisk vigtigere end for nogen andre på kloden det forværrede klima, actually more important than for anyone else on the planet the deteriorating climate
2025-06-15 19:46:19,806 - 169,170.79,938.48,3269.21,42750.29, betyder at deres afgrøder i mange år ikke vil vokse, means that their crops will not grow for many years
2025-06-15 19:46:23,912 - 191,173.29,884.78,4105.47,42363.45, at det ville være for meget regn eller for lidt regn og, for many years that it would be too much rain or too little rain and
2025-06-15 19:46:27,464 - 214,196.30,889.72,3551.00,41233.48, at tingene vil ændre sig på måder som deres skrøbelige miljø, that things will change in ways like their fragile environment
2025-06-15 19:46:30,780 - 237,250.99,879.59,3315.98,39856.37, simpelthen ikke kan klare og det fører til sult det fører til, simply cannot cope and it leads to hunger it leads to
2025-06-15 19:46:33,573 - 260,191.59,836.48,2793.03,37979.33, usikkerhed det fører til uro så klimaforandringerne vil, uncertainty it leads to unrest so climate change will
2025-06-15 19:46:39,528 - 282,196.35,901.80,5954.77,39446.70, være forfærdelige for dem også prisen på energi er meget vigtige for, be terrible for them too the price of energy is very important for
2025-06-15 19:46:43,152 - 305,217.75,1061.06,3623.12,38394.06, vigtig for dem faktisk hvis man kunne vælge én ting at sænke, important for them actually if one could choose one thing to lower
2025-06-15 19:46:46,895 - 328,163.99,927.46,3742.16,37465.02, prisen på for at reducere fattigdommen betydeligt ville man vælge, the price of to reduce poverty significantly one would choose
2025-06-15 19:47:01,094 - 353,276.21,758.20,14190.48,46605.22, energi prisen på energi er faldet over tid en, energy price of energy has fallen over time a
2025-06-15 19:47:05,874 - 375,167.44,860.88,4775.89,46904.56, virkelig avanceret civilisation er baseret på fremskridt inden for, really advanced civilization is based on progress in
2025-06-15 19:47:09,552 - 398,237.23,682.22,3677.10,45900.34, energirevolution drev den, energy revolution drive the
2025-06-15 19:47:14,173 - 422,330.17,730.72,4619.93,45631.92, revolution og selv i 1900 tallet set et, revolution and even in the 1900s seen a
2025-06-15 19:47:19,038 - 445,216.65,1032.18,4864.49,45820.18, meget hurtigt fald i prisen på elektricitet og det er derfor vi, very fast drop in the price of electricity and that's why we
2025-06-15 19:47:23,481 - 467,268.67,903.86,4442.31,45789.17, har køleskabe aircondition kan fremstille moderne, have refrigerators air conditioning can produce modern
2025-06-15 19:47:27,830 - 490,215.02,824.40,4349.00,45464.48, materialer og gøre så mange ting og derfor er vi i, materials and do so many things and therefore we are in
2025-06-15 19:47:33,457 - 517,286.31,934.47,5626.47,45607.12, en vidunderlig situation med elektricitet i den rige verden men når vi, a wonderful situation with electricity in the rich world but when we
2025-06-15 19:47:36,998 - 539,282.24,1028.60,3539.92,44686.78, gør den billigere lærer sige lige også gøre den dobbelt så, make the cheaper teacher just say also make it twice as
2025-06-15 19:47:40,032 - 562,942.29,952.79,3033.66,43043.52, billig skal vi imødekomme en ny begrænsning og den begrænsning, cheap we must meet a new limitation and the restriction
2025-06-15 19:47:43,953 - 588,972.43,928.20,3919.31,41662.50, har at gøre med co2 opvarmer planeten og, has to do with the co2 heats the planet and
2025-06-15 19:47:50,148 - 614,302.82,1133.09,6195.39,42569.15, ligningen for co2 er faktisk meget enkelt hvis man summerer co2, equation for co2 is actually very simple if you sum up the co2
2025-06-15 19:47:51,714 - 0,247.28,999.41,1564.78,41900.34, øøhhm, uhhm
