time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-16 20:27:00,620 - 27,563.61,1851.71,19498.89,23049.39, One day Los Angeles Times columnist Steve Lopez was walking along the streets of downtown Los Angeles., En dag gik Los Angeles som var klummeskribent Steve Lopez langs gaderne i Los Angeles.
2025-06-16 20:27:05,707 - 59,599.12,1670.73,5084.92,21535.31, When he heard beautiful music and the source was a man an African-American., da han hørte smukke musik og kilden var en mand en afrikan-american.
2025-06-16 20:27:09,569 - 86,547.41,1245.40,3861.11,19806.80, Charming rugged homeless playing a violin., charmerende robust hjemløs spille en violin.
2025-06-16 20:27:13,690 - 114,2712.26,1112.37,4120.14,18123.48, I'm telling a story that many of you know because..., Jeg fortæller en historie som mange af jer kender fordi...
2025-06-16 20:27:19,399 - 142,605.40,1454.55,5709.28,18042.20, Steve's columns became the basis for a book which was turned into a movie with Robert Downey Jr., steve kolonner blev grundlaget for en bog der blev forvandlet til en film med Robert downey jr.
2025-06-16 20:27:25,427 - 169,630.31,1852.85,6026.43,18506.80, acting as Steve Lopez and Jamie Foxx as Nathaniel Anthony Ayers. The Juilliard, fungerer som steve lopez og jamie foxx som Nathaniel anthony ayers. juilliard
2025-06-16 20:27:31,453 - 197,638.32,1742.73,6026.18,18782.45, double-basist whose promising career was cut short by a tragic affliction with paranoid schizophrenia., dobbeltbasist hvis lovende karriere blev afbrudt af en tragisk lidelse med paranoid skizofreni.
2025-06-16 20:27:36,668 - 225,625.91,1618.01,5214.36,18240.74, Nathaniel dropped out of Juilliard he suffered a complete breakdown and 30 years later..., Nathaniel faldt ud af juilliard han led et komplet sammenbrud og 30 år senere...
2025-06-16 20:27:41,017 - 252,699.24,1624.07,4348.13,16995.40, he was living homeless on the streets of Skid Row in downtown Los Angeles., han levede hjemløs på gaderne i skid række i downtown los angeles.
2025-06-16 20:27:47,506 - 280,675.24,1641.99,6489.06,17687.55, All of you to read Steve's book or to watch the movie to understand not only the beautiful bond that form a-, alle af jer til at læse Steve bog eller til at se filmen for at forstå ikke kun den smukke bånd der danner en
2025-06-16 20:27:53,039 - 308,579.32,1545.53,5532.21,17450.81, between these two men but how music helped shape that bond and ultimately was-, mellem disse to mænd men hvordan musik hjalp med at forme dette bånd og i sidste ende var
2025-06-16 20:27:59,332 - 336,558.42,1506.40,6293.40,17953.68, instrumental if you'll pardon the pun in helping Nathaniel get off the streets., instrumental hvis du vil benåde ordspillet i at hjælpe Nathaniel komme væk fra gaderne.
2025-06-16 20:28:05,776 - 364,693.38,1686.59,6443.37,18644.75, I met Mr. Ayers in 2008 two years ago at Walt Disney Concert Hall. He had just heard a performance-, jeg mødte mr. ayers i 2008 to år siden på walt disney koncertsal. han havde lige hørt en forestilling
2025-06-16 20:28:16,978 - 392,699.66,1913.48,11201.65,24063.86, of Beethoven's first and fourth symphonies and came backstage and introduced himself when speaking in a very jovial-, af beethovens første og fjerde symfonier og kom backstage og introducerede sig selv når de talte i en meget jovial
2025-06-16 20:28:23,698 - 420,716.45,1819.52,6719.35,25017.63, and gregarious way about Yo-Yo Ma and Hillary Clinton and how the Dodgers were never going to make the world series., og grådigt måde om yo-yo ma og bakkende clinton og hvordan dodgers aldrig ville gøre verden serie.
2025-06-16 20:28:32,168 - 447,627.02,1875.85,8469.64,27928.11, All because of the treacherous first violent passage work in the last movement of Beethoven's fourths., alle på grund af den forræderiske første voldelige passage arbejde i den sidste bevægelse af roehovens fjerdedele.
2025-06-16 20:28:36,497 - 475,559.11,1561.07,4327.87,26476.30, And we got talking about music and I got an email from Steve a few days., og vi fik taler om musik og jeg fik en e-mail fra steve et par dage.
2025-06-16 20:28:42,495 - 503,652.38,1508.94,5998.36,26670.49, It's later saying that Nathaniel was interested in a violin lesson with me. Now I should mention..., det er senere at sige at Nathaniel var interesseret i en violin lektion med mig. nu bør jeg nævne...
2025-06-16 20:28:47,831 - 533,604.03,1577.84,5335.25,25817.58, that Nathaniel refuses treatment. Because when he was treated it was with shock therapy and Thoris..., at Nathaniel nægter behandling. fordi da han blev behandlet var det med chokterapi og thoris...
2025-06-16 20:28:51,274 - 560,602.89,1252.27,3442.83,23684.71, and handcuffs and that scar has stayed with him for his entire life. But as a..., og håndjern og arret har været hos ham hele livet.
2025-06-16 20:28:58,226 - 588,651.88,1650.35,6952.31,24853.90, As a result now he is prone to these schizophrenic episodes the worst of which can manifest him..., som et resultat nu er han tilbøjelige til disse skizofrene episoder hvoraf det værste kan manifestere ham...
2025-06-16 20:29:01,120 - 0,473.42,1394.90,2893.09,25672.25, himself as him exploding., selv som ham eksploderer.
