time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 17:44:00,544 - 19,393.41,577.88,5883.06,40119.09, hvis jeg kan give jer en vigtig, if I can give you an important one
2025-06-15 17:44:02,713 - 31,247.34,761.63,2165.25,39836.29, tanke med på vejen i dag så er, thought on the road today then it is
2025-06-15 17:44:04,446 - 44,78.78,690.66,1732.40,38916.22, det er den samlede mængde, that's the total amount
2025-06-15 17:44:05,888 - 57,119.60,551.13,1441.49,37701.09, vi forbruger er, we consume is
2025-06-15 17:44:08,056 - 70,234.95,562.14,2166.88,37228.68, større end summen af delene, greater than the sum of the parts
2025-06-15 17:44:09,777 - 83,270.27,597.15,1721.52,36296.58, i stedet for at tænke på, instead of thinking about
2025-06-15 17:44:14,741 - 96,123.76,666.53,4963.70,38619.15, informations overload vil jeg gerne have til at tænke, information overload I would like to have to think
2025-06-15 17:44:16,602 - 108,103.06,705.55,1860.34,38028.43, over hvordan vi kan bruge, about how we can use
2025-06-15 17:44:21,251 - 125,316.77,645.55,4648.39,39197.57, information som mønstre træder frem og vi kan se, information as patterns appear and we can see
2025-06-15 17:44:23,470 - 137,78.87,645.78,2218.61,38965.82, tendenser der ellers vil være, trends that will otherwise be
2025-06-15 17:44:24,854 - 151,288.31,468.35,1383.55,37503.09, det, it
2025-06-15 17:44:26,350 - 163,85.65,463.45,1495.99,36551.39, vi ser her er typisk, we see here is typical
2025-06-15 17:44:28,775 - 177,236.63,646.58,2425.12,36119.00, hedskort opdelt efter alder, heath cards broken down by age
2025-06-15 17:44:30,605 - 193,292.31,657.97,1828.73,34686.06, det værktøj jeg bruger her er en lille, the tool I use here is a small
2025-06-15 17:44:33,053 - 207,261.84,762.16,2448.34,34276.86, er et lille eksperiment der hedder pivet, is a small experiment called the quilt
2025-06-15 17:44:34,532 - 221,348.96,603.76,1478.47,32896.45, det hedder, it is called
2025-06-15 17:44:37,230 - 234,139.19,682.15,2697.50,32950.39, og med pippet kan jeg vælge at filtrere, and with the pip I can choose to filter
2025-06-15 17:44:39,418 - 248,275.31,792.51,2187.70,32275.58, efter en bestemt dødsårsag for, after a certain cause of death for
2025-06-15 17:44:42,755 - 261,140.38,607.37,3336.48,32958.68, eksempel ulykker og straks, example accidents and immediate
2025-06-15 17:44:44,887 - 273,117.33,622.79,2131.69,32643.78, ser jeg at der tegner sig et andet, I see that there is another
2025-06-15 17:44:46,520 - 286,155.17,582.79,1632.11,31621.28, mønster det skyldes af, pattern due to
2025-06-15 17:44:48,554 - 299,135.95,664.12,2034.02,31012.79, at folk i midten her er mest, that people in the middle here are most
2025-06-15 17:44:50,833 - 314,289.57,699.85,2278.59,30233.82, aktive og herover er de mest, active and above are the most
2025-06-15 17:44:52,465 - 327,176.26,611.64,1631.55,29211.41, vi kan træde et, we can step a
2025-06-15 17:44:54,615 - 339,178.47,632.78,2149.51,28910.13, skridt tilbage og derefter om, step back and then about
2025-06-15 17:44:56,368 - 353,151.73,544.28,1752.42,27812.46, dataen efter, data after
2025-06-15 17:44:58,769 - 366,137.79,549.57,2401.30,27562.11, dødsårsag at se at, cause of death to see that
2025-06-15 17:45:02,397 - 378,154.69,677.31,3626.82,28748.64, kredsløbssygdomme og kræft er, circulatory diseases and cancer are
2025-06-15 17:45:04,905 - 391,153.22,700.19,2507.22,28629.26, de sædvanlige mistænkte men ikke for, the usual suspects but not for
2025-06-15 17:45:06,287 - 407,286.42,667.29,1381.38,26749.36, alle hvis vi går videre og, all if we go ahead and
2025-06-15 17:45:07,867 - 419,176.32,662.26,1579.91,25887.86, filtrerer efter alder fx, filters by age e.g.
2025-06-15 17:45:10,249 - 432,164.96,665.01,2381.66,25622.02, eksempel 40 år eller derunder, example 40 years or less
2025-06-15 17:45:13,808 - 445,168.13,682.11,3558.24,26540.23, ser vi at ulykker faktisk er den største, we see that accidents are actually the largest
2025-06-15 17:45:15,835 - 457,151.31,680.71,2026.66,26114.78, årsag som folk skal, cause that people should
2025-06-15 17:45:17,804 - 470,177.25,648.82,1968.91,25435.94, bekymre sig om og hvis man går i dybden, worry about and if you go into depth
2025-06-15 17:45:20,737 - 483,159.64,743.81,2932.29,25722.42, med det er det især tilfældet for, with this is especially the case for
2025-06-15 17:45:22,115 - 500,476.59,702.04,1377.37,23640.43, mænd som man får en fornemmelse af, men who get a sense of
2025-06-15 17:45:24,109 - 513,130.26,598.44,1994.48,22987.96, at det er at, that it is that
