time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 19:32:16,917 - 25,427.70,839.21,7049.58,40191.20, jeg hedder jane mcgonigal og er, My name is Jane McGonigal and I am
2025-06-15 19:32:21,332 - 45,297.21,1010.45,4413.21,40500.38, jeg har lavet onlinespil i 10 år og mit, I've been making online games for 10 years and mine
2025-06-15 19:32:27,009 - 65,119.83,1005.71,5676.51,42063.56, mål for det næste årti er at gøre det lige så lidt af red, goal for the next decade is to make it just as little of red
2025-06-15 19:32:36,256 - 85,131.26,1135.90,9246.11,47183.98, let at redde verden i det virkelige liv som det er at redde verden i online, easy to save the world in real life as it is to save the world in online
2025-06-15 19:32:40,173 - 106,162.41,1059.24,3917.00,46789.42, spil jeg har en plan for dette og den indebærer at, game I have a plan for this and it involves that
2025-06-15 19:32:43,545 - 126,188.09,756.31,3370.92,46028.18, overbevise flere mennesker herunder alle om, convince more people including all about
2025-06-15 19:32:47,114 - 147,291.04,769.90,3568.74,45279.18, at bruge mere tid på at spille større og bedre spil lige nu, spending more time playing bigger and better games right now
2025-06-15 19:32:50,415 - 167,112.70,843.65,3299.71,44437.59, bruger vi milliarder timer om ugen på at spille online, we spend billions of hours a week playing online
2025-06-15 19:32:52,547 - 191,304.50,774.59,2131.39,41597.04, nogle af jeg tænker måske at det, some of I might think that it
2025-06-15 19:32:54,960 - 212,333.82,743.90,2412.98,39695.71, er meget tid at bruge på at spille spil, is a lot of time to spend playing games
2025-06-15 19:32:58,583 - 232,150.85,765.79,3622.65,39197.15, måske for meget tid i betragtning af hvor mange presserende, maybe too much time considering how many urgent
2025-06-15 19:33:01,498 - 252,196.41,835.05,2914.42,38003.61, problemer vi har at løse i den virkelige verden men, problems we have to solve in the real world but
2025-06-15 19:33:06,266 - 274,326.64,925.24,4767.92,38280.39, ifølge min forskning ved institute of the future er et, according to my research by institute of the future is a
2025-06-15 19:33:09,351 - 294,188.97,909.52,3083.93,37314.77, er det faktiske modsatte der er tilfældet milliarder timer, the actual opposite is the case billion hours
2025-06-15 19:33:13,330 - 314,1187.26,1107.24,3979.29,37218.97, om ugen er slet ikke nok spilletid til at løse verdens mest, per week is not at all enough playing time to solve the world's most
2025-06-15 19:33:15,312 - 334,215.24,827.64,1981.45,35133.46, presserende problemer jeg, pressing problems I
2025-06-15 19:33:18,818 - 355,185.71,723.49,3505.53,34383.47, vi vil overleve det næste århundrede på denne planet er vi nødt til at, we will survive the next century on this planet we have to
2025-06-15 19:33:21,839 - 375,166.46,894.76,3020.55,33327.51, vi nød til at øge det samlede antal timer, we have to increase the total number of hours
2025-06-15 19:33:25,940 - 395,186.76,835.29,4100.09,33362.29, jeg har beregnet at vi har brug for 21 milliarder timers, I have calculated that we need 21 billion hours
2025-06-15 19:33:28,119 - 415,197.56,802.23,2178.50,31464.11, spil om ugen så det der er, game per week so that is
2025-06-15 19:33:31,976 - 440,307.52,765.37,3856.61,30246.57, nok en lidt kontraintuitiv idé så, probably a little counterintuitive idea then
2025-06-15 19:33:35,273 - 460,352.84,1215.39,3296.62,29482.11, jeg siger det lige igen så det kan synke ind hvis, I'm gonna say it again so it can sink in if
2025-06-15 19:33:38,296 - 484,189.32,883.40,3023.20,27625.58, vi vil løse problemer som sult fattigdom, we will solve problems like hunger poverty
2025-06-15 19:33:41,630 - 509,241.77,717.11,3333.05,25886.70, klimaforandringer globale konflikter og fedme tror jeg, climate change global conflicts and obesity I think
2025-06-15 19:33:45,614 - 529,207.77,833.79,3983.56,25805.30, vi skal stræbe efter at spille onlinespil i mindst 21, we should strive to play online games for at least 21
2025-06-15 19:33:49,227 - 550,319.11,940.47,3612.62,25160.94, milliarder timer om ugen inden udgangen af det næste årti, billion hours per week by the end of the next decade;
2025-06-15 19:33:51,221 - 571,354.98,776.25,1993.33,22886.97, jeg mener det alvorligt her er, I'm serious here is
2025-06-15 19:33:54,242 - 591,195.18,757.66,3020.69,21848.19, dette billede også mere ret godt hvorfor jeg mener, this picture also more quite well why I mean
2025-06-15 19:33:56,426 - 611,169.51,812.28,2184.20,19980.43, at spil er så vigtige for menneskehedens, that games are so important to mankind's
2025-06-15 19:34:01,264 - 631,197.92,908.47,4836.79,20754.29, fremtidige overlevelse det er et portræt taget af fotografen, future survival it is a portrait taken by the photographer
2025-06-15 19:34:04,362 - 654,316.60,859.80,3097.87,19170.32, ved navn fil toledano han, named file toledano he
2025-06-15 19:34:07,536 - 674,166.21,839.55,3173.40,18272.29, ønskede at fange følelsen ved at spille så han satte et, wanted to capture the feeling by playing so he put a
2025-06-15 19:34:12,650 - 697,384.81,891.38,5112.05,18707.53, kamera og for spillerne mens de spillede og dette er en klassisk følelse, camera and for the players while playing and this is a classic feeling
2025-06-15 19:34:15,905 - 718,199.11,861.39,3254.04,17692.25, ved at levis du ikke er en, by laughing you are not a
2025-06-15 19:34:18,599 - 738,885.36,874.10,2693.55,16315.77, spiller går du måske glip af nogen af, player you might miss any of
2025-06-15 19:34:22,167 - 760,327.40,830.43,3567.91,15414.74, nuancerne i dette billede du ser sandsynligvis en, the nuances of this image you see probably a
2025-06-15 19:34:24,603 - 781,168.91,724.33,2434.99,13589.91, smule af følelsen af uopsættelighed, bit of feeling of urgency
2025-06-15 19:34:26,163 - 0,354.28,905.21,1559.53,14132.50, øøhhm, uhhm
