time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 18:27:47,768 - 20,417.57,475.17,4237.56,37226.11, lad os forestille os at vi, Let's imagine that we
2025-06-15 18:27:52,965 - 39,256.44,697.72,5194.49,38492.61, her har en maskine en stor maskine en, here a machine has a large machine a
2025-06-15 18:27:55,068 - 55,262.43,663.15,2102.65,37309.68, sej tæt agtig maskine og det, cool dense machine and the
2025-06-15 18:27:57,580 - 70,103.18,684.26,2511.55,36707.88, er en tidsmaskine og alle i dette rum, is a time machine and all in this room
2025-06-15 18:28:00,040 - 85,124.47,740.76,2459.64,36060.14, skal ind i den og man kan rejse tilbage, must enter it and you can travel back
2025-06-15 18:28:02,449 - 101,261.71,689.34,2409.55,35162.72, i tiden man kan rejse fremad i tiden, in time to travel forward in time
2025-06-15 18:28:04,665 - 117,249.36,697.40,2215.18,34031.13, man kan ikke blive hvor man, one cannot stay where one is
2025-06-15 18:28:06,787 - 133,270.15,671.37,2121.10,32839.42, er og jeg spekulerer på hvad i, are and I wonder what in
2025-06-15 18:28:08,812 - 148,86.27,685.52,2025.50,31772.17, ville vælge for jeg har stillet mine, would choose for i have set mine
2025-06-15 18:28:12,998 - 168,300.19,764.13,4185.49,31840.34, venner dette spørgsmål mange gange på det seneste og de, friends this question many times lately and the
2025-06-15 18:28:14,783 - 183,113.89,688.56,1784.07,30521.62, vil alle samme rejse tilbage, will all same journey back
2025-06-15 18:28:16,805 - 198,203.50,741.61,2022.16,29435.09, jeg ved ikke om de vil rejse tilbage, I don't know if they will go back
2025-06-15 18:28:20,166 - 217,347.97,909.49,3360.35,28883.14, til før der var biler eller twitter eller, to before there were cars or twitter or
2025-06-15 18:28:22,441 - 236,325.68,712.97,2274.43,27248.95, american idol det ikke, American idol it did not
2025-06-15 18:28:24,711 - 251,155.27,712.10,2270.11,26433.74, jeg er blev overbevist om at der er én eller, I am convinced that there is one or
2025-06-15 18:28:26,903 - 270,295.70,656.23,2191.54,24721.94, anden form for tiltrækning til, other form of attraction to
2025-06-15 18:28:30,159 - 287,294.22,733.30,3255.66,24502.31, nør stategi og ønsketænkning og jeg, neighbor stategi and wishful thinking and I
2025-06-15 18:28:32,703 - 302,157.84,811.10,2543.13,23996.01, forstår at jeg ikke er en del af den, understands that I am not part of the
2025-06-15 18:28:34,411 - 321,194.39,723.19,1707.42,21802.85, gruppe jeg må sige at jeg, group I must say that I
2025-06-15 18:28:36,667 - 336,194.06,729.59,2255.92,20995.45, ikke vil tilbage og det er, do not want to go back and it is
2025-06-15 18:28:38,460 - 356,187.32,784.64,1793.14,18680.20, ikke fordi jeg er eventyrslysten, not because I'm adventurous
2025-06-15 18:28:41,426 - 371,163.52,730.56,2965.04,18583.05, det er fordi mulighederne på denne, that's because the possibilities on this
2025-06-15 18:28:43,452 - 387,293.92,727.75,2025.67,17321.99, planet ikke går tilbage de går, planet don't go back they go
2025-06-15 18:28:50,700 - 406,392.25,887.59,7242.58,20677.23, frem af så jeg vil ind i maskinen og jeg vil, forward so I want to get into the machine and I want to
2025-06-15 18:28:52,408 - 421,212.21,810.02,1707.38,19306.03, frem det er den, forward that's it
2025-06-15 18:28:54,882 - 441,164.52,606.19,2473.83,17645.14, bedste tid der nogensinde har været på denne planet, best time ever on this planet
2025-06-15 18:28:57,355 - 458,287.91,659.75,2472.85,16630.12, uanset hvilke målestokke man vælger, no matter what standards you choose
2025-06-15 18:28:59,198 - 473,152.24,570.24,1843.17,15405.49, sundhed velstand mobilitet, health prosperity mobility
2025-06-15 18:29:02,766 - 491,167.16,549.40,3566.54,15261.14, muligheder faldende sygdomsrater der har, opportunities declining disease rates that have
2025-06-15 18:29:05,317 - 507,179.79,676.81,2551.34,14516.97, aldrig været en tid som denne min, never been a time like this min
2025-06-15 18:29:08,978 - 523,286.61,879.27,3660.36,14892.07, oldeforældre døde alle da de var 60 år, great-grandparents all died when they were 60 years old
2025-06-15 18:29:10,488 - 539,179.43,787.56,1509.78,13113.21, mine bedste falder skubbede, my best falls pushed
2025-06-15 18:29:12,268 - 557,195.87,575.95,1779.19,11209.58, det tal op på 70 mine, the number up to 70 mine
2025-06-15 18:29:14,038 - 573,164.69,616.92,1769.36,9692.43, forældre nærmer sig 80 så jeg, parents approaching 80 so I
2025-06-15 18:29:16,083 - 591,331.44,555.10,2045.26,8035.39, bedre være der er, better be there is
2025-06-15 18:29:18,154 - 606,156.14,595.07,2070.46,6994.37, der bedre være et i i begyndelsen, there better be one at the beginning
2025-06-15 18:29:21,323 - 621,183.97,750.45,3168.16,7069.18, af mit dødsnummer men det handler ikke, of my death number but it does not act
2025-06-15 18:29:23,447 - 636,171.91,1061.35,2123.96,6114.72, engang om mennesker som os for det, Sometime about people like us for that.
2025-06-15 18:29:25,826 - 651,176.48,720.56,2378.62,5412.70, dette er større end det et barn der, this is bigger than the one a child there
2025-06-15 18:29:28,810 - 667,197.07,616.41,2983.56,5094.45, fødes i nedeli i dag kan, born in the lowli today can
2025-06-15 18:29:32,757 - 682,182.23,788.68,3947.05,5964.98, forvente at leve lige så længe som den rigeste mand i, can expect to live as long as the richest man in
2025-06-15 18:29:35,922 - 700,371.77,804.24,3163.92,5439.98, verden gjorde for 100 år siden tænk over, the world did 100 years ago think about
2025-06-15 18:29:37,840 - 716,166.22,797.88,1916.87,4082.16, det det er en utrolig, it's an incredible
2025-06-15 18:29:41,319 - 736,198.59,700.07,2564.96,3464.05, kendsgerning og hvorfor det sandt kopper, fact and why it true cups
2025-06-15 18:29:43,616 - 752,152.41,701.32,1650.98,2505.18, dræbte milliarder af mennesker på denne, killed billions of people on this
2025-06-15 18:29:47,032 - 769,339.21,534.65,1544.57,2418.91, de, the
2025-06-15 18:29:51,063 - 785,138.50,583.08,2423.95,3148.72, omformede verdens demografi på en, transformed world demography on a
2025-06-15 18:29:54,934 - 801,161.63,756.28,2788.21,3706.55, måde som ingen krig nogensinde har gjort, way that no war has ever done
2025-06-15 18:29:57,638 - 818,336.72,668.66,1902.06,2907.85, det er væk det er, it's gone it's
2025-06-15 18:30:00,617 - 833,180.10,674.20,1944.98,2799.89, vi besejrede den puf, we defeated the pouf
2025-06-15 18:30:06,852 - 853,424.97,689.12,3799.37,4914.72, i den rige verden findes de sygdomme der, in the rich world there are the diseases that
2025-06-15 18:30:09,221 - 870,333.34,679.77,2367.74,3774.08, får bare en generation siden troede, get just one generation ago thought
2025-06-15 18:30:12,073 - 887,198.32,618.09,2289.77,3107.11, næsten ikke længere, almost no longer
2025-06-15 18:30:14,520 - 902,249.49,474.77,1739.07,2464.14, øøhhm, uhhm
2025-06-15 18:30:19,529 - 917,904.07,684.01,2776.04,4367.20, difteri røde hunde polio, diphtheria rubella polio
2025-06-15 18:30:21,205 - 934,173.05,683.94,1675.81,2536.22, der overhovedet nogen der ved hvad det, anyone who knows what it
2025-06-15 18:30:24,198 - 949,133.09,541.30,1788.53,2463.50, er vacciner moderne, are vaccines modern
2025-06-15 18:30:30,555 - 967,374.90,655.78,4084.18,5116.43, medicin vores evne til at brødføde milliarder af mennesker, medicine our ability to feed billions of people
2025-06-15 18:30:33,949 - 985,360.18,879.14,3393.45,4810.71, det er triumfer for den videnskabelige metode og efter, it's triumphs for the scientific method and after
2025-06-15 18:30:37,879 - 1000,182.13,798.59,3928.61,5663.27, min mening er den videnskabelige metode at, I think the scientific method is that
2025-06-15 18:30:39,955 - 0,358.00,572.23,2075.52,5900.73, afprøve ting, test things
