time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 20:06:07,759 - 29,459.82,1092.11,9257.26,41009.80, jeg hedder jane mcgonigal og er spildesigner, My name is Jane McGonigal and I'm a game designer
2025-06-15 20:06:14,399 - 57,314.28,1169.42,6637.29,41863.67, jeg har lavet onlinespil i 10 år og mit mål for det næste årti, I have been making online games for 10 years and my goal for the next decade
2025-06-15 20:06:21,161 - 79,302.61,1495.76,6762.23,44078.01, er at gøre det lige så let at redde verden i det virkelige liv som det er at redde, is to make it as easy to save the world in real life as it is to save
2025-06-15 20:06:24,445 - 102,176.87,1075.23,3283.06,42564.07, verden i online spil jeg har en plan for det, the world in online game I have a plan for it
2025-06-15 20:06:32,793 - 126,344.68,865.38,8347.52,45920.22, og den indebærer at overbevise flere mennesker herunder alle om at bruge, and it involves convincing more people including everyone about using
2025-06-15 20:06:36,685 - 149,144.68,837.90,3891.63,45049.88, mere tid på at spille større og bedre spil lige nu bruger, more time playing bigger and better games right now using
2025-06-15 20:06:39,766 - 171,128.99,807.91,3080.53,43558.59, vi milliarder timer om ugen på at spille online spil, we billion hours a week playing online games
2025-06-15 20:06:41,022 - 194,200.37,572.76,1255.21,40022.65, jeg er, I am
2025-06-15 20:06:45,061 - 217,238.94,839.75,4039.43,39301.43, det er meget tid at bruge på at spille spil måske for meget tid i, it's a lot of time to spend playing games maybe too much time in
2025-06-15 20:06:48,301 - 239,178.16,996.19,3239.51,37988.58, betragtning af hvor mange presserende problemer vi har at, considering how many urgent problems we have to
2025-06-15 20:06:51,928 - 262,209.17,838.79,3626.33,36858.97, løse i den virkelige verden men ifølge min forskning ved, solve in the real world but according to my research know
2025-06-15 20:06:56,229 - 286,182.20,972.80,4300.94,36197.70, institute of the future er det faktiske modsatte der er tilfældet, institute of the future is the actual opposite that is the case
2025-06-15 20:06:59,643 - 309,334.27,970.86,3412.90,34885.64, timer om ugen er slet ikke nok spilletid til at løse, hours per week is not at all enough playing time to solve
2025-06-15 20:07:02,648 - 331,232.14,920.45,3005.09,33341.80, at se verdens mest presserende problemer jeg, seeing the world's most pressing problems I
2025-06-15 20:07:42,891 - 354,754.84,1100.75,40242.07,68824.62, altså hvis vi vil overleve det næste århundrede på denne planet er vi nød til at, i.e. if we want to survive the next century on this planet we have to
2025-06-15 20:07:46,312 - 377,159.93,993.94,3417.95,67513.00, øge det samlede antal timer dramatisk jeg har, increase the total number of hours dramatically I have
2025-06-15 20:07:50,294 - 400,160.42,785.20,3981.75,66731.39, beregnet at vi har brug for 21 milliarder timers spil om, calculated that we need 21 billion hours of betting on
2025-06-15 20:07:53,848 - 423,250.11,809.57,3553.23,65530.47, ugen så det der er nok en lidt, week so that's probably a little bit
2025-06-15 20:07:58,160 - 445,170.68,909.57,4308.52,65297.73, kontraintuitiv idé så jeg siger det lige, counterintuitive idea so I'm gonna say it right
2025-06-15 20:08:02,567 - 468,235.39,937.80,4406.19,64975.05, igen så det kan se ind hvis vi vil løse, again so it can look in if we want to fix
2025-06-15 20:08:06,553 - 491,225.60,711.47,3985.66,64204.18, problemer som sult fattigdom klimaforandringer globale, problems like hunger poverty globally
2025-06-15 20:08:10,003 - 514,172.44,730.16,3448.71,62902.14, konflikter og fidne tror jeg at vi skal stræbe, conflicts and scam I think we should strive
2025-06-15 20:08:15,138 - 540,425.77,935.92,5134.25,62680.98, efter at spille ålands i mindst 21 milliarder timer om ugen, after playing the riverlands for at least 21 billion hours a week;
2025-06-15 20:08:19,024 - 563,182.36,906.19,3886.34,61819.01, inden udgangen af det næste årti nej jeg mener det, by the end of the next decade no I mean it
2025-06-15 20:08:22,479 - 588,404.24,966.37,3454.60,60095.22, er alvorligt hvorfor dette billede opsumerer ret godt hvorfor jeg, is serious why this picture sums up quite well why I
2025-06-15 20:08:25,328 - 611,195.05,957.56,2848.59,58156.07, mener at spil er så vigtige for menneskehedens, think that games are so important for mankind's
2025-06-15 20:08:30,690 - 633,230.01,983.10,5361.23,58943.74, fremtidige overlevelse det er et portræt taget af fotografen ved, future survival it is a portrait taken by the photographer at
2025-06-15 20:08:32,955 - 656,858.60,809.02,2264.73,56462.84, navn fil, name file
2025-06-15 20:08:38,883 - 679,371.66,823.17,5926.89,57614.75, ønskede at fange følelsen ved at spille så han satte et kamera og får en, wanted to capture the feeling by playing so he put a camera and gets one
2025-06-15 20:08:44,575 - 704,592.00,1146.23,5690.69,58155.77, for spillerne mens de spillede og dette er en klassisk følelse ved at spille, for the players while playing and this is a classic feeling of playing
2025-06-15 20:08:47,727 - 727,681.18,922.97,3152.03,56540.28, hvis du ikke er en spiller går de, if you are not a player they go
2025-06-15 20:08:51,417 - 750,204.05,899.75,3689.00,55519.85, du måske glip af nogen af nuancerne i dette billede du, you may miss any of the nuances of this image you
2025-06-15 20:08:54,640 - 775,252.12,954.82,3222.86,53609.60, ser sandsynligvis en smule af følelsen af, probably see a bit of the feeling of
2025-06-15 20:08:56,365 - 0,249.76,688.08,1725.24,53064.30, øøhhm, uhhm
