time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 20:13:47,174 - 27,411.63,768.49,6034.39,38081.78, en dag gik los angeles times, ♪ One day went los angeles times ♪
2025-06-15 20:13:57,401 - 50,313.68,1084.21,10225.70,43536.64, steve lopes gennem gaderne i centrum af los angeles da han hørte, steve loopes went through the streets in the center of los angeles when he heard
2025-06-15 20:14:00,454 - 73,133.80,1062.41,3052.25,41788.50, smuk musik kilden var en charmerende ro, beautiful music source was a charming calm
2025-06-15 20:14:05,175 - 96,117.53,958.64,4721.07,41742.75, afrikansk amerikansk hjemløs mand der spillede på en violin der kun havde, African American homeless man who played on a violin that only had
2025-06-15 20:14:08,181 - 118,141.58,967.92,3005.75,40178.53, strenge jeg fortæller en historie som mange af jer kender, strings I tell a story that many of you know
2025-06-15 20:14:12,377 - 141,121.64,1055.13,4195.18,39598.01, fordi steves kolonner blev grundlaget for en bog der blev filmatiseret med, because steves columns became the basis for a book that was filmed with
2025-06-15 20:14:16,571 - 164,158.48,1245.92,4193.54,39022.99, robert downey junior i rollen som steve lopes og james fox, robert downey junior in the role of steve loopes and james fox
2025-06-15 20:14:19,156 - 187,315.91,1073.91,2584.59,36828.82, som nathaniel anthony os var en, as nathaniel anthony us was a
2025-06-15 20:14:26,145 - 210,205.88,1076.14,6988.81,39075.15, kontrabassist uddannet på julliard hvis lovende karriere blev afbrudt af en, double bassist trained on julliard whose promising career was interrupted by a
2025-06-15 20:14:29,211 - 233,203.17,981.35,3064.75,37368.52, er en tragisk ledelse med paranoid, is a tragic management with paranoid
2025-06-15 20:14:34,254 - 255,194.43,1039.61,5043.27,37843.34, nathaniel droppede ud af julliard han led et totalt sammenbrud og 30, nathaniel dropped out of the julliard he suffered a total breakdown and 30
2025-06-15 20:14:39,300 - 279,327.84,1307.50,5045.39,37907.29, år senere levede han som hjemløs på gaderne i skid row i, years later he lived as a homeless person on the streets of the fucking
2025-06-15 20:14:43,336 - 302,231.32,1106.12,4034.77,37228.10, centrum af los angeles jeg opfordrer jeg alle til at læse, center of los angeles I urge everyone to read
2025-06-15 20:14:48,679 - 325,211.30,1112.68,5341.93,37802.98, stibo eller se filmen for at forstå ikke kun det smukke bånd der blev, sticko or watch the movie to understand not only the beautiful tape that was
2025-06-15 20:14:52,978 - 347,171.08,1100.58,4349.71,37650.59, dannet mellem disse to mænd men også hvordan musikken var med til at forme det, formed between these two men but also how the music helped shape it
2025-06-15 20:14:57,858 - 371,308.37,1077.19,4879.64,37608.30, formede bånd og i sidste ende var afgørende hvis vi vil undskylde, shaped bands and ultimately was crucial if we want to apologize
2025-06-15 20:15:00,460 - 395,319.94,1119.82,2602.31,35261.23, ordspillet for at hjælpe nathaniel væk fra gaden, the word game to help nathaniel off the street
2025-06-15 20:15:03,143 - 418,327.18,903.89,2682.57,33213.37, jeg mødte mester ses i 2008 for to år, I met master seen in 2008 for two years
2025-06-15 20:15:05,961 - 441,961.63,753.23,2817.23,31279.74, siden i wall disney concert hall, since in wall disney concert hall
2025-06-15 20:15:07,941 - 468,884.45,690.75,1979.74,27700.65, han havde lige hørt en, he had just heard a
2025-06-15 20:15:12,537 - 491,214.14,828.06,4596.08,27560.06, opførelse af betons første og fire symfonier og kom, construction of the first and four symphonies of concrete and came
2025-06-15 20:15:17,305 - 514,946.27,1027.70,4767.79,27580.14, bag scenen og præsenterede sig selv han tale på en meget, behind the stage and presented himself he spoke on a very
2025-06-15 20:15:23,378 - 539,337.44,1225.45,6072.42,28528.72, munter og omgængelig måde om yoyo mar og hillary clinton og om, cheerful and sociable way about yoyo mar and hillary clinton and about
2025-06-15 20:15:27,493 - 562,271.61,1253.05,4113.15,27922.18, hvordan dodgers aldrig ville nå world series alt, how dodgers would never reach the world series all
2025-06-15 20:15:34,237 - 589,202.41,1087.09,6743.99,29094.69, sammen på grund af den forræderiske første violinstemme i sidste sats i, together due to the treacherous first violin voice in the last movement in
2025-06-15 20:16:14,204 - 611,285.53,1297.63,39964.39,64547.06, beetons fjerde symfoni og vi kom til at tale om musik og jeg fik, beeton's fourth symphony and we got to talk about music and I got
2025-06-15 20:16:19,516 - 634,992.25,1344.86,5307.43,65122.30, en email fra steve et par dage senere hvor han skrev nathaniel var, an email from steve a few days later where he wrote nathaniel was
2025-06-15 20:16:25,309 - 659,984.77,1163.75,5792.72,65798.44, interesseret i at tage violintimer hos mig nu skal jeg nævne at, interested in taking violin lessons with me now I should mention that
2025-06-15 20:16:30,852 - 683,1011.34,1180.98,5542.79,66384.19, nataniel nægter behandling fordi han tidligere blev behandlet med elektroshock, nataniel refuses treatment because he was previously treated with electroshock
2025-06-15 20:16:33,787 - 708,356.63,943.53,2934.78,64179.63, og håndjern og det har han, and handcuffs and he has
2025-06-15 20:16:35,163 - 731,1026.08,689.39,1376.01,60853.31, boet med helena, lived with helena
2025-06-15 20:16:39,145 - 754,229.63,908.27,3981.79,60068.78, han nu til bøjle til disse skizofrene episoder hvor af de værste, he now to hangers for these schizophrenic episodes where of the worst
2025-06-15 20:16:42,458 - 0,337.26,980.65,3312.81,59051.69, kan manifestere sig som at han eksploderer, can manifest as he explodes
