time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-16 20:46:04,361 - 30,673.17,1573.73,23159.88,26040.39, If I can leave you with one big idea today it's that the whole of the data in which we consume is great., Hvis jeg kan efterlade dig med en stor idé i dag er det at alle de data som vi forbruger er fantastiske.
2025-06-16 20:46:15,020 - 60,4490.49,2103.30,10658.27,30562.92, I think it's greater than the sum of the parts. And instead of thinking about information overload what I'd like you to think of..., jeg tror det er større end summen af de dele. og i stedet for at tænke på oplysninger overbelastning hvad jeg gerne vil have du tænker på...
2025-06-16 20:46:21,150 - 90,628.06,2017.86,6128.76,30567.76, is how we can use information so that patterns pop and we can see trends that would otherwise..., er hvordan vi kan bruge oplysninger så mønstre pop og vi kan se tendenser der ellers ville...
2025-06-16 20:46:27,430 - 123,632.93,1752.77,6279.76,30111.82, be invisible. So what we're looking at right here is a typical mortality chart organized by age. This..., være usynlige. så hvad vi kigger på lige her er en typisk dødelighed diagram organiseret efter alder. dette...
2025-06-16 20:46:34,673 - 153,805.04,2263.83,7242.63,31233.75, The tool that I'm using here is a little experiment. It's called Pivot. And with Pivot what I can do is I can choose to filter on one..., det værktøj jeg bruger her er en lille eksperiment. det kaldes pivot. og med pivot hvad jeg kan gøre er at jeg kan vælge at filtrere på en...
2025-06-16 20:46:41,363 - 186,703.91,2321.27,6690.09,31237.38, particular cause of death say accidents. And right away I see there's a different pattern that emerges. This is because..., særlige dødsårsag siger ulykker. og med det samme jeg ser der er et andet mønster der opstår. dette er fordi...
2025-06-16 20:46:48,679 - 216,680.76,2007.15,7315.33,32452.23, in the mid-area here people are their most active and over here they're their most frail. We can step back out again., i midten af området her folk er deres mest aktive og herovre de er deres mest skrøbelige. vi kan træde tilbage igen.
2025-06-16 20:46:55,337 - 246,627.03,1769.74,6657.03,33011.49, And then reorganize the data by cause of death seeing that circulatory diseases and cancers are-, og derefter reorganisere data ved dødsårsagen at se at kredsløbssygdomme og kræft er
2025-06-16 20:47:00,353 - 276,600.63,1427.42,5016.30,31909.69, the usual suspects but not for everyone. If we go ahead and we filter by a-, de sædvanlige mistænkte men ikke for alle. hvis vi går videre og vi filtrerer med en
2025-06-16 20:47:07,368 - 307,663.99,1594.80,7014.58,32624.88, we say 40 years or less we see that accidents are actually the greatest cause that people have to be worried about., vi siger 40 år eller mindre kan vi se at ulykker faktisk er den største årsag til at folk skal være bekymrede.
2025-06-16 20:47:12,377 - 337,707.01,1829.74,5008.50,31525.51, And if you drill into that it's especially the case for Matt. So you get the idea that..., og hvis du borer ind i det er det især tilfældet for mat. så du får den idé at...
2025-06-16 20:47:19,669 - 367,621.69,1871.22,7291.35,32715.98, And viewing information viewing data in this way is a lot like swimming and then living in..., og visning af oplysninger visning af data på denne måde er en masse ligesom svømning og derefter leve i...
2025-06-16 20:47:26,255 - 397,619.72,1687.43,6585.02,33205.75, information infographic. And if we can do this for raw data why not do it for content as well?, information infographic. og hvis vi kan gøre dette for rå data hvorfor ikke gøre det for indhold så godt?
2025-06-16 20:47:32,070 - 431,588.96,1401.56,5814.99,32089.48, So what we have right here is the cover of every single sports illustrated ever produced., så hvad vi har lige her er omslaget af hver enkelt sport illustreret nogensinde produceret.
2025-06-16 20:47:38,969 - 465,729.66,1469.40,6898.07,32075.74, It's all here it's all on the web you can go back to your rooms and try this after my talk., det hele er her det er alt sammen på nettet kan du gå tilbage til dine værelser og prøve dette efter min tale.
2025-06-16 20:47:45,415 - 495,715.95,2012.33,6445.21,32427.58, With it you can drill into a decade you can drill into a particular year you can jump right into a specific..., med det du kan bore ind i et årti du kan bore ind i et bestemt år du kan hoppe lige ind i en specifik...
2025-06-16 20:47:53,361 - 525,735.72,2156.50,7946.05,34263.16, issue. So I'm looking at this I see the athletes that have appeared in this issue the sports I'm a Lance Armstrong fan., spørgsmål. så jeg ser på dette jeg ser sportsfolk der har optrådt i dette spørgsmål sport jeg er en lance armstrong fan.
2025-06-16 20:48:00,319 - 555,678.39,2098.24,6957.46,35111.15, So I'll go ahead and I'll click on that which reveals for me all the issues in which Lance Armstrong has been a part of., så jeg vil gå videre og jeg vil klikke på det hvilket afslører for mig alle de spørgsmål hvor lance armstrong har været en del af.
2025-06-16 20:48:04,873 - 586,748.18,1857.52,4553.14,33356.30, Now if I want to just kind of take a peek at these I might think well what about taking a look., nu hvis jeg ønsker bare at tage et kig på disse Jeg kunne tænke godt hvad med at tage et kig.
2025-06-16 20:48:08,714 - 0,538.36,1548.39,3840.59,34557.93, I could all have cycling so I can step back and..., jeg kunne alle have cykling så jeg kan træde tilbage og...
