time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 18:21:36,486 - 25,435.35,626.48,7768.57,41890.36, jeg voksede op med en fast kost af science, I grew up with a solid diet of science
2025-06-15 18:21:41,271 - 40,276.66,916.03,4784.23,43615.73, asensfiction i gymnasiet jeg tog bussen til, asensfiction in high school I took the bus to
2025-06-15 18:21:43,876 - 57,303.89,858.99,2604.62,42759.64, skolen en timer vej hver dag og jeg, school one hour way every day and I
2025-06-15 18:21:46,938 - 72,119.94,793.34,3061.10,42759.47, var altid optaget af en sans fiction bog der, was always busy with a sans fiction book there
2025-06-15 18:21:49,209 - 89,313.26,792.53,2270.92,41573.26, de førte mine tanker til andre verdener, they led my thoughts to other worlds
2025-06-15 18:21:54,083 - 104,96.55,819.99,4873.55,43391.77, og tilfredsstillede min umettelige nyskærighed i en, and satisfied my inalienable curiosity in a
2025-06-15 18:21:57,361 - 119,152.98,871.97,3277.69,43613.79, fortællende form den nyskærighed kommer også til, narrative form the curiosity also comes to
2025-06-15 18:22:05,320 - 135,165.18,983.36,7958.39,48311.43, kom også til udtryk i at når jeg ikke var i skole var jeg ude i, was also expressed in that when I was not in school I was out in
2025-06-15 18:22:08,608 - 151,106.87,1092.65,3287.37,48346.24, skoven hvor jeg vandrede og tog prøver af, the forest where I wandered and took samples of
2025-06-15 18:22:13,095 - 170,292.41,1047.72,4487.30,48967.33, frøer og slanger og insekter og vand fra damme som jeg tog, frogs and snakes and insects and water from ponds that I took
2025-06-15 18:22:15,644 - 187,248.91,1016.37,2547.79,48050.69, med hjem og kiggede på under mikroskoper, and looked at under microscopes
2025-06-15 18:22:17,351 - 203,262.59,685.76,1707.00,46505.52, jeg var du ved en, I was you by a
2025-06-15 18:22:20,157 - 218,217.55,690.87,2805.86,46255.20, rigtig videnskab snart men det handler om at forsøge, real science soon but it's about trying
2025-06-15 18:22:22,918 - 233,191.80,742.54,2760.51,45970.24, at forstå verden og forstå, to understand the world and understand
2025-06-15 18:22:26,055 - 248,157.43,679.93,3136.47,46057.19, grænserne for mulighederne og min kærlighed til, the limits of opportunities and my love for
2025-06-15 18:22:28,791 - 263,205.44,699.61,2736.12,45737.97, science fiction synes faktisk at, science fiction actually seems to
2025-06-15 18:22:31,861 - 282,271.08,660.45,3069.50,44952.68, afspejle sig i verden omkring mig for, reflect in the world around me for
2025-06-15 18:22:34,413 - 302,282.37,687.28,2551.43,43442.04, det der skete var i slutningen af, what happened was at the end of
2025-06-15 18:22:36,710 - 317,174.16,798.88,2296.45,42702.06, du ved vi var på vej til månen, you know we were headed for the moon
2025-06-15 18:22:39,226 - 335,276.31,803.44,2515.71,41560.61, ved udforskede de dybe oceaner jack, by exploring the deep oceans jack
2025-06-15 18:22:41,244 - 351,163.98,588.92,2017.70,40329.87, koster kom ind i, costs came into
2025-06-15 18:22:43,388 - 366,169.85,621.62,2144.21,39427.45, vores stue med sine fantastiske, our living room with its amazing
2025-06-15 18:22:47,864 - 381,147.25,733.75,4475.51,40849.96, specialprogrammer der viste også dyr og, special programs that also showed animals and
2025-06-15 18:22:50,731 - 396,180.81,780.94,2867.07,40671.16, steder og en hvid underlig verden som i, places and a white weird world as in
2025-06-15 18:22:53,309 - 411,156.12,804.72,2577.31,40200.27, vi aldrig før havde kunne forestille os så det, we never could have imagined so it
2025-06-15 18:22:55,631 - 427,149.14,790.75,2321.99,39275.73, synes at stemme overens med hele sience fiction, seems to match with the whole sience fiction
2025-06-15 18:22:57,656 - 446,352.33,834.36,2024.38,37437.90, delen af det og jeg var kunstner jeg, part of it and I was an artist i
2025-06-15 18:23:00,201 - 461,184.74,765.86,2544.23,36932.38, kunne tegne jeg kunne male og jeg, could draw I could paint and I
2025-06-15 18:23:02,410 - 476,139.54,659.95,2209.21,36087.95, opdagede at fordi der ikke var, discovered that because there was no
2025-06-15 18:23:06,451 - 491,151.76,751.31,4040.27,37076.82, videospil og denne mætning af computeranimerede, video games and this saturation of computer animated
2025-06-15 18:23:10,473 - 506,137.21,877.54,4021.55,38052.94, film og alle disse billeder i medielandskabet, movies and all these images in the media landscape
2025-06-15 18:23:13,172 - 522,180.54,739.56,2699.37,37490.94, var nødt til at skabe disse billeder i, had to create these images in
2025-06-15 18:23:15,520 - 537,163.58,648.18,2347.54,36783.76, mit hoved det gjorde vi alle som, my head we all did as
2025-06-15 18:23:18,387 - 552,193.32,750.55,2866.35,36603.48, børn når vi skulle læse en bog og gennem, children when reading a book and through
2025-06-15 18:23:20,239 - 571,305.38,766.73,1852.26,34593.70, forfatterens beskrivelse ser det, the author's description sees it
2025-06-15 18:23:22,870 - 586,196.65,756.20,2630.09,34175.06, sætte noget på skærmen film skærmen i vores, put something on the screen movie screen in our
2025-06-15 18:23:24,622 - 601,167.85,741.87,1752.29,32885.27, hoveder og så var min reaktion på, heads and then my reaction to
