time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 18:38:17,297 - 27,443.90,810.23,9995.49,42996.65, i dag vil jeg tale om energi og klima og det kan, Today I will talk about energy and climate and it can
2025-06-15 18:38:20,899 - 45,240.50,955.98,3599.86,42930.19, og der kan måske virke lidt overraskende fordi mit, and there may seem a little surprising because my
2025-06-15 18:38:26,831 - 67,265.44,841.55,5931.86,44382.13, i fonden hovedsageligt handler om vacciner og frø om de, in the fund is mainly about vaccines and seeds about the
2025-06-15 18:38:30,130 - 85,124.72,943.96,3298.68,44003.91, ting vi skal opfinde og lavere for at hjælpe de fattigste, things we need to invent and lower to help the poorest
2025-06-15 18:38:32,247 - 103,154.93,827.14,2116.09,42450.50, milliarder mennesker til et bedre liv, billion people for a better life
2025-06-15 18:38:37,003 - 123,298.29,861.40,4755.87,43126.95, men energi og klima er ekstremt vigtigt for disse mennesker faktisk, but energy and climate are extremely important for these people actually
2025-06-15 18:38:39,821 - 141,107.99,915.97,2817.63,42282.80, vigtigere end for nogen andre på kloden det, more important than for anyone else on the planet it
2025-06-15 18:38:43,256 - 159,103.27,816.11,3435.31,42050.68, forværrede klima betyder at deres afgrøder i mange år, deteriorating climate means that their crops for many years
2025-06-15 18:38:45,552 - 179,287.30,845.17,2295.09,40269.98, ikke vil vokse at der vil være for meget regn, that there will be too much rainfall
2025-06-15 18:38:48,415 - 197,132.57,848.43,2862.63,39455.42, eller for lidt regn og at tingene vil ændre sig, or too little rain and that things will change
2025-06-15 18:38:50,773 - 215,182.40,736.58,2358.15,38143.35, på måder som deres skrøbelige miljø, in ways like their fragile environment
2025-06-15 18:38:53,928 - 237,377.82,752.09,3154.92,36825.20, simpelthen ikke kan klare og det fører til sult det fører, simply cannot cope and it leads to hunger it leads
2025-06-15 18:38:57,051 - 254,174.76,808.14,3122.81,36500.36, til usikkerhed det fører til uro så klima, to uncertainty it leads to unrest so climate
2025-06-15 18:38:59,990 - 272,153.93,764.63,2938.08,35785.46, så klimaforandringerne vil være forfærdelige for dem også, so climate change will be terrible for them too
2025-06-15 18:39:02,904 - 291,272.72,798.00,2913.91,34835.51, prisen på energi er meget vigtigt for dem, the price of energy is very important for them
2025-06-15 18:39:06,416 - 309,137.89,918.40,3511.36,34694.64, faktisk hvis man kunne vælge én ting at sænke prisen på, actually if one could choose one thing to lower the price of
2025-06-15 18:39:09,639 - 327,137.84,944.98,3222.38,34253.88, for at reducere fattigdommen betydeligt ville man vælge, to reduce poverty significantly you would choose
2025-06-15 18:39:13,060 - 347,301.42,807.74,3421.28,33621.92, energi prisen på energi er faldet over tid, energy price of energy has fallen over time
2025-06-15 18:39:16,180 - 366,276.73,765.20,3118.85,32875.57, en virkelig avanceret civilisation er baseret, a truly advanced civilization is based
2025-06-15 18:39:18,159 - 384,189.70,630.41,1979.05,31194.59, på fremskridt inden for energi, on progress in energy;
2025-06-15 18:39:22,477 - 406,341.14,702.72,4317.23,31040.37, kold revolutionen drev den industrielle revolution og selv, the Cold Revolution drives the Industrial Revolution and itself
2025-06-15 18:39:25,212 - 424,196.01,816.41,2734.84,30117.11, i 1900 tallet set et meget, in the 1900s seen a very
2025-06-15 18:39:28,180 - 442,138.44,800.70,2967.91,29420.88, hurtigt fald i prisen på elektricitet og det er, rapid drop in the price of electricity and it is
2025-06-15 18:39:31,629 - 463,205.07,766.04,3448.40,28589.15, derfor vi har køleskabe aircondition kan, therefore we have refrigerators air conditioning can
2025-06-15 18:39:34,269 - 481,269.73,773.54,2639.41,27563.62, fremstille moderne materialer og gøre så mange ting, produce modern materials and do so many things
2025-06-15 18:39:37,186 - 501,183.04,765.61,2917.06,26426.68, og derfor er vi i en vidunderlig situation med, and therefore we are in a wonderful situation with
2025-06-15 18:39:40,032 - 519,193.72,847.56,2844.72,25611.91, elektricitet i den rige verden men når vi gør den, electricity in the rich world but when we do it
2025-06-15 18:39:43,051 - 538,336.51,844.30,3019.60,24768.66, billigere lærer sige lad os gøre den dobbelt så, cheaper teacher say let's do it twice as
2025-06-15 18:39:46,029 - 559,375.53,900.45,2977.80,23485.94, dobbelte billig skal vi imødekomme en ny begrænsning og den, double cheap we must meet a new limit and the
2025-06-15 18:39:49,249 - 577,155.00,765.56,3203.14,23048.06, begrænsning har at gøre med c2, limitation has to do with c2
2025-06-15 18:40:03,001 - 596,326.21,802.85,13751.77,32939.23, opvarmer planeten og ligningen for co2 er, heating the planet and the equation for co2 is
2025-06-15 18:40:06,191 - 614,152.57,879.31,3186.00,32475.39, faktisk meget enkelt hvis man summerer co2, actually very simple if you sum the co2
2025-06-15 18:40:07,803 - 0,263.24,720.35,1611.62,31857.70, øøhhm, uhhm
