time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 16:55:57,113 - 15,368.37,398.89,3340.24,37883.60, i dag vil jeg tale, Today I will speak
2025-06-15 16:56:05,551 - 28,256.46,695.03,8436.08,43671.81, ved at tale om energi og klima og det kan, by talking about energy and climate and it can
2025-06-15 16:56:08,123 - 40,111.08,736.05,2571.34,43785.25, måske virke lidt overraskende for, may seem a little surprising for
2025-06-15 16:56:10,786 - 51,234.41,737.84,2663.20,44200.83, fordi mit fuldtidsarbejde i fonden, because my full-time work in the fund
2025-06-15 16:56:13,307 - 61,72.60,716.83,2519.91,44685.70, hovedsageligt handler om vaksiner og, is mainly about axes and
2025-06-15 16:56:15,583 - 72,291.30,657.73,2275.70,44713.57, om de ting vi skal, about the things we need to do
2025-06-15 16:56:17,421 - 82,103.01,640.77,1837.33,44505.19, opfinde og lavere for at hjælpe, invent and lower to help
2025-06-15 16:56:19,493 - 93,86.80,607.99,2071.20,44331.36, de fattigste milliarder mennesker, the poorest billion people
2025-06-15 16:56:21,442 - 103,107.13,562.64,1949.01,44240.16, til et bedre liv men, for a better life but
2025-06-15 16:56:24,250 - 113,70.11,613.31,2807.43,45011.76, energi og klima er ekstremt vigtigt, energy and climate are extremely important
2025-06-15 16:56:25,794 - 123,111.13,587.70,1544.18,44514.00, for disse mennesker, for these people
2025-06-15 16:56:28,698 - 134,71.18,621.86,2903.09,45164.36, faktisk vigtigere end for nogen andre på, actually more important than for anyone else on
2025-06-15 16:56:30,844 - 144,106.81,649.48,2145.97,45269.50, kloden det forværrede, the globe it deteriorated
2025-06-15 16:56:32,158 - 154,92.65,513.69,1313.17,44537.20, klima betyder at deres afgrøder, climate means their crops
2025-06-15 16:56:34,171 - 169,280.12,616.62,2013.08,43477.28, i mange år ikke vil vokse de, for many years will not grow
2025-06-15 16:56:36,215 - 179,100.35,705.46,2042.71,43488.30, at der vil være for meget regn, that there will be too much rain
2025-06-15 16:56:38,306 - 193,248.40,643.20,2091.10,42720.49, eller for lidt regn og er, or too little rain and is
2025-06-15 16:56:40,876 - 206,328.96,674.25,2569.42,42636.08, og at tingene vil ændre sig på måder som, and that things will change in ways like
2025-06-15 16:56:42,284 - 216,141.41,605.47,1407.60,42001.41, deres skrøbelige miljø, their fragile environment
2025-06-15 16:56:44,585 - 229,189.13,527.05,2300.02,41653.54, simpelthen ikke kan klare og det, simply cannot cope and it
2025-06-15 16:56:46,931 - 239,142.03,630.87,2345.40,41949.94, fører til sult det fører til, leads to hunger it leads to
2025-06-15 16:56:48,245 - 254,313.84,572.86,1313.15,40217.28, øøhhm, uhhm
2025-06-15 16:56:54,340 - 264,305.41,720.74,6095.30,44266.94, usikkerhed det fører til uro så klimaforandringerne vil være forfærdelige, uncertainty it leads to unrest so climate change will be terrible
2025-06-15 16:56:57,230 - 274,210.84,874.90,2888.61,45131.09, forfærdelig for dem også prisen på, awful for them too the price of
2025-06-15 16:56:59,354 - 285,133.19,690.19,2123.50,45018.38, energi er meget vigtigt for dem, energy is very important for them
2025-06-15 16:57:00,463 - 295,295.79,587.28,1107.89,44099.26, øøhhm, uhhm
2025-06-15 16:57:02,901 - 306,351.17,589.88,2437.45,44298.37, hvis man kunne vælge én ting, if you could choose one thing
2025-06-15 16:57:05,820 - 316,150.91,671.90,2918.44,45189.05, at sænke prisen på for at reducere, to lower the price of to reduce
2025-06-15 16:57:07,006 - 326,182.98,606.49,1185.20,44346.30, øøhhm, uhhm
2025-06-15 16:57:11,453 - 336,321.30,681.39,4446.80,46746.72, fattigdommen betydeligt ville man vælge energi prisen på, poverty would significantly choose the energy price of
2025-06-15 16:57:14,314 - 347,277.92,650.30,2858.71,47377.56, energi er faldet over tid, energy has fallen over time
2025-06-15 16:57:14,852 - 358,178.77,466.70,538.22,45675.58, virkelig, real
2025-06-15 16:57:16,757 - 369,143.31,490.62,1903.47,45340.44, civilisation er baseret på, civilization is based on
2025-06-15 16:57:18,990 - 380,279.61,588.64,2231.85,45331.77, fremskridt inden for energi, progress in energy
2025-06-15 16:57:21,606 - 390,276.60,556.20,2612.18,45915.58, kold revolutionen drev den, cold revolution drives it
2025-06-15 16:57:23,731 - 400,184.40,476.61,2125.19,46007.56, industrielle, industrial
2025-06-15 16:57:27,619 - 411,141.03,503.70,3885.18,47652.09, revolution og selv i 1900, revolution and even in 1900
2025-06-15 16:57:29,979 - 422,175.28,637.17,2356.90,47769.08, tallet set et, the number seen a
2025-06-15 16:57:32,211 - 432,133.35,615.44,2230.99,47960.74, meget hurtigt fald i prisen på, very fast decrease in the price of
2025-06-15 16:57:33,775 - 443,163.78,641.89,1564.09,47292.34, elektricitet og det er, electricity and it is
2025-06-15 16:57:35,335 - 455,325.65,630.44,1559.05,46410.18, derfor vi har køleskabe, why we have refrigerators
2025-06-15 16:57:37,250 - 466,170.24,514.17,1914.44,46083.39, arcondition kan fremstille, arcondition can produce
2025-06-15 16:57:39,080 - 476,186.18,546.73,1829.57,45865.16, moderne materialer og gøre så, modern materials and do so
2025-06-15 16:57:40,875 - 490,537.68,611.28,1793.96,44811.26, mange ting og derfor er, many things and therefore are
2025-06-15 16:57:43,708 - 501,161.99,616.57,2833.35,45404.32, vi i en vidunderlig situation ved, We in a wonderful situation know
2025-06-15 16:57:45,760 - 513,329.42,598.01,2051.39,45011.22, elektricitet i den rige verden, electricity in the rich world
2025-06-15 16:57:47,057 - 526,591.58,715.79,1296.59,43664.78, men når vi gør den billigere, but when we make it cheaper
2025-06-15 16:57:48,405 - 536,179.84,589.90,1346.98,42976.31, øøhhm, uhhm
2025-06-15 16:57:52,116 - 546,749.94,765.84,3711.46,44653.74, lær sig legos gøre den dobbelt så billig skal vi i, learn legos make it twice as cheap should we in
2025-06-15 16:57:55,384 - 559,372.70,845.37,3267.19,45277.83, vi imødekomme en ny begrænsning og den, we meet a new limitation and the
2025-06-15 16:57:59,151 - 572,191.67,763.00,3764.91,46384.20, begrænsning har at gøre med co2, limitation has to do with co2
2025-06-15 16:58:01,061 - 583,197.50,530.99,1903.65,46056.63, opvarmer, heating
2025-06-15 16:58:01,542 - 593,173.08,489.83,480.58,44510.32, øøhhm, uhhm
2025-06-15 16:58:08,719 - 606,508.77,801.98,7176.56,49056.19, og ligningen for co2 er faktisk meget enkelt hvis man, and the equation for co2 is actually very simple if one
2025-06-15 16:58:10,965 - 617,125.92,715.30,2245.79,49065.65, summerer co2, Summing co2
2025-06-15 16:58:11,444 - 0,488.54,638.08,478.25,47912.64, øøhhm, uhhm
