time,chunk_id,stt_latency_ms,tt_latency_ms,tts_latency_ms,total_latency_ms,transcription,translation
2025-06-15 18:41:00,581 - 23,402.33,953.67,8209.08,40173.71, jeg har kendt mange fisk i mit liv men jeg har, I've known a lot of fish in my life but I have
2025-06-15 18:41:03,397 - 40,253.82,918.91,2815.28,39532.28, kun elsket i den første var mere som en, only loved in the first was more like a
2025-06-15 18:41:08,074 - 58,135.71,807.75,4676.69,40541.69, videnskabelig affære det var en smuk fisk med, scientific affair it was a beautiful fish with
2025-06-15 18:41:11,415 - 76,97.12,730.02,3339.75,40224.13, smagfulde konsistens og kødfuld hed en, tasteful consistency and fleshy name a
2025-06-15 18:41:13,730 - 95,268.03,774.79,2315.17,38672.19, bestseller på menyen hvilken fisk, bestseller on the meny which fish
2025-06-15 18:41:16,702 - 113,281.79,781.42,2971.82,37975.02, endnu bedre var det at den var opdrættet efter det, was even better that it was reared after it
2025-06-15 18:41:23,074 - 130,125.06,830.18,6371.66,40884.97, de højeste standarder for bæredygtighed så man kunne have god, the highest standards of sustainability so that you could have good
2025-06-15 18:41:26,805 - 148,112.24,875.24,3729.80,40935.63, samvittighed ved at sælge den jeg havde et forhold til, conscience by selling the one I had a relationship with
2025-06-15 18:41:29,955 - 166,93.16,814.52,3142.98,40414.53, denne skønhed i flere måneder indtil en dag, this beauty for several months until one day
2025-06-15 18:41:33,263 - 184,128.33,812.08,3308.04,40057.50, direktøren for virksomheden ringet og spurte og jeg vil, the director of the company called and asked and I will
2025-06-15 18:41:36,826 - 204,310.11,813.68,3562.04,39536.19, tale ved et arrangement om virksomhedens bæredygtighed, speak at an event about company sustainability
2025-06-15 18:41:38,667 - 223,314.87,654.51,1840.94,37498.08, absolut sager, absolute cases
2025-06-15 18:41:42,190 - 240,158.97,660.60,3522.06,37548.69, her var et firma der forsøgte at løse det der er blevet, here was a company that tried to solve what has been
2025-06-15 18:41:45,515 - 261,281.02,944.14,3325.41,36595.59, et ufatteligt problem for vores kokke hvordan holder, an incredible problem for our chefs how to keep
2025-06-15 18:41:48,370 - 279,165.26,974.65,2854.63,35787.07, vi fisk på vores miner i de sidste, we fish on our mines in the last few days
2025-06-15 18:41:51,865 - 297,169.35,1086.25,3494.11,35623.88, 50 år har vi fisket i havene som vi, Fifty years we've been fishing in the oceans like we do
2025-06-15 18:41:54,100 - 315,181.90,891.31,2234.62,34198.68, rydder skov det er svært at, clearing forest it's hard to
2025-06-15 18:41:56,776 - 332,174.31,616.86,2675.68,33412.65, overdrive ødelæggelse 70, overdrive destruction 70
2025-06-15 18:42:00,090 - 355,326.83,731.76,3313.87,32052.06, procent af de store fisk dem vi elsker tuen, percent of the big fish those we love tuen
2025-06-15 18:42:02,271 - 374,308.92,773.92,2180.41,30378.25, hellefisk laks sværfisk, Greenland salmon squirrelfish
2025-06-15 18:42:03,925 - 392,179.02,556.72,1653.93,28372.06, udreder var, Dispenser
2025-06-15 18:42:06,828 - 415,223.89,686.71,2902.28,26592.42, intet tilbage så på godt og ondt vi, nothing left looked at good and evil we
2025-06-15 18:42:09,045 - 432,161.61,614.43,2217.29,25354.49, akvakultur opdræt af, aquaculture farming of
2025-06-15 18:42:11,324 - 451,163.94,574.29,2278.61,23771.14, fisk var en del af vores fremtid, fish was part of our future
2025-06-15 18:42:13,276 - 470,160.75,613.80,1951.02,21853.00, der er mange argumenter imod det, there are many arguments against it
2025-06-15 18:42:15,919 - 490,300.30,688.12,2642.47,20431.09, fiskebro forurener i hvert fald de fleste af dem, fishing bridge pollute at least most of them
2025-06-15 18:42:18,270 - 508,236.54,733.53,2350.73,19123.15, og de er en effektiv taget, and are effectively taken;
2025-06-15 18:42:21,778 - 526,168.26,669.51,3507.60,18975.49, tetun som et eksempel en stor ulempe, tetun as an example a major disadvantage
2025-06-15 18:42:24,117 - 543,202.32,676.54,2337.93,17857.38, er at den har et foder, is that it has a feed
2025-06-15 18:42:26,196 - 562,153.52,511.59,2078.78,16084.14, på 15 til, of 15 to
2025-06-15 18:42:28,514 - 580,194.11,600.73,2317.88,14753.88, begge betyder at det kræver 15 pund vild, both mean that it requires 15 pounds wild
2025-06-15 18:42:31,068 - 600,316.54,786.01,2553.43,13240.31, fisk for at få et pund opdrættet tul, fish to get a pound farmed tul
2025-06-15 18:42:35,302 - 618,190.79,795.51,4233.56,13809.61, det er ikke særligt bæredygtigt og smager heller ikke særligt, it is not very sustainable and tastes nor particularly
2025-06-15 18:42:39,522 - 635,220.22,680.62,4219.54,14561.15, ikke særlig godt så her var endelig et firma der, Not very well so here was finally a company there
2025-06-15 18:42:42,736 - 654,158.61,784.97,3213.00,13918.09, forsøgte at gøre det rigtigt og jeg vil støtte dem, tried to do it right and I will support them
2025-06-15 18:42:46,533 - 674,158.47,808.42,3796.71,13657.77, dagen før arrangementet ringede jeg til firmaets, the day before the event I called the company's
2025-06-15 18:42:49,607 - 693,889.58,923.13,3073.52,12854.92, pr chef læres kalde ham dorn, per boss taught call him dorn
2025-06-15 18:42:53,131 - 711,345.84,775.99,3522.82,12726.57, don sager bare for at få fakta på, don cases just to get facts on
2025-06-15 18:42:57,184 - 729,283.04,807.89,4052.59,13120.76, plads i er kendt for at opdrætte så langt ude på, space in is known for breeding so far out on
2025-06-15 18:43:00,363 - 748,866.76,827.60,3178.09,12426.27, havet er de ikke forurener det er, sea they are not polluting it is
2025-06-15 18:43:02,124 - 766,843.56,818.31,1760.50,10524.53, rigtigt han er ude, real he's out
2025-06-15 18:43:04,267 - 785,202.94,567.45,2143.26,8774.87, fra års fisk, from years of fish
2025-06-15 18:43:05,861 - 0,307.76,596.33,1593.08,10163.32, øøhhm, uhhm
